# CVS $Revision$ $Author$ -- Fri Dec 26 16:30:13 2003 -- reformated by prettylst.pl v1.32 (build 343)
SOURCELONG:Pinnacle Entertainment - Deadlands D20 - Deadlands Core Rulebook|SOURCESHORT:Deadlands|SOURCEWEB:http://www.peginc.com/index.htm

# Spell Name		Classes of caster						School			Sub-School			Type		Components	Casting Time		Range			Target Area								Duration			Save Info					Spell Resistance	Description		Source Page		Item
Armor o' Righteousness	CLASSES:Blessed=3						SCHOOL:Abjuration						TYPE:Divine	COMPS:V	CASTTIME:1 action		RANGE:Personal	TARGETAREA:You							DURATION:1 round/level	SAVEINFO:None				SPELLRES:No		DESC:See text	SOURCEPAGE:p.102
Back to Nature		CLASSES:Shaman (DL)=1					SCHOOL:Transmutation					TYPE:Divine	COMPS:V	CASTTIME:1 action		RANGE:Touch		TARGETAREA:One technological item				DURATION:Permanent	SAVEINFO:None				SPELLRES:No		DESC:See text	SOURCEPAGE:p.102
Coffin Varnish		CLASSES:Black Magician,Huckster=0			SCHOOL:Enchantment					TYPE:Arcane	COMPS:S	CASTTIME:1 action		RANGE:Touch		TARGETAREA:One cup or glass of liquid			DURATION:1d6 hours	SAVEINFO:Fort negates (Harmless)	SPELLRES:Yes	DESC:See text	SOURCEPAGE:p.102
Compass			CLASSES:Black Magician,Huckster,Shaman (DL)=0	SCHOOL:Divination						TYPE:Both	COMPS:S	CASTTIME:1 action		RANGE:Personal	TARGETAREA:You							DURATION:Instantaneous	SAVEINFO:None				SPELLRES:No		DESC:See text	SOURCEPAGE:p.103
Hesitate			CLASSES:Black Magician,Huckster=0			SCHOOL:Enchantment	SUBSCHOOL:Compulsion	TYPE:Arcane	COMPS:S	CASTTIME:1 action		RANGE:10 feet	TARGETAREA:One creature						DURATION:Instantaneous	SAVEINFO:None				SPELLRES:Yes	DESC:See text	SOURCEPAGE:p.103	ITEM:Potion
Horned Owl's Fury		CLASSES:Shaman (DL)=3					SCHOOL:Transmutation					TYPE:Divine	COMPS:V	CASTTIME:10 minutes	RANGE:Touch		TARGETAREA:One creature						DURATION:1 hour		SAVEINFO:Will negates (Harmless)	SPELLRES:Yes	DESC:See text	SOURCEPAGE:p.104	ITEM:Potion
Ignite			CLASSES:Black Magician,Huckster=0			SCHOOL:Evocation						TYPE:Arcane	COMPS:S	CASTTIME:1 action		RANGE:Touch		TARGETAREA:One small object					DURATION:Instantaneous	SAVEINFO:None				SPELLRES:No		DESC:See text	SOURCEPAGE:p.104
Perseverance		CLASSES:Blessed=1						SCHOOL:Abjuration						TYPE:Divine	COMPS:V	CASTTIME:1 action		RANGE:Personal	TARGETAREA:You							DURATION:1 round/level	SAVEINFO:None				SPELLRES:No		DESC:See text	SOURCEPAGE:p.104
Shadow Man			CLASSES:Black Magician,Huckster=1			SCHOOL:Illusion		SUBSCHOOL:Glamer		TYPE:Arcane	COMPS:S	CASTTIME:1 action		RANGE:Personal	TARGETAREA:You							DURATION:Concentration	SAVEINFO:Will negates			SPELLRES:Yes	DESC:See text	SOURCEPAGE:p.104
Shadow Walk			CLASSES:Black Magician,Huckster=2			SCHOOL:Transmutation					TYPE:Arcane	COMPS:S	CASTTIME:1 action		RANGE:Personal	TARGETAREA:You							DURATION:Instantaneous	SAVEINFO:None				SPELLRES:No		DESC:See text	SOURCEPAGE:p.105
Soul Blast			CLASSES:Black Magician,Huckster=1			SCHOOL:Evocation						TYPE:Arcane	COMPS:S	CASTTIME:1 action		RANGE:Long		TARGETAREA:One creature						DURATION:Instantaneous	SAVEINFO:None				SPELLRES:Yes	DESC:See text	SOURCEPAGE:p.105	ITEM:Potion
Texas Twister		CLASSES:Black Magician,Huckster=3			SCHOOL:Conjuration	SUBSCHOOL:Creation	TYPE:Arcane	COMPS:S	CASTTIME:1 round		RANGE:Medium	TARGETAREA:Cylinder 30' radius x 300' high		DURATION:Concentration	SAVEINFO:Fortitude partial		SPELLRES:No		DESC:See text	SOURCEPAGE:p.105
Tinhorn Shuffle		CLASSES:Huckster=0					SCHOOL:Evocation						TYPE:Arcane	COMPS:S	CASTTIME:1 action		RANGE:25 feet	TARGETAREA:Circular area with a radius of 25'		DURATION:1 round		SAVEINFO:None				SPELLRES:No		DESC:See text	SOURCEPAGE:p.106
Trinkets			CLASSES:Huckster=1					SCHOOL:Conjuration					TYPE:Arcane	COMPS:S	CASTTIME:1 action		RANGE:Touch		TARGETAREA:Creates a small item for a limited time	DURATION:1 round/level	SAVEINFO:None				SPELLRES:No		DESC:See text	SOURCEPAGE:p.106

###Block:SPELL.MOD generated from the old CLASSSPELL files
# Spell Name				Classes of caster
Cure Critical Wounds.MOD		CLASSES:Blessed=4|Shaman (DL)=5
Cure Light Wounds.MOD			CLASSES:Blessed,Shaman (DL)=1
Cure Minor Wounds.MOD			CLASSES:Blessed,Shaman (DL)=0
Cure Moderate Wounds.MOD		CLASSES:Blessed=2|Shaman (DL)=3
Cure Serious Wounds.MOD			CLASSES:Blessed=3|Shaman (DL)=4
Curse Water.MOD				CLASSES:Blessed=1
Dancing Lights.MOD			CLASSES:Black Magician,Huckster=0
Darkness.MOD				CLASSES:Black Magician,Blessed,Huckster=2
Darkvision.MOD				CLASSES:Black Magician,Huckster=2
Daylight.MOD				CLASSES:Black Magician,Huckster=2|Blessed=3
Daze.MOD					CLASSES:Black Magician,Huckster=0
Death Ward.MOD				CLASSES:Blessed=4|Shaman (DL)=5
Deathwatch.MOD				CLASSES:Blessed=1
Deeper Darkness.MOD			CLASSES:Blessed=3
Delay Poison.MOD				CLASSES:Blessed,Shaman (DL)=2
Delayed Blast Fireball.MOD		CLASSES:Black Magician,Huckster=7
Demand.MOD					CLASSES:Black Magician,Huckster=8
Detect Animals or Plants.MOD		CLASSES:Shaman (DL)=1
Detect Magic.MOD				CLASSES:Black Magician,Huckster=0
Detect Poison.MOD				CLASSES:Black Magician,Huckster,Shaman (DL)=0
Detect Scrying.MOD			CLASSES:Black Magician,Huckster=4
Detect Secret Doors.MOD			CLASSES:Black Magician,Huckster=1
Detect Snares and Pits.MOD		CLASSES:Shaman (DL)=1
Detect Thoughts.MOD			CLASSES:Black Magician,Huckster=2
Detect Undead.MOD				CLASSES:Black Magician,Huckster=1
Dimension Door.MOD			CLASSES:Black Magician=4
Dimensional Anchor.MOD			CLASSES:Black Magician,Blessed,Huckster=4
Diminish Plants.MOD			CLASSES:Shaman (DL)=3
Discern Lies.MOD				CLASSES:Blessed=4
Discern Location.MOD			CLASSES:Black Magician,Blessed=8
Disintegrate.MOD				CLASSES:Black Magician=6
Disjunction.MOD				CLASSES:Black Magician=9
Dismissal.MOD				CLASSES:Black Magician=5
Dispel Magic.MOD				CLASSES:Black Magician,Blessed,Huckster=3|Shaman (DL)=4
Displacement.MOD				CLASSES:Black Magician,Huckster=3
Disrupt Undead.MOD			CLASSES:Black Magician,Huckster=0
Divination.MOD				CLASSES:Blessed=4
Divine Favor.MOD				CLASSES:Blessed=1
Divine Power.MOD				CLASSES:Blessed=4
Dominate Animal.MOD			CLASSES:Shaman (DL)=3
Dominate Monster.MOD			CLASSES:Black Magician,Huckster=9
Dominate Person.MOD			CLASSES:Black Magician,Huckster=5
Doom.MOD					CLASSES:Blessed=1
Dream.MOD					CLASSES:Black Magician,Huckster=5
Earthquake.MOD				CLASSES:Blessed=8|Shaman (DL)=9
Elemental Swarm.MOD			CLASSES:Shaman (DL)=9
Emotion.MOD					CLASSES:Black Magician,Huckster=4
Endurance.MOD				CLASSES:Black Magician,Blessed,Huckster=2
Endure Elements.MOD			CLASSES:Black Magician,Blessed,Huckster,Shaman (DL)=1
Energy Drain.MOD				CLASSES:Black Magician=9
Enervation.MOD				CLASSES:Black Magician=4
Enlarge.MOD					CLASSES:Black Magician,Huckster=1
Entangle.MOD				CLASSES:Shaman (DL)=1
Enthrall.MOD				CLASSES:Blessed=2
Entropic Shield.MOD			CLASSES:Blessed=1
Erase.MOD					CLASSES:Black Magician,Huckster=1
Ethereal Jaunt.MOD			CLASSES:Black Magician=7
Etherealness.MOD				CLASSES:Black Magician=8
Expeditious Retreat.MOD			CLASSES:Black Magician,Huckster=1
Explosive Runes.MOD			CLASSES:Black Magician,Huckster=3
Eyebite.MOD					CLASSES:Black Magician,Huckster=6
Fabricate.MOD				CLASSES:Black Magician,Huckster=5
Faerie Fire.MOD				CLASSES:Shaman (DL)=1
Faithful Hound.MOD			CLASSES:Black Magician,Huckster=5
False Vision.MOD				CLASSES:Black Magician,Huckster=5
Fear.MOD					CLASSES:Black Magician,Huckster=4
Feather Fall.MOD				CLASSES:Black Magician,Huckster=1
Feeblemind.MOD				CLASSES:Black Magician,Huckster=5
Find Traps.MOD				CLASSES:Blessed=2
Find the Path.MOD				CLASSES:Blessed,Shaman (DL)=6
Finger of Death.MOD			CLASSES:Black Magician,Huckster=7|Shaman (DL)=8
Fire Seeds.MOD				CLASSES:Shaman (DL)=6
Fire Shield.MOD				CLASSES:Black Magician=4
#Fire Shuriken.MOD															CLASSES:Black Magician,Huckster=2
Fire Storm.MOD				CLASSES:Shaman (DL)=7|Blessed=8
Fire Trap.MOD				CLASSES:Shaman (DL)=2|Black Magician,Huckster=4
Fireball.MOD				CLASSES:Black Magician=3
Flame Arrow.MOD				CLASSES:Black Magician,Huckster=3
Flame Blade.MOD				CLASSES:Shaman (DL)=2
Flame Strike.MOD				CLASSES:Shaman (DL)=4|Blessed=5
Flaming Sphere.MOD			CLASSES:Black Magician,Huckster,Shaman (DL)=2
Flare.MOD					CLASSES:Black Magician,Huckster=0
Flesh to Stone.MOD			CLASSES:Black Magician=6
Floating Disk.MOD				CLASSES:Black Magician=1
Fly.MOD					CLASSES:Black Magician=3
Fog Cloud.MOD				CLASSES:Black Magician,Huckster=2
Forbiddance.MOD				CLASSES:Blessed=6
Forcecage.MOD				CLASSES:Black Magician,Huckster=7
Forceful Hand.MOD				CLASSES:Black Magician,Huckster=6
Foresight.MOD				CLASSES:Black Magician,Huckster,Shaman (DL)=9
Freedom.MOD					CLASSES:Black Magician,Huckster=9
Freedom of Movement.MOD			CLASSES:Blessed,Shaman (DL)=4
Freezing Sphere.MOD			CLASSES:Black Magician,Huckster=6
Gaseous Form.MOD				CLASSES:Black Magician=3
Gate.MOD					CLASSES:Black Magician=9
Geas/Quest.MOD				CLASSES:Black Magician=6
Gentle Repose.MOD				CLASSES:Blessed=2|Black Magician,Huckster=3
Ghost Sound.MOD				CLASSES:Black Magician,Huckster=0
Ghoul Touch.MOD				CLASSES:Black Magician,Huckster=2
Giant Vermin.MOD				CLASSES:Shaman (DL)=4
Glitterdust.MOD				CLASSES:Black Magician,Huckster=2
Globe of Invulnerability.MOD		CLASSES:Black Magician,Huckster=6
Glyph of Warding.MOD			CLASSES:Blessed=3
Goodberry.MOD				CLASSES:Shaman (DL)=1
Grasping Hand.MOD				CLASSES:Black Magician,Huckster=7
Grease.MOD					CLASSES:Black Magician,Huckster=1
Greater Command.MOD			CLASSES:Blessed=5
Greater Dispelling.MOD			CLASSES:Black Magician,Blessed,Huckster,Shaman (DL)=6
Greater Glyph of Warding.MOD		CLASSES:Blessed=6
Greater Magic Fang.MOD			CLASSES:Shaman (DL)=3
Greater Magic Weapon.MOD		CLASSES:Black Magician,Huckster=3|Blessed=4
Greater Planar Binding.MOD		CLASSES:Black Magician=8
Greater Restoration.MOD			CLASSES:Blessed=7
Greater Scrying.MOD			CLASSES:Black Magician,Blessed,Huckster,Shaman (DL)=7
Greater Shadow Conjuration.MOD	CLASSES:Black Magician,Huckster=5
Greater Shadow Evocation.MOD		CLASSES:Black Magician,Huckster=6
Guards and Wards.MOD			CLASSES:Black Magician,Huckster=6
Gust of Wind.MOD				CLASSES:Black Magician,Huckster=3
Hallow.MOD					CLASSES:Blessed,Shaman (DL)=5
Hallucinatory Terrain.MOD		CLASSES:Black Magician,Huckster=4
Halt Undead.MOD				CLASSES:Black Magician,Huckster=3
Harm.MOD					CLASSES:Shaman (DL)=7
Haste.MOD					CLASSES:Black Magician,Huckster=3
Heal.MOD					CLASSES:Blessed=6
Heat Metal.MOD				CLASSES:Shaman (DL)=2
Helping Hand.MOD				CLASSES:Blessed=3
Heroes' Feast.MOD				CLASSES:Blessed=6
Hideous Laughter.MOD			CLASSES:Black Magician,Huckster=2
Hold Animal.MOD				CLASSES:Shaman (DL)=2
Hold Monster.MOD				CLASSES:Black Magician,Huckster=5
Hold Person.MOD				CLASSES:Blessed=2|Black Magician,Huckster=3
Hold Portal.MOD				CLASSES:Black Magician,Huckster=1
Holy Aura.MOD				CLASSES:Blessed=8
Holy Word.MOD				CLASSES:Blessed=7
Horrid Wilting.MOD			CLASSES:Black Magician,Huckster=8
Hypnotic Pattern.MOD			CLASSES:Black Magician,Huckster=2
Hypnotism.MOD				CLASSES:Black Magician,Huckster=1
Ice Storm.MOD				CLASSES:Black Magician,Huckster=4|Shaman (DL)=5
Identify.MOD				CLASSES:Black Magician,Huckster=1
Illusory Script.MOD			CLASSES:Black Magician,Huckster=3
Illusory Wall.MOD				CLASSES:Black Magician,Huckster=4
Imbue with Spell Ability.MOD		CLASSES:Blessed=4
Implosion.MOD				CLASSES:Blessed=9
Imprisonment.MOD				CLASSES:Black Magician,Huckster=9
Improved Invisibility.MOD		CLASSES:Black Magician,Huckster=4
Incendiary Cloud.MOD			CLASSES:Black Magician,Huckster=8
Insanity.MOD				CLASSES:Black Magician,Huckster=7
Insect Plague.MOD				CLASSES:Blessed,Shaman (DL)=5
Instant Summons.MOD			CLASSES:Black Magician,Huckster=7
Interposing Hand.MOD			CLASSES:Black Magician=5
Invisibility.MOD				CLASSES:Black Magician,Huckster=2
Invisibility Purge.MOD			CLASSES:Blessed=3
Invisibility Sphere.MOD			CLASSES:Black Magician,Huckster=3
Invisibility to Animals.MOD		CLASSES:Shaman (DL)=1
Invisibility to Undead.MOD		CLASSES:Blessed=1
Iron Body.MOD				CLASSES:Black Magician=8
Ironwood.MOD				CLASSES:Shaman (DL)=6
Irresistible Dance.MOD			CLASSES:Black Magician,Huckster=8
Jump.MOD					CLASSES:Black Magician,Huckster=1
Keen Edge.MOD				CLASSES:Black Magician,Huckster=3
Knock.MOD					CLASSES:Black Magician,Huckster=2
Legend Lore.MOD				CLASSES:Black Magician,Huckster=6
Lesser Geas.MOD				CLASSES:Black Magician=4
Lesser Planar Binding.MOD		CLASSES:Black Magician=5
Lesser Restoration.MOD			CLASSES:Blessed,Shaman (DL)=2
Levitate.MOD				CLASSES:Black Magician,Huckster=2
Light.MOD					CLASSES:Black Magician,Huckster=0
Lightning Bolt.MOD			CLASSES:Black Magician,Huckster=3
Limited Wish.MOD				CLASSES:Black Magician=7
Liveoak.MOD					CLASSES:Shaman (DL)=6
Locate Creature.MOD			CLASSES:Black Magician,Huckster=4
Locate Object.MOD				CLASSES:Black Magician,Huckster=2|Blessed=3
Lucubration.MOD				CLASSES:Black Magician=6
Mage Armor.MOD				CLASSES:Black Magician,Huckster=1
Mage Hand.MOD				CLASSES:Black Magician,Huckster=0
Magic Aura.MOD				CLASSES:Black Magician,Huckster=1
Magic Circle against Chaos.MOD	CLASSES:Black Magician=3
Magic Circle against Evil.MOD		CLASSES:Black Magician=3
Magic Circle against Good.MOD		CLASSES:Black Magician=3
Magic Circle against Law.MOD		CLASSES:Black Magician=3
Magic Fang.MOD				CLASSES:Shaman (DL)=1
Magic Jar.MOD				CLASSES:Black Magician,Huckster=5
Magic Missile.MOD				CLASSES:Black Magician=1
Magic Mouth.MOD				CLASSES:Black Magician,Huckster=2
Magic Stone.MOD				CLASSES:Blessed=1
Magic Vestment.MOD			CLASSES:Blessed=3
Magic Weapon.MOD				CLASSES:Black Magician,Blessed,Huckster=1
Magnificent Mansion.MOD			CLASSES:Black Magician=7
Major Creation.MOD			CLASSES:Black Magician,Huckster=5
Major Image.MOD				CLASSES:Black Magician,Huckster=3
Make Whole.MOD				CLASSES:Blessed=2
Mark of Justice.MOD			CLASSES:Blessed=5
Mass Charm.MOD				CLASSES:Black Magician,Huckster=8
Mass Haste.MOD				CLASSES:Black Magician,Huckster=6
Mass Invisibility.MOD			CLASSES:Black Magician,Huckster=7
Mass Suggestion.MOD			CLASSES:Black Magician,Huckster=6
Maze.MOD					CLASSES:Black Magician=8
Meld into Stone.MOD			CLASSES:Shaman (DL)=3
Mending.MOD					CLASSES:Black Magician,Huckster=0
Message.MOD					CLASSES:Black Magician,Huckster=1
Meteor Swarm.MOD				CLASSES:Black Magician,Huckster=9
Mind Blank.MOD				CLASSES:Black Magician,Huckster=8
Mind Fog.MOD				CLASSES:Black Magician,Huckster=5
Minor Creation.MOD			CLASSES:Black Magician,Huckster=4
Minor Globe of Invulnerability.MOD	CLASSES:Black Magician,Huckster=4
Minor Image.MOD				CLASSES:Black Magician,Huckster=2
Miracle.MOD					CLASSES:Blessed=9
Mirage Arcana.MOD				CLASSES:Black Magician,Huckster=5
Mirror Image.MOD				CLASSES:Black Magician,Huckster=2
Misdirection.MOD				CLASSES:Black Magician,Huckster=2
Mislead.MOD					CLASSES:Black Magician,Huckster=6
Mnemonic Enhancer.MOD			CLASSES:Black Magician=4
Mount.MOD					CLASSES:Black Magician,Huckster=1
Move Earth.MOD				CLASSES:Black Magician=6
Negative Energy Protection.MOD	CLASSES:Blessed=3
Neutralize Poison.MOD			CLASSES:Shaman (DL)=3|Blessed=4
Nightmare.MOD				CLASSES:Black Magician,Huckster=5
Nondetection.MOD				CLASSES:Black Magician,Huckster=3
Obscure Object.MOD			CLASSES:Black Magician,Huckster=2|Blessed=3
Obscuring Mist.MOD			CLASSES:Black Magician,Blessed,Huckster,Shaman (DL)=1
Open/Close.MOD				CLASSES:Black Magician,Huckster=0
Pass without Trace.MOD			CLASSES:Shaman (DL)=1
Passwall.MOD				CLASSES:Black Magician,Huckster=5
Permanency.MOD				CLASSES:Black Magician=5
Permanent Image.MOD			CLASSES:Black Magician,Huckster=6
Persistent Image.MOD			CLASSES:Black Magician,Huckster=5
Phantasmal Killer.MOD			CLASSES:Black Magician,Huckster=4
Phantom Steed.MOD				CLASSES:Black Magician,Huckster=3
Phase Door.MOD				CLASSES:Black Magician=7
Planar Binding.MOD			CLASSES:Black Magician=6
Plane Shift.MOD				CLASSES:Black Magician=7
Plant Growth.MOD				CLASSES:Shaman (DL)=3
Poison.MOD					CLASSES:Shaman (DL)=3
Polymorph Any Object.MOD		CLASSES:Black Magician=8
Polymorph Other.MOD			CLASSES:Black Magician=4
Polymorph Self.MOD			CLASSES:Black Magician=4
Power Word (Blind).MOD			CLASSES:Black Magician,Huckster=8
Power Word (Kill).MOD			CLASSES:Black Magician,Huckster=9
