# CVS $Revision$ $Author$ -- Mon Oct 24 18:44:18 2011 -- reformated by prettylst.pl v1.39 (build )
SOURCELONG:Bestiary 2	SOURCESHORT:PFB2	SOURCEWEB:http://paizo.com/store/byCompany/p/paizoPublishingLLC/pathfinder/pathfinderRPG/v5748btpy8ddb	SOURCEDATE:2010-12

# ORIGINAL ENTRY: Stefan Radermacher and Douglas Limmer
# ORIGINAL ENTRY DATE: Unknown

# COMMENT: Creatures with constant abilities should use BONUS:VAR|SLA_CL|x
# COMMENT:   to set the caster level for these spell-like abilities

# Ability Name			Unique Key							Category of Ability		Type								Define		Innate Spells										Description																	Ability										Save checks bonus				Combat bonus														Source Page		Aspects								Description of the Benefits
Air Walk				KEY:Air Walk ~ Constant					CATEGORY:Special Ability	TYPE:SpecialQuality.SpellLike.ModifyMovement	DEFINE:SLA_CL|0	SPELLS:Innate|TIMES=ATWILL|CASTERLEVEL=SLA_CL|Air Walk			DESC:You can Air Walk, as per the spell, as a constant ability.																																																					BENEFIT:You can Air Walk, as per the spell, as a constant ability. Constant spell-like abilities function at all times but can be dispelled. Constant spell-like abilities can be reactivated as a swift action.
Know Direction			KEY:Know Direction ~ Constant				CATEGORY:Special Ability	TYPE:SpecialQuality.SpellLike				DEFINE:SLA_CL|0	SPELLS:Innate|TIMES=ATWILL|CASTERLEVEL=SLA_CL|Know Direction		DESC:You can use Know Direction, as per the spell, as a constant ability.																																																			BENEFIT:You can use Know Direction, as per the spell, as a constant ability. Constant spell-like abilities function at all times but can be dispelled. Constant spell-like abilities can be reactivated as a swift action.
Mage Armor				KEY:Mage Armor ~ Constant				CATEGORY:Special Ability	TYPE:SpecialQuality.SpellLike				DEFINE:SLA_CL|0	SPELLS:Innate|TIMES=ATWILL|CASTERLEVEL=SLA_CL|Mage Armor			DESC:You can use Mage Armor, as per the spell, as a constant ability.																								BONUS:COMBAT|AC|4|TYPE=Armor																								BENEFIT:You can use Mage Armor, as per the spell, as a constant ability. Constant spell-like abilities function at all times but can be dispelled. Constant spell-like abilities can be reactivated as a swift action.
Magic Circle against Evil	KEY:Magic Circle against Evil ~ Constant		CATEGORY:Special Ability	TYPE:Aura.ModifyAC.SpellLike				DEFINE:SLA_CL|0	SPELLS:Innate|TIMES=ATWILL|CASTERLEVEL=SLA_CL|Magic Circle against Evil	DESC:You can use Magic Circle against Evil, as per the spell, as a constant ability.																																								ASPECT:ModifyAC|(+2 deflection vs. evil)			BENEFIT:You can use Magic Circle against Evil, as per the spell, as a constant ability. Constant spell-like abilities function at all times but can be dispelled. Constant spell-like abilities can be reactivated as a swift action.
Magic Fang				KEY:Magic Fang ~ Constant				CATEGORY:Special Ability	TYPE:SpecialAttack.SpellLike				DEFINE:SLA_CL|0	SPELLS:Innate|TIMES=ATWILL|CASTERLEVEL=SLA_CL|Magic Fang			DESC:You can use Magic Fang, as per the spell, as a constant ability.																								BONUS:COMBAT|TOHIT.Natural|1|TYPE=Enhancement	BONUS:COMBAT|DAMAGE.Natural|1|TYPE=Enhancement													BENEFIT:You can use Magic Fang, as per the spell, as a constant ability. Constant spell-like abilities function at all times but can be dispelled. Constant spell-like abilities can be reactivated as a swift action.
Mind Blank				KEY:Mind Blank ~ Constant				CATEGORY:Special Ability	TYPE:SaveBonus.SpellLike				DEFINE:SLA_CL|0	SPELLS:Innate|TIMES=ATWILL|CASTERLEVEL=SLA_CL|Mind Blank			DESC:You can use Mind Blank, as per the spell, as a constant ability.																																											ASPECT:SaveBonus|+8 resistance vs. mind-affecting	BENEFIT:You can use Mind Blank, as per the spell, as a constant ability. Constant spell-like abilities function at all times but can be dispelled. Constant spell-like abilities can be reactivated as a swift action.
Nondetection			KEY:Nondetection ~ Constant				CATEGORY:Special Ability	TYPE:SpecialQuality.SpellLike				DEFINE:SLA_CL|0	SPELLS:Innate|TIMES=ATWILL|CASTERLEVEL=SLA_CL|Nondetection			DESC:You can use Nondetection, as per the spell, as a constant ability.																																																				BENEFIT:You can use Nondetection, as per the spell, as a constant ability. Constant spell-like abilities function at all times but can be dispelled. Constant spell-like abilities can be reactivated as a swift action.
Pass without Trace		KEY:Pass without Trace ~ Constant			CATEGORY:Special Ability	TYPE:SpecialQuality.SpellLike				DEFINE:SLA_CL|0	SPELLS:Innate|TIMES=ATWILL|CASTERLEVEL=SLA_CL|Pass without Trace		DESC:You can use Pass without Trace, as per the spell, as a constant ability.																																																			BENEFIT:You can use Pass without Trace, as per the spell, as a constant ability. Constant spell-like abilities function at all times but can be dispelled. Constant spell-like abilities can be reactivated as a swift action.
Resist Energy (one at a time)	KEY:Resist Energy (one at a time) ~ Constant	CATEGORY:Special Ability	TYPE:SpecialQuality.SpellLike				DEFINE:SLA_CL|0	SPELLS:Innate|TIMES=ATWILL|CASTERLEVEL=SLA_CL|Resist Energy			DESC:You can use Resist Energy, as per the spell, as a constant ability; only one energy type at a time.																																														BENEFIT:You can use Resist Energy, as per the spell, as a constant ability; only one energy type at a time. Constant spell-like abilities function at all times but can be dispelled. Constant spell-like abilities can be reactivated as a swift action.
Shield of Law			KEY:Shield of Law ~ Constant				CATEGORY:Special Ability	TYPE:Aura.SpellLike					DEFINE:SLA_CL|0	SPELLS:Innate|TIMES=ATWILL|CASTERLEVEL=SLA_CL|Shield of Law			DESC:You can use Shield of Law, as per the spell, as a constant ability.																	BONUS:CHECKS|ALL|4|TYPE=Resistance	BONUS:COMBAT|AC|4|TYPE=Deflection														ASPECT:Ability Benefit|(DC %1)|18+CHA			BENEFIT:You can use Shield of Law, as per the spell, as a constant ability. Constant spell-like abilities function at all times but can be dispelled. Constant spell-like abilities can be reactivated as a swift action.
Shillelagh				KEY:Shillelagh ~ Constant				CATEGORY:Special Ability	TYPE:SpecialQuality.SpellLike				DEFINE:SLA_CL|0	SPELLS:Innate|TIMES=ATWILL|CASTERLEVEL=SLA_CL|Shillelagh			DESC:You can use Shillelagh, as per the spell, as a constant ability.																																																				BENEFIT:You can use Shillelagh, as per the spell, as a constant ability. Constant spell-like abilities function at all times but can be dispelled. Constant spell-like abilities can be reactivated as a swift action.
Speak with Animals		KEY:Speak with Animals ~ Constant			CATEGORY:Special Ability	TYPE:Communicate.SpellLike				DEFINE:SLA_CL|0	SPELLS:Innate|TIMES=ATWILL|CASTERLEVEL=SLA_CL|Speak with Animals		DESC:You can use Speak with Animals, as per the spell, as a constant ability.																																																			BENEFIT:You can use Speak with Animals, as per the spell, as a constant ability. Constant spell-like abilities function at all times but can be dispelled. Constant spell-like abilities can be reactivated as a swift action.
Spell Turning			KEY:Spell Turning ~ Constant				CATEGORY:Special Ability	TYPE:SpecialQuality.SpellLike				DEFINE:SLA_CL|0	SPELLS:Innate|TIMES=ATWILL|CASTERLEVEL=SLA_CL|Spell Turning			DESC:You can use Spell Turning, as per the spell, as a constant ability.																																																			BENEFIT:You can use Spell Turning, as per the spell, as a constant ability. Constant spell-like abilities function at all times but can be dispelled. Constant spell-like abilities can be reactivated as a swift action.
Spider Climb			KEY:Spider Climb ~ Constant				CATEGORY:Special Ability	TYPE:SpecialQuality.SpellLike				DEFINE:SLA_CL|0	SPELLS:Innate|TIMES=ATWILL|CASTERLEVEL=SLA_CL|Spider Climb			DESC:You can use Spider Climb, as per the spell, as a constant ability.																																																				BENEFIT:You can use Spider Climb, as per the spell, as a constant ability. Constant spell-like abilities function at all times but can be dispelled. Constant spell-like abilities can be reactivated as a swift action.
Unseen Servant			KEY:Unseen Servant ~ Constant				CATEGORY:Special Ability	TYPE:SpecialQuality.SpellLike				DEFINE:SLA_CL|0	SPELLS:Innate|TIMES=ATWILL|CASTERLEVEL=SLA_CL|Unseen Servant		DESC:You can use Unseen Servant, as per the spell, as a constant ability.																																																			BENEFIT:You can use Unseen Servant, as per the spell, as a constant ability. Constant spell-like abilities function at all times but can be dispelled. Constant spell-like abilities can be reactivated as a swift action.

#
# End
#
