# CVS $Revision$ $Author$ -- Tue Oct 30 01:48:28 2012 -- reformated by prettylst.pl v1.39 (build 15052)
SOURCELONG:Outcastia Campaign Book II	SOURCESHORT:OCS_II	SOURCEWEB:http://www.nitehawk-games.biz/products/ocs_b2.html	SOURCEDATE:09-2011
# ORIGINAL ENTRY BY: Andrew Maitland
# ORIGINAL ENTRY DATE: 2011-11-26

#BEAST LORD SPELLS
#1ST-LEVEL BEAST LORD SPELLS
# Spell Name			Classes of caster
Ear of Nature.MOD				CLASSES:Elocutionist=0
Flare.MOD					CLASSES:Elocutionist=0
Genius.MOD					CLASSES:Elocutionist=0
Muscles.MOD					CLASSES:Elocutionist=0
Power Word (Hear).MOD			CLASSES:Elocutionist=0
Power Word (Lie).MOD			CLASSES:Elocutionist=0
Power Word (See).MOD			CLASSES:Elocutionist=0
Reflexes.MOD				CLASSES:Elocutionist=0
Stamina.MOD					CLASSES:Elocutionist=0
Stop.MOD					CLASSES:Elocutionist=0
Whisper of Healing (Lesser).MOD	CLASSES:Elocutionist=0
Willpower.MOD				CLASSES:Elocutionist=0
##1ST-LEVEL ELOCUTIONIST SPELLS
Beast.MOD					CLASSES:Elocutionist=1
Command.MOD					CLASSES:Elocutionist=1
Idiot.MOD					CLASSES:Elocutionist=1
Power Word (Detect).MOD			CLASSES:Elocutionist=1
Power Word (Hesitate).MOD		CLASSES:Elocutionist=1
Power Word (Read).MOD			CLASSES:Elocutionist=1
Weaken Will.MOD				CLASSES:Elocutionist=1
Whisper of Healing.MOD			CLASSES:Elocutionist=1
Word of Averting.MOD			CLASSES:Elocutionist=1
Word of Contemplation.MOD		CLASSES:Elocutionist=1
Word of Ire.MOD				CLASSES:Elocutionist=1
##2ND-LEVEL ELOCUTIONIST SPELLS
Advocate.MOD				CLASSES:Elocutionist=2
Blindness/Deafness.MOD			CLASSES:Elocutionist=2
Clumsiness.MOD				CLASSES:Elocutionist=2
Decrepitude.MOD				CLASSES:Elocutionist=2
Dodge.MOD					CLASSES:Elocutionist=2
Pierce Veil.MOD				CLASSES:Elocutionist=2
Power Word (Analyze).MOD		CLASSES:Elocutionist=2
Power Word (Dispel).MOD			CLASSES:Elocutionist=2
Power Word (Intimidate).MOD		CLASSES:Elocutionist=2
Weakling.MOD				CLASSES:Elocutionist=2
Withstand.MOD				CLASSES:Elocutionist=2
Word of Healing (Lesser).MOD		CLASSES:Elocutionist=2
##3RD-LEVEL ELOCUTIONIST SPELLS
Construct.MOD				CLASSES:Elocutionist=3
Force Push.MOD				CLASSES:Elocutionist=3
Nature's Health.MOD			CLASSES:Elocutionist=3
Power Word (Awaken).MOD			CLASSES:Elocutionist=3
Power Word (Delay).MOD			CLASSES:Elocutionist=3
Power Word (Grapple).MOD		CLASSES:Elocutionist=3
Power Word (Jump).MOD			CLASSES:Elocutionist=3
Power Word (Reach).MOD			CLASSES:Elocutionist=3
Power Word (Tire).MOD			CLASSES:Elocutionist=3
Word of Healing.MOD			CLASSES:Elocutionist=3
Word of Restoration (Lesser).MOD	CLASSES:Elocutionist=3
Word of Silence.MOD			CLASSES:Elocutionist=3
##4TH-LEVEL ELOCUTIONIST SPELLS
Command Plants.MOD			CLASSES:Elocutionist=4
Dimension Door.MOD			CLASSES:Elocutionist=4
Fatigue.MOD					CLASSES:Elocutionist=4
Power Word (Enhance).MOD		CLASSES:Elocutionist=4
Power Word (Flame).MOD			CLASSES:Elocutionist=4
Power Word (Listen).MOD			CLASSES:Elocutionist=4
Power Word (Spot).MOD			CLASSES:Elocutionist=4
Skeletonize.MOD				CLASSES:Elocutionist=4
Word of Burden.MOD			CLASSES:Elocutionist=4
Word of Dispelling.MOD			CLASSES:Elocutionist=4
Word of Healing (Greater).MOD		CLASSES:Elocutionist=4
Word of Remedy.MOD			CLASSES:Elocutionist=4
Word of Rest.MOD				CLASSES:Elocutionist=4
#5TH-LEVEL ELOCUTIONIST SPELLS
Bolster.MOD					CLASSES:Elocutionist=5
Command (Greater).MOD			CLASSES:Elocutionist=5
Exhaust.MOD					CLASSES:Elocutionist=5
Power Word (Climb).MOD			CLASSES:Elocutionist=5
Power Word (Rebuke).MOD			CLASSES:Elocutionist=5
Power Word (Turn).MOD			CLASSES:Elocutionist=5
Power Word (Unbind).MOD			CLASSES:Elocutionist=5
Power Word (Vassal).MOD			CLASSES:Elocutionist=5
Scream of Fear.MOD			CLASSES:Elocutionist=5
Word of Restoration.MOD			CLASSES:Elocutionist=5
Zombify.MOD					CLASSES:Elocutionist=5
#6TH-LEVEL ELOCUTIONIST SPELLS
Accuse.MOD					CLASSES:Elocutionist=6
Power Word (Coma).MOD			CLASSES:Elocutionist=6
Power Word (Shield).MOD			CLASSES:Elocutionist=6
Shout of Healing (Lesser).MOD		CLASSES:Elocutionist=6
Teleport.MOD				CLASSES:Elocutionist=6
Word of Anger.MOD				CLASSES:Elocutionist=6
Word of Divinity.MOD			CLASSES:Elocutionist=6
Word of Pain.MOD				CLASSES:Elocutionist=6
Word of Recall.MOD			CLASSES:Elocutionist=6
#7TH-LEVEL ELOCUTIONIST SPELLS
Animate Plants.MOD			CLASSES:Elocutionist=7
Blasphemy.MOD				CLASSES:Elocutionist=7
Dictum.MOD					CLASSES:Elocutionist=7
Holy Word.MOD				CLASSES:Elocutionist=7
Power Word Blind.MOD			CLASSES:Elocutionist=7
Power Word (Envision).MOD		CLASSES:Elocutionist=7
Shout of Healing.MOD			CLASSES:Elocutionist=7
Word of Chaos.MOD				CLASSES:Elocutionist=7
Word of Dissention.MOD			CLASSES:Elocutionist=7
Word of Metamorphosis.MOD		CLASSES:Elocutionist=7
Word of Undoing.MOD			CLASSES:Elocutionist=7
#8TH-LEVEL Elocutionist SPELLS
Acid Word.MOD				CLASSES:Elocutionist=8
Enhance (Mass).MOD			CLASSES:Elocutionist=8
Phase Door.MOD				CLASSES:Elocutionist=8
Poison Word.MOD				CLASSES:Elocutionist=8
Power Word (Command).MOD		CLASSES:Elocutionist=8
Power Word (Destroy).MOD		CLASSES:Elocutionist=8
Power Word Stun.MOD			CLASSES:Elocutionist=8
Power Word (Transmogrify).MOD		CLASSES:Elocutionist=8
Shout of Healing (Greater).MOD	CLASSES:Elocutionist=8
Teleport (Greater).MOD			CLASSES:Elocutionist=8
Word of Fear.MOD				CLASSES:Elocutionist=8
#9TH-LEVEL ELOCUTIONIST SPELLS
Compulsion/Power Word (Geas).MOD	CLASSES:Elocutionist=9
Know Magic.MOD				CLASSES:Elocutionist=9
Mage's Disjunction.MOD			CLASSES:Elocutionist=9
Power Word Kill.MOD			CLASSES:Elocutionist=9
Power Word (Undeath).MOD		CLASSES:Elocutionist=9
Prismatic Sphere.MOD			CLASSES:Elocutionist=9
Time Stop.MOD				CLASSES:Elocutionist=9
Wail of the Banshee.MOD			CLASSES:Elocutionist=9
Word of Fury.MOD				CLASSES:Elocutionist=9
Word of Restoration (Greater).MOD	CLASSES:Elocutionist=9
Word of Insanity.MOD			CLASSES:Elocutionist=9
Word of Reflection.MOD			CLASSES:Elocutionist=9
Word of Submission.MOD			CLASSES:Elocutionist=9

#HOLY TERROR SPELLS
#0-LEVEL HOLY TERROR SPELLS (ORISONS)
Battlescars.MOD				CLASSES:Holy Terror=0
Create Water.MOD				CLASSES:Holy Terror=0
Cure Minor Wounds.MOD			CLASSES:Holy Terror=0
Detect Magic.MOD				CLASSES:Holy Terror=0
Detect Poison.MOD				CLASSES:Holy Terror=0
Guidance.MOD				CLASSES:Holy Terror=0
Inflict Minor Wounds.MOD		CLASSES:Holy Terror=0
Light.MOD					CLASSES:Holy Terror=0
Mending.MOD					CLASSES:Holy Terror=0
Purify Food and Drink.MOD		CLASSES:Holy Terror=0
Read Magic.MOD				CLASSES:Holy Terror=0
Resistance.MOD				CLASSES:Holy Terror=0
Stop.MOD					CLASSES:Holy Terror=0
Virtue.MOD					CLASSES:Holy Terror=0
#1ST-LEVEL HOLY TERROR SPELLS
Bane.MOD					CLASSES:Holy Terror=1
Bless.MOD					CLASSES:Holy Terror=1
Bless Water.MOD				CLASSES:Holy Terror=1
Cause Fear.MOD				CLASSES:Holy Terror=1
Command.MOD					CLASSES:Holy Terror=1
Comprehend Languages.MOD		CLASSES:Holy Terror=1
Cure Light Wounds.MOD			CLASSES:Holy Terror=1
Curse Water.MOD				CLASSES:Holy Terror=1
Deathwatch.MOD				CLASSES:Holy Terror=1
Detect Chaos.MOD				CLASSES:Holy Terror=1
Detect Evil.MOD				CLASSES:Holy Terror=1
Detect Good.MOD				CLASSES:Holy Terror=1
Detect Law.MOD				CLASSES:Holy Terror=1
Detect Undead.MOD				CLASSES:Holy Terror=1
Divine Favor.MOD				CLASSES:Holy Terror=1
Doom.MOD					CLASSES:Holy Terror=1
Endure Elements.MOD			CLASSES:Holy Terror=1
Entropic Shield.MOD			CLASSES:Holy Terror=1
Find Hidden Doors.MOD			CLASSES:Holy Terror=1
Hide from Undead.MOD			CLASSES:Holy Terror=1
Inflict Light Wounds.MOD		CLASSES:Holy Terror=1
Magic Stone.MOD				CLASSES:Holy Terror=1
Magic Weapon.MOD				CLASSES:Holy Terror=1
Obscuring Mist.MOD			CLASSES:Holy Terror=1
Protection from Chaos.MOD		CLASSES:Holy Terror=1
Protection from Evil.MOD		CLASSES:Holy Terror=1
Remove Fear.MOD				CLASSES:Holy Terror=1
Sanctuary.MOD				CLASSES:Holy Terror=1
Shield of Faith.MOD			CLASSES:Holy Terror=1
Summon Monster I.MOD			CLASSES:Holy Terror=1
#2ND-LEVEL HOLY TERROR SPELLS
Aid.MOD					CLASSES:Holy Terror=2
Align Weapon.MOD				CLASSES:Holy Terror=2
Augury.MOD					CLASSES:Holy Terror=2
Bear's Endurance.MOD			CLASSES:Holy Terror=2
Bull's Strength.MOD			CLASSES:Holy Terror=2
Calm Emotions.MOD				CLASSES:Holy Terror=2
Consecrate.MOD				CLASSES:Holy Terror=2
Cure Moderate Wounds.MOD		CLASSES:Holy Terror=2
Darkness.MOD				CLASSES:Holy Terror=2
Death Knell.MOD				CLASSES:Holy Terror=2
Delay Poison.MOD				CLASSES:Holy Terror=2
Desecrate.MOD				CLASSES:Holy Terror=2
Eagle's Splendor.MOD			CLASSES:Holy Terror=2
Enthrall.MOD				CLASSES:Holy Terror=2
Find Traps.MOD				CLASSES:Holy Terror=2
Gentle Repose.MOD				CLASSES:Holy Terror=2
Gluey Air.MOD				CLASSES:Holy Terror=2
Hold Person.MOD				CLASSES:Holy Terror=2
Inflict Moderate Wounds.MOD		CLASSES:Holy Terror=2
Make Whole.MOD				CLASSES:Holy Terror=2
Owl's Wisdom.MOD				CLASSES:Holy Terror=2
Remove Paralysis.MOD			CLASSES:Holy Terror=2
Resist Atomicancy.MOD			CLASSES:Holy Terror=2
Resist Energy.MOD				CLASSES:Holy Terror=2
Restoration (Lesser).MOD		CLASSES:Holy Terror=2
Shatter.MOD					CLASSES:Holy Terror=2
Shield Other.MOD				CLASSES:Holy Terror=2
Silence.MOD					CLASSES:Holy Terror=2
Sound Burst.MOD				CLASSES:Holy Terror=2
Spear of Haunting.MOD			CLASSES:Holy Terror=2
Spiritual Weapon.MOD			CLASSES:Holy Terror=2
Status.MOD					CLASSES:Holy Terror=2
Summon Monster II.MOD			CLASSES:Holy Terror=2
Undetectable Alignment.MOD		CLASSES:Holy Terror=2
Zone of Truth.MOD				CLASSES:Holy Terror=2
#3RD-LEVEL HOLY TERROR SPELLS
Animate Dead.MOD				CLASSES:Holy Terror=3
Bestow Curse.MOD				CLASSES:Holy Terror=3
Blindness/Deafness.MOD			CLASSES:Holy Terror=3
Contagion.MOD				CLASSES:Holy Terror=3
Continual Flame.MOD			CLASSES:Holy Terror=3
Counterspell.MOD				CLASSES:Holy Terror=3
Create Food and Water.MOD		CLASSES:Holy Terror=3
Cure Serious Wounds.MOD			CLASSES:Holy Terror=3
Daylight.MOD				CLASSES:Holy Terror=3
Deeper Darkness.MOD			CLASSES:Holy Terror=3
Dispel Magic.MOD				CLASSES:Holy Terror=3
Disperse Air.MOD				CLASSES:Holy Terror=3
Force Push.MOD				CLASSES:Holy Terror=3
Glyph of Warding.MOD			CLASSES:Holy Terror=3
Helping Hand.MOD				CLASSES:Holy Terror=3
Inflict Serious Wounds.MOD		CLASSES:Holy Terror=3
Invisibility Purge.MOD			CLASSES:Holy Terror=3
Locate Object.MOD				CLASSES:Holy Terror=3
Magic Circle against Chaos.MOD	CLASSES:Holy Terror=3
Magic Circle against Evil.MOD		CLASSES:Holy Terror=3
Magic Vestment.MOD			CLASSES:Holy Terror=3
Meld into Stone.MOD			CLASSES:Holy Terror=3
Obscure Object.MOD			CLASSES:Holy Terror=3
Power Word (Analyze).MOD		CLASSES:Holy Terror=3
Prayer.MOD					CLASSES:Holy Terror=3
Protection from Atomicancy.MOD	CLASSES:Holy Terror=3
Protection from Energy.MOD		CLASSES:Holy Terror=3
Remove Blindness/Deafness.MOD		CLASSES:Holy Terror=3
Remove Curse.MOD				CLASSES:Holy Terror=3
Remove Disease.MOD			CLASSES:Holy Terror=3
Searing Light.MOD				CLASSES:Holy Terror=3
Shock Zone.MOD				CLASSES:Holy Terror=3
Speak with Dead.MOD			CLASSES:Holy Terror=3
Stone Shape.MOD				CLASSES:Holy Terror=3
Summon Monster III.MOD			CLASSES:Holy Terror=3
Telepathic Bond (Lesser).MOD		CLASSES:Holy Terror=3
Water Breathing.MOD			CLASSES:Holy Terror=3
Water Walk.MOD				CLASSES:Holy Terror=3
Wind Wall.MOD				CLASSES:Holy Terror=3
#4TH-LEVEL HOLY TERROR SPELLS
Air Walk.MOD				CLASSES:Holy Terror=5
Control Water.MOD				CLASSES:Holy Terror=5
Cure Critical Wounds.MOD		CLASSES:Holy Terror=5
Death Ward.MOD				CLASSES:Holy Terror=5
Dimensional Anchor.MOD			CLASSES:Holy Terror=5
Discern Lies.MOD				CLASSES:Holy Terror=5
Dismissal.MOD				CLASSES:Holy Terror=5
Divination.MOD				CLASSES:Holy Terror=5
Divine Power.MOD				CLASSES:Holy Terror=5
Dragon's Coat.MOD				CLASSES:Holy Terror=5
Dual Ray.MOD				CLASSES:Holy Terror=5
Dweomer of Transference.MOD		CLASSES:Holy Terror=5
Freedom of Movement.MOD			CLASSES:Holy Terror=5
Giant Vermin.MOD				CLASSES:Holy Terror=5
Imbue with Spell Ability.MOD		CLASSES:Holy Terror=5
Inflict Critical Wounds.MOD		CLASSES:Holy Terror=5
Magic Weapon (Greater).MOD		CLASSES:Holy Terror=5
Neutralize Poison.MOD			CLASSES:Holy Terror=5
Planar Ally (Lesser).MOD		CLASSES:Holy Terror=5
Poison.MOD					CLASSES:Holy Terror=5
Repel Vermin.MOD				CLASSES:Holy Terror=5
Restoration.MOD				CLASSES:Holy Terror=5
Sending.MOD					CLASSES:Holy Terror=5
Shield of Frost.MOD			CLASSES:Holy Terror=5
Spell Immunity.MOD			CLASSES:Holy Terror=5
Summon Monster IV.MOD			CLASSES:Holy Terror=5
Tongues.MOD					CLASSES:Holy Terror=5
Word of Remedy.MOD			CLASSES:Holy Terror=5
#5TH-LEVEL HOLY TERROR SPELLS
Alfheim's Bravery.MOD			CLASSES:Holy Terror=6
Alfheim's Folly.MOD			CLASSES:Holy Terror=6
Atonement.MOD				CLASSES:Holy Terror=6
Break Enchantment.MOD			CLASSES:Holy Terror=6
Command (Greater).MOD			CLASSES:Holy Terror=6
Commune.MOD					CLASSES:Holy Terror=6
Cure Light Wounds (Mass).MOD		CLASSES:Holy Terror=6
Dispel Chaos.MOD				CLASSES:Holy Terror=6
Dispel Evil.MOD				CLASSES:Holy Terror=6
Disrupting Weapon.MOD			CLASSES:Holy Terror=6
Flame Strike.MOD				CLASSES:Holy Terror=6
Hallow.MOD					CLASSES:Holy Terror=6
Inflict Light Wounds (Mass).MOD	CLASSES:Holy Terror=6
Insect Plague.MOD				CLASSES:Holy Terror=6
Mark of Justice.MOD			CLASSES:Holy Terror=6
Plane Shift.MOD				CLASSES:Holy Terror=6
Psychic Turmoil.MOD			CLASSES:Holy Terror=6
Raise Dead.MOD				CLASSES:Holy Terror=6
Repel Animal.MOD				CLASSES:Holy Terror=6
Righteous Might.MOD			CLASSES:Holy Terror=6
Scrying.MOD					CLASSES:Holy Terror=6
Slay Living.MOD				CLASSES:Holy Terror=6
Spell Resistance.MOD			CLASSES:Holy Terror=6
Spellbane's Spell-Exchange.MOD	CLASSES:Holy Terror=6
Summon Monster V.MOD			CLASSES:Holy Terror=6
Symbol of Pain.MOD			CLASSES:Holy Terror=6
Symbol of Sleep.MOD			CLASSES:Holy Terror=6
True Seeing.MOD				CLASSES:Holy Terror=6
Unhallow.MOD				CLASSES:Holy Terror=6
Wall of Stone.MOD				CLASSES:Holy Terror=6
Wrath of Alfheim.MOD			CLASSES:Holy Terror=6

#METAPHYSICIAN SPELLS
#1ST-LEVEL METAPHYSICIAN SPELLS
Battlescars.MOD				CLASSES:Metaphysician=1
Cure Minor Wounds.MOD			CLASSES:Metaphysician=1
Detect Poison.MOD				CLASSES:Metaphysician=1
Goodberry.MOD				CLASSES:Metaphysician=1
#2ND-LEVEL METAPHYSICIAN SPELLS
Blindness/Deafness.MOD			CLASSES:Metaphysician=2
Cure Light Wounds.MOD			CLASSES:Metaphysician=2
Delay Poison.MOD				CLASSES:Metaphysician=2
Inflict Light Wounds.MOD		CLASSES:Metaphysician=2
Remove Blindness/Deafness.MOD		CLASSES:Metaphysician=2
Whisper of Healing.MOD			CLASSES:Metaphysician=2
#3RD-LEVEL METAPHYSICIAN SPELLS
Cure Moderate Wounds.MOD		CLASSES:Metaphysician=3
Contagion.MOD				CLASSES:Metaphysician=3
Inflict Moderate Wounds.MOD		CLASSES:Metaphysician=3
Nature's Health.MOD			CLASSES:Metaphysician=3
Remove Disease.MOD			CLASSES:Metaphysician=3
Word of Healing (Lesser).MOD		CLASSES:Metaphysician=3
#4TH-LEVEL METAPHYSICIAN SPELLS
Cure Serious Wounds.MOD			CLASSES:Metaphysician=4
Inflict Serious Wounds.MOD		CLASSES:Metaphysician=4
Restoration (Lesser).MOD		CLASSES:Metaphysician=4
Neutralize Poison.MOD			CLASSES:Metaphysician=4
Poison.MOD					CLASSES:Metaphysician=4
Word of Healing.MOD			CLASSES:Metaphysician=4
Word of Remedy.MOD			CLASSES:Metaphysician=4
Word of Rest.MOD				CLASSES:Metaphysician=4

#MURMUR SPELLS
#0-LEVEL MURMUR SPELLS (CANTRIPS)
Arcane Mark.MOD				CLASSES:Murmur=0
Beauty.MOD					CLASSES:Murmur=0
Open/Close.MOD				CLASSES:Murmur=0
Power Word (Hear).MOD			CLASSES:Murmur=0
Power Word (Lie).MOD			CLASSES:Murmur=0
Power Word (See).MOD			CLASSES:Murmur=0
Power Word (Sing).MOD			CLASSES:Murmur=0
Prestidigitation.MOD			CLASSES:Murmur=0
Reflexes.MOD				CLASSES:Murmur=0
Stop.MOD					CLASSES:Murmur=0
#1ST-LEVEL MURMUR SPELLS
Darkness.MOD				CLASSES:Murmur=1
Feather Fall.MOD				CLASSES:Murmur=1
Mage Armor.MOD				CLASSES:Murmur=1
Muscles.MOD					CLASSES:Murmur=1
Power Word (Detect).MOD			CLASSES:Murmur=1
Power Word (Intimidate).MOD		CLASSES:Murmur=1
Power Word (Read).MOD			CLASSES:Murmur=1
Shield.MOD					CLASSES:Murmur=1
