# CVS $Revision$ $Author$ -- Thu Jul  7 12:04:01 2011 -- reformated by prettylst.pl v1.39 (build 11455)
SOURCELONG:Advanced Player's Guide	SOURCESHORT:PFAPG	SOURCEWEB:http://paizo.com/store/downloads/pathfinder/pathfinderRPG/v5748btpy8fo1	SOURCEDATE:2010-08
#Original Entry By: Andrew Maitland, subdomains by David R. Bender

# Spell Name				Classes of caster
#Inquisitor Spells
# Spell Name									Classes of caster		Domains granting the spell
Cure Serious Wounds.MOD								CLASSES:Inquisitor=3
Daylight.MOD									CLASSES:Inquisitor=3
Deeper Darkness.MOD								CLASSES:Inquisitor=3
Dimensional Anchor.MOD								CLASSES:Inquisitor=3
Dispel Magic.MOD									CLASSES:Inquisitor=3
Glyph of Warding.MOD								CLASSES:Inquisitor=3
Halt Undead.MOD									CLASSES:Inquisitor=3
Heroism.MOD										CLASSES:Inquisitor=3
Inflict Serious Wounds.MOD							CLASSES:Inquisitor=3
Invisibility Purge.MOD								CLASSES:Inquisitor=3
Keen Edge.MOD									CLASSES:Inquisitor=3
Locate Object.MOD									CLASSES:Inquisitor=3
Magic Circle against Chaos.MOD						CLASSES:Inquisitor=3
Magic Circle against Evil.MOD							CLASSES:Inquisitor=3
Magic Circle against Good.MOD							CLASSES:Inquisitor=3
Magic Circle against Law.MOD							CLASSES:Inquisitor=3
Magic Vestment.MOD								CLASSES:Inquisitor=3
Magic Weapon (Greater).MOD							CLASSES:Inquisitor=3
Nondetection.MOD									CLASSES:Inquisitor=3
Obscure Object.MOD								CLASSES:Inquisitor=3
Prayer.MOD										CLASSES:Inquisitor=3
Protection from Energy.MOD							CLASSES:Inquisitor=3
Remove Curse.MOD									CLASSES:Inquisitor=3
Remove Disease.MOD								CLASSES:Inquisitor=3
Searing Light.MOD									CLASSES:Inquisitor=3
Speak with Dead.MOD								CLASSES:Inquisitor=3

Chaos Hammer.MOD									CLASSES:Inquisitor=4
Cure Critical Wounds.MOD							CLASSES:Inquisitor=4
Death Ward.MOD									CLASSES:Inquisitor=4
Detect Scrying.MOD								CLASSES:Inquisitor=4
Discern Lies.MOD									CLASSES:Inquisitor=4
Dismissal.MOD									CLASSES:Inquisitor=4
Divination.MOD									CLASSES:Inquisitor=4
Divine Power.MOD									CLASSES:Inquisitor=4
Fear.MOD										CLASSES:Inquisitor=4
Freedom of Movement.MOD								CLASSES:Inquisitor=4
Geas (Lesser).MOD									CLASSES:Inquisitor=4
Hold Monster.MOD									CLASSES:Inquisitor=4
Holy Smite.MOD									CLASSES:Inquisitor=4
Inflict Critical Wounds.MOD							CLASSES:Inquisitor=4
Invisibility (Greater).MOD							CLASSES:Inquisitor=4
Neutralize Poison.MOD								CLASSES:Inquisitor=4
Order's Wrath.MOD									CLASSES:Inquisitor=4
Restoration.MOD									CLASSES:Inquisitor=4
Sending.MOD										CLASSES:Inquisitor=4
Spell Immunity.MOD								CLASSES:Inquisitor=4
Stoneskin.MOD									CLASSES:Inquisitor=4
Unholy Blight.MOD									CLASSES:Inquisitor=4

Atonement.MOD									CLASSES:Inquisitor=5
Banishment.MOD									CLASSES:Inquisitor=5
Break Enchantment.MOD								CLASSES:Inquisitor=5
Command.MOD										CLASSES:Inquisitor=5
#Commune (Greater).MOD			CLASSES:Inquisitor=5
Cure Light Wounds (Mass).MOD							CLASSES:Inquisitor=5
Dispel Chaos.MOD									CLASSES:Inquisitor=5
Dispel Evil.MOD									CLASSES:Inquisitor=5
Dispel Good.MOD									CLASSES:Inquisitor=5
Dispel Law.MOD									CLASSES:Inquisitor=5
Disrupting Weapon.MOD								CLASSES:Inquisitor=5
Flame Strike.MOD									CLASSES:Inquisitor=5
Geas/Quest.MOD									CLASSES:Inquisitor=5
Hallow.MOD										CLASSES:Inquisitor=5
Inflict Light Wounds (Mass).MOD						CLASSES:Inquisitor=5
Mark of Justice.MOD								CLASSES:Inquisitor=5
Righteous Might.MOD								CLASSES:Inquisitor=5
Spell Resistance.MOD								CLASSES:Inquisitor=5
Telepathic Bond.MOD								CLASSES:Inquisitor=5
True Seeing.MOD									CLASSES:Inquisitor=5
Unhallow.MOD									CLASSES:Inquisitor=5

Blade Barrier.MOD									CLASSES:Inquisitor=6
Blasphemy.MOD									CLASSES:Inquisitor=6
Circle of Death.MOD								CLASSES:Inquisitor=6
Cure Moderate Wounds (Mass).MOD						CLASSES:Inquisitor=6
Dictum.MOD										CLASSES:Inquisitor=6
Dispel Magic (Greater).MOD							CLASSES:Inquisitor=6
Find the Path.MOD									CLASSES:Inquisitor=6
Forbiddance.MOD									CLASSES:Inquisitor=6
Glyph of Warding (Greater).MOD						CLASSES:Inquisitor=6
Harm.MOD										CLASSES:Inquisitor=6
Heal.MOD										CLASSES:Inquisitor=6
Heroes' Feast.MOD									CLASSES:Inquisitor=6
Holy Word.MOD									CLASSES:Inquisitor=6
Inflict Moderate Wounds (Mass).MOD						CLASSES:Inquisitor=6
Legend Lore.MOD									CLASSES:Inquisitor=6
Repulsion.MOD									CLASSES:Inquisitor=6
Undeath to Death.MOD								CLASSES:Inquisitor=6
Word of Chaos.MOD									CLASSES:Inquisitor=6

#Summoner Spells
Acid Splash.MOD									CLASSES:Summoner=0
Arcane Mark.MOD									CLASSES:Summoner=0
Daze.MOD										CLASSES:Summoner=0
Detect Magic.MOD									CLASSES:Summoner=0
Guidance.MOD									CLASSES:Summoner=0
Light.MOD										CLASSES:Summoner=0
Mage Hand.MOD									CLASSES:Summoner=0
Mending.MOD										CLASSES:Summoner=0
Message.MOD										CLASSES:Summoner=0
Open/Close.MOD									CLASSES:Summoner=0
Read Magic.MOD									CLASSES:Summoner=0
Resistance.MOD									CLASSES:Summoner=0

Alarm.MOD										CLASSES:Summoner=1
Daze Monster.MOD									CLASSES:Summoner=1
Endure Elements.MOD								CLASSES:Summoner=1
Enlarge Person.MOD								CLASSES:Summoner=1
Expeditious Retreat.MOD								CLASSES:Summoner=1
Feather Fall.MOD									CLASSES:Summoner=1
Grease.MOD										CLASSES:Summoner=1
Identify.MOD									CLASSES:Summoner=1
Jump.MOD										CLASSES:Summoner=1
Mage Armor.MOD									CLASSES:Summoner=1
Magic Fang.MOD									CLASSES:Summoner=1
Magic Mouth.MOD									CLASSES:Summoner=1
Mount.MOD										CLASSES:Summoner=1
Protection from Chaos.MOD							CLASSES:Summoner=1
Protection from Evil.MOD							CLASSES:Summoner=1
Protection from Good.MOD							CLASSES:Summoner=1
Protection from Law.MOD								CLASSES:Summoner=1
Reduce Person.MOD									CLASSES:Summoner=1
Shield.MOD										CLASSES:Summoner=1
Summon Monster I.MOD								CLASSES:Summoner=1
Unseen Servant.MOD								CLASSES:Summoner=1
Ventriloquism.MOD									CLASSES:Summoner=1

Alter Self.MOD									CLASSES:Summoner=2
Barkskin.MOD									CLASSES:Summoner=2
Bear's Endurance.MOD								CLASSES:Summoner=2
Blur.MOD										CLASSES:Summoner=2
Bull's Strength.MOD								CLASSES:Summoner=2
Cat's Grace.MOD									CLASSES:Summoner=2
Detect Thoughts.MOD								CLASSES:Summoner=2
Eagle's Splendor.MOD								CLASSES:Summoner=2
Fox's Cunning.MOD									CLASSES:Summoner=2
Glitterdust.MOD									CLASSES:Summoner=2
Haste.MOD										CLASSES:Summoner=2
Invisibility.MOD									CLASSES:Summoner=2
Levitate.MOD									CLASSES:Summoner=2
Misdirection.MOD									CLASSES:Summoner=2
Owl's Wisdom.MOD									CLASSES:Summoner=2
Phantom Steed.MOD									CLASSES:Summoner=2
Protection from Arrows.MOD							CLASSES:Summoner=2
Resist Energy.MOD									CLASSES:Summoner=2
See Invisibility.MOD								CLASSES:Summoner=2
Slow.MOD										CLASSES:Summoner=2
Spider Climb.MOD									CLASSES:Summoner=2
Summon Monster II.MOD								CLASSES:Summoner=2
Summon Swarm.MOD									CLASSES:Summoner=2
Wind Wall.MOD									CLASSES:Summoner=2

Black Tentacles.MOD								CLASSES:Summoner=3
Charm Monster.MOD									CLASSES:Summoner=3
Dimension Door.MOD								CLASSES:Summoner=3
Dimensional Anchor.MOD								CLASSES:Summoner=3
Dispel Magic.MOD									CLASSES:Summoner=3
Displacement.MOD									CLASSES:Summoner=3
Enlarge Person (Mass).MOD							CLASSES:Summoner=3
Fire Shield.MOD									CLASSES:Summoner=3
Fly.MOD										CLASSES:Summoner=3
Heroism.MOD										CLASSES:Summoner=3
Invisibility (Greater).MOD							CLASSES:Summoner=3
Locate Creature.MOD								CLASSES:Summoner=3
Magic Circle against Chaos.MOD						CLASSES:Summoner=3
Magic Circle against Evil.MOD							CLASSES:Summoner=3
Magic Circle against Good.MOD							CLASSES:Summoner=3
Magic Circle against Law.MOD							CLASSES:Summoner=3
Magic Fang (Greater).MOD							CLASSES:Summoner=3
Minor Creation.MOD								CLASSES:Summoner=3
Nondetection.MOD									CLASSES:Summoner=3
Protection from Energy.MOD							CLASSES:Summoner=3
Rage.MOD										CLASSES:Summoner=3
Reduce Person (Mass).MOD							CLASSES:Summoner=3
Stoneskin.MOD									CLASSES:Summoner=3
Summon Monster IV.MOD								CLASSES:Summoner=3
Tongues.MOD										CLASSES:Summoner=3
Wall of Fire.MOD									CLASSES:Summoner=3
Wall of Ice.MOD									CLASSES:Summoner=3
Water Breathing.MOD								CLASSES:Summoner=3

Baleful Polymorph.MOD								CLASSES:Summoner=4
Bear's Endurance (Mass).MOD							CLASSES:Summoner=4
Bull's Strength (Mass).MOD							CLASSES:Summoner=4
Cat's Grace (Mass).MOD								CLASSES:Summoner=4
Contact Other Plane.MOD								CLASSES:Summoner=4
Dismissal.MOD									CLASSES:Summoner=4
Eagle's Splendor (Mass).MOD							CLASSES:Summoner=4
Fox's Cunning (Mass).MOD							CLASSES:Summoner=4
Hold Monster.MOD									CLASSES:Summoner=4
Insect Plague.MOD									CLASSES:Summoner=4
Mage's Faithful Hound.MOD							CLASSES:Summoner=4
Magic Jar.MOD									CLASSES:Summoner=4
Major Creation.MOD								CLASSES:Summoner=4
Overland Flight.MOD								CLASSES:Summoner=4
Owl's Wisdom (Mass).MOD								CLASSES:Summoner=4
Planar Binding (Lesser).MOD							CLASSES:Summoner=4
Sending.MOD										CLASSES:Summoner=4
Summon Monster V.MOD								CLASSES:Summoner=4
Teleport.MOD									CLASSES:Summoner=4
Wall of Stone.MOD									CLASSES:Summoner=4

Banishment.MOD									CLASSES:Summoner=5
Creeping Doom.MOD									CLASSES:Summoner=5
Dispel Magic (Greater).MOD							CLASSES:Summoner=5
Ethereal Jaunt.MOD								CLASSES:Summoner=5
Heroism (Greater).MOD								CLASSES:Summoner=5
Invisibility (Mass).MOD								CLASSES:Summoner=5
Planar Binding.MOD								CLASSES:Summoner=5
Plane Shift.MOD									CLASSES:Summoner=5
Repulsion.MOD									CLASSES:Summoner=5
Sequester.MOD									CLASSES:Summoner=5
Simulacrum.MOD									CLASSES:Summoner=5
Spell Turning.MOD									CLASSES:Summoner=5
Summon Monster VII.MOD								CLASSES:Summoner=5
True Seeing.MOD									CLASSES:Summoner=5
Teleport (Greater).MOD								CLASSES:Summoner=5
Wall of Iron.MOD									CLASSES:Summoner=5

Antipathy.MOD									CLASSES:Summoner=6
Binding.MOD										CLASSES:Summoner=6
Charm Monster (Mass).MOD							CLASSES:Summoner=6
Dimensional Lock.MOD								CLASSES:Summoner=6
Discern Location.MOD								CLASSES:Summoner=6
Dominate Monster.MOD								CLASSES:Summoner=6
Incendiary Cloud.MOD								CLASSES:Summoner=6
Maze.MOD										CLASSES:Summoner=6
Planar Binding (Greater).MOD							CLASSES:Summoner=6
Protection from Spells.MOD							CLASSES:Summoner=6
Summon Monster VIII.MOD								CLASSES:Summoner=6
Sympathy.MOD									CLASSES:Summoner=6
Teleportation Circle.MOD							CLASSES:Summoner=6

#Witch Spells
Bleed.MOD										CLASSES:Witch=0
Dancing Lights.MOD								CLASSES:Witch=0
Daze.MOD										CLASSES:Witch=0
Detect Magic.MOD									CLASSES:Witch=0
Detect Poison.MOD									CLASSES:Witch=0
Guidance.MOD									CLASSES:Witch=0
Light.MOD										CLASSES:Witch=0
Mending.MOD										CLASSES:Witch=0
Message.MOD										CLASSES:Witch=0
Read Magic.MOD									CLASSES:Witch=0
Resistance.MOD									CLASSES:Witch=0
Stabilize.MOD									CLASSES:Witch=0
Touch of Fatigue.MOD								CLASSES:Witch=0

Burning Hands.MOD									CLASSES:Witch=1
Cause Fear.MOD									CLASSES:Witch=1
Charm Person.MOD									CLASSES:Witch=1
Chill Touch.MOD									CLASSES:Witch=1
Command.MOD										CLASSES:Witch=1
Comprehend Languages.MOD							CLASSES:Witch=1
Cure Light Wounds.MOD								CLASSES:Witch=1
Detect Secret Doors.MOD								CLASSES:Witch=1
Enlarge Person.MOD								CLASSES:Witch=1
Hypnotism.MOD									CLASSES:Witch=1
Identify.MOD									CLASSES:Witch=1
Inflict Light Wounds.MOD							CLASSES:Witch=1
Mage Armor.MOD									CLASSES:Witch=1
Mount.MOD										CLASSES:Witch=1
Obscuring Mist.MOD								CLASSES:Witch=1
Ray of Enfeeblement.MOD								CLASSES:Witch=1
Reduce Person.MOD									CLASSES:Witch=1
Sleep.MOD										CLASSES:Witch=1
Summon Monster I.MOD								CLASSES:Witch=1
Unseen Servant.MOD								CLASSES:Witch=1

Alter Self.MOD									CLASSES:Witch=2
Augury.MOD										CLASSES:Witch=2
Blindness/Deafness.MOD								CLASSES:Witch=2
Cure Moderate Wounds.MOD							CLASSES:Witch=2
Daze Monster.MOD									CLASSES:Witch=2
Death Knell.MOD									CLASSES:Witch=2
Delay Poison.MOD									CLASSES:Witch=2
Detect Thoughts.MOD								CLASSES:Witch=2
Enthrall.MOD									CLASSES:Witch=2
False Life.MOD									CLASSES:Witch=2
Find Traps.MOD									CLASSES:Witch=2
Fog Cloud.MOD									CLASSES:Witch=2
Gentle Repose.MOD									CLASSES:Witch=2
Glitterdust.MOD									CLASSES:Witch=2
Hold Person.MOD									CLASSES:Witch=2
Inflict Moderate Wounds.MOD							CLASSES:Witch=2
Levitate.MOD									CLASSES:Witch=2
Scare.MOD										CLASSES:Witch=2
See Invisibility.MOD								CLASSES:Witch=2
Spectral Hand.MOD									CLASSES:Witch=2
Status.MOD										CLASSES:Witch=2
Summon Monster II.MOD								CLASSES:Witch=2
Summon Swarm.MOD									CLASSES:Witch=2
Touch of Idiocy.MOD								CLASSES:Witch=2
Web.MOD										CLASSES:Witch=2
Zone of Truth.MOD									CLASSES:Witch=2

Arcane Sight.MOD									CLASSES:Witch=3
Bestow Curse.MOD									CLASSES:Witch=3
Clairaudience/Clairvoyance.MOD						CLASSES:Witch=3
Deep Slumber.MOD									CLASSES:Witch=3
Dispel Magic.MOD									CLASSES:Witch=3
Fly.MOD										CLASSES:Witch=3
Glyph of Warding.MOD								CLASSES:Witch=3
Heroism.MOD										CLASSES:Witch=3
Lightning Bolt.MOD								CLASSES:Witch=3
Locate Object.MOD									CLASSES:Witch=3
Rage.MOD										CLASSES:Witch=3
Ray of Exhaustion.MOD								CLASSES:Witch=3
Remove Blindness/Deafness.MOD							CLASSES:Witch=3
Remove Curse.MOD									CLASSES:Witch=3
Remove Disease.MOD								CLASSES:Witch=3
Sepia Snake Sigil.MOD								CLASSES:Witch=3
Sleet Storm.MOD									CLASSES:Witch=3
Speak with Dead.MOD								CLASSES:Witch=3
Stinking Cloud.MOD								CLASSES:Witch=3
Suggestion.MOD									CLASSES:Witch=3
Summon Monster III.MOD								CLASSES:Witch=3
Tongues.MOD										CLASSES:Witch=3
Vampiric Touch.MOD								CLASSES:Witch=3
Water Walk.MOD									CLASSES:Witch=3

Arcane Eye.MOD									CLASSES:Witch=4
Black Tentacles.MOD								CLASSES:Witch=4
Charm Monster.MOD									CLASSES:Witch=4
Confusion.MOD									CLASSES:Witch=4
Crushing Despair.MOD								CLASSES:Witch=4
Cure Serious Wounds.MOD								CLASSES:Witch=4
Death Ward.MOD									CLASSES:Witch=4
Detect Scrying.MOD								CLASSES:Witch=4
Dimension Door.MOD								CLASSES:Witch=4
Discern Lies.MOD									CLASSES:Witch=4
Divination.MOD									CLASSES:Witch=4
Enervation.MOD									CLASSES:Witch=4
Fear.MOD										CLASSES:Witch=4
Geas (Lesser).MOD									CLASSES:Witch=4
Ice Storm.MOD									CLASSES:Witch=4
Inflict Serious Wounds.MOD							CLASSES:Witch=4
Locate Creature.MOD								CLASSES:Witch=4
Minor Creation.MOD								CLASSES:Witch=4
Neutralize Poison.MOD								CLASSES:Witch=4
Phantasmal Killer.MOD								CLASSES:Witch=4
Poison.MOD										CLASSES:Witch=4
Scrying.MOD										CLASSES:Witch=4
Secure Shelter.MOD								CLASSES:Witch=4
Solid Fog.MOD									CLASSES:Witch=4
Summon Monster IV.MOD								CLASSES:Witch=4

Baleful Polymorph.MOD								CLASSES:Witch=5
Blight.MOD										CLASSES:Witch=5
Break Enchantment.MOD								CLASSES:Witch=5
Cloudkill.MOD									CLASSES:Witch=5
Contact Other Plane.MOD								CLASSES:Witch=5
Cure Critical Wounds.MOD							CLASSES:Witch=5
Dominate Person.MOD								CLASSES:Witch=5
Feeblemind.MOD									CLASSES:Witch=5
Hold Monster.MOD									CLASSES:Witch=5
Inflict Critical Wounds.MOD							CLASSES:Witch=5
Magic Jar.MOD									CLASSES:Witch=5
Major Creation.MOD								CLASSES:Witch=5
Mark of Justice.MOD								CLASSES:Witch=5
Mind Fog.MOD									CLASSES:Witch=5
Overland Flight.MOD								CLASSES:Witch=5
Prying Eyes.MOD									CLASSES:Witch=5
Reincarnate.MOD									CLASSES:Witch=5
Secret Chest.MOD									CLASSES:Witch=5
Summon Monster V.MOD								CLASSES:Witch=5
Symbol of Pain.MOD								CLASSES:Witch=5
Symbol of Sleep.MOD								CLASSES:Witch=5
Telepathic Bond.MOD								CLASSES:Witch=5
Teleport.MOD									CLASSES:Witch=5
Waves of Fatigue.MOD								CLASSES:Witch=5

Analyze Dweomer.MOD								CLASSES:Witch=6
Animate Objects.MOD								CLASSES:Witch=6
Cone of Cold.MOD									CLASSES:Witch=6
Cure Light Wounds (Mass).MOD							CLASSES:Witch=6
Dispel Magic (Greater).MOD							CLASSES:Witch=6
Eyebite.MOD										CLASSES:Witch=6
Find the Path.MOD									CLASSES:Witch=6
Flesh to Stone.MOD								CLASSES:Witch=6
Geas/Quest.MOD									CLASSES:Witch=6
Guards and Wards.MOD								CLASSES:Witch=6
Heroism (Greater).MOD								CLASSES:Witch=6
Inflict Light Wounds (Mass).MOD						CLASSES:Witch=6
Legend Lore.MOD									CLASSES:Witch=6
Raise Dead.MOD									CLASSES:Witch=6
Slay Living.MOD									CLASSES:Witch=6
Stone to Flesh.MOD								CLASSES:Witch=6
Suggestion (Mass).MOD								CLASSES:Witch=6
Summon Monster VI.MOD								CLASSES:Witch=6
Symbol of Fear.MOD								CLASSES:Witch=6
Symbol of Persuasion.MOD							CLASSES:Witch=6
Transformation.MOD								CLASSES:Witch=6
True Seeing.MOD									CLASSES:Witch=6

Arcane Sight (Greater).MOD							CLASSES:Witch=7
Chain Lightning.MOD								CLASSES:Witch=7
Control Weather.MOD								CLASSES:Witch=7
Cure Moderate Wounds (Mass).MOD						CLASSES:Witch=7
Harm.MOD										CLASSES:Witch=7
Heal.MOD										CLASSES:Witch=7
Hold Person (Mass).MOD								CLASSES:Witch=7
Inflict Moderate Wounds (Mass).MOD						CLASSES:Witch=7
Insanity.MOD									CLASSES:Witch=7
Instant Summons.MOD								CLASSES:Witch=7
Phase Door.MOD									CLASSES:Witch=7
Plane Shift.MOD									CLASSES:Witch=7
Power Word Blind.MOD								CLASSES:Witch=7
Regenerate.MOD									CLASSES:Witch=7
Scrying (Greater).MOD								CLASSES:Witch=7
Summon Monster VII.MOD								CLASSES:Witch=7
Symbol of Stunning.MOD								CLASSES:Witch=7
Symbol of Weakness.MOD								CLASSES:Witch=7
Teleport (Greater).MOD								CLASSES:Witch=7
Teleport Object.MOD								CLASSES:Witch=7
Vision.MOD										CLASSES:Witch=7
Waves of Exhaustion.MOD								CLASSES:Witch=7

Antipathy.MOD									CLASSES:Witch=8
Charm Monster (Mass).MOD							CLASSES:Witch=8
Clone.MOD										CLASSES:Witch=8
Cure Serious Wounds (Mass).MOD						CLASSES:Witch=8
Demand.MOD										CLASSES:Witch=8
Destruction.MOD									CLASSES:Witch=8
Discern Location.MOD								CLASSES:Witch=8
Horrid Wilting.MOD								CLASSES:Witch=8
Inflict Serious Wounds (Mass).MOD						CLASSES:Witch=8
Irresistible Dance.MOD								CLASSES:Witch=8
Maze.MOD										CLASSES:Witch=8
Mind Blank.MOD									CLASSES:Witch=8
Moment of Prescience.MOD							CLASSES:Witch=8
Power Word Stun.MOD								CLASSES:Witch=8
Prying Eyes (Greater).MOD							CLASSES:Witch=8
Resurrection.MOD									CLASSES:Witch=8
Summon Monster VIII.MOD								CLASSES:Witch=8
Symbol of Death.MOD								CLASSES:Witch=8
Symbol of Insanity.MOD								CLASSES:Witch=8
Sympathy.MOD									CLASSES:Witch=8
Trap the Soul.MOD									CLASSES:Witch=8

Astral Projection.MOD								CLASSES:Witch=9
Cure Critical Wounds (Mass).MOD						CLASSES:Witch=9
Dominate Monster.MOD								CLASSES:Witch=9
Elemental Swarm.MOD								CLASSES:Witch=9
Foresight.MOD									CLASSES:Witch=9
Hold Monster (Mass).MOD								CLASSES:Witch=9
Inflict Critical Wounds (Mass).MOD						CLASSES:Witch=9
Power Word Kill.MOD								CLASSES:Witch=9
Refuge.MOD										CLASSES:Witch=9
Soul Bind.MOD									CLASSES:Witch=9
Storm of Vengeance.MOD								CLASSES:Witch=9
Summon Monster IX.MOD								CLASSES:Witch=9
Teleportation Circle.MOD							CLASSES:Witch=9
Wail of the Banshee.MOD								CLASSES:Witch=9

# Alchemist Spells
Comprehend Languages.MOD							CLASSES:Alchemist=1
Cure Light Wounds.MOD								CLASSES:Alchemist=1
Detect Secret Doors.MOD								CLASSES:Alchemist=1
Detect Undead.MOD									CLASSES:Alchemist=1
Disguise Self.MOD									CLASSES:Alchemist=1
Endure Elements.MOD								CLASSES:Alchemist=1
Enlarge Person.MOD								CLASSES:Alchemist=1
Expeditious Retreat.MOD								CLASSES:Alchemist=1
Identify.MOD									CLASSES:Alchemist=1
Jump.MOD										CLASSES:Alchemist=1
Reduce Person.MOD									CLASSES:Alchemist=1
Shield.MOD										CLASSES:Alchemist=1
True Strike.MOD									CLASSES:Alchemist=1

Aid.MOD										CLASSES:Alchemist=2
Alter Self.MOD									CLASSES:Alchemist=2
Barkskin.MOD									CLASSES:Alchemist=2
Bear's Endurance.MOD								CLASSES:Alchemist=2
Blur.MOD										CLASSES:Alchemist=2
Bull's Strength.MOD								CLASSES:Alchemist=2
Cat's Grace.MOD									CLASSES:Alchemist=2
Cure Moderate Wounds.MOD							CLASSES:Alchemist=2
Darkvision.MOD									CLASSES:Alchemist=2
Delay Poison.MOD									CLASSES:Alchemist=2
Detect Thoughts.MOD								CLASSES:Alchemist=2
Eagle's Splendor.MOD								CLASSES:Alchemist=2
False Life.MOD									CLASSES:Alchemist=2
Fox's Cunning.MOD									CLASSES:Alchemist=2
Invisibility.MOD									CLASSES:Alchemist=2
Levitate.MOD									CLASSES:Alchemist=2
Owl's Wisdom.MOD									CLASSES:Alchemist=2
Protection from Arrows.MOD							CLASSES:Alchemist=2
Resist Energy.MOD									CLASSES:Alchemist=2
Restoration (Lesser).MOD							CLASSES:Alchemist=2
See Invisibility.MOD								CLASSES:Alchemist=2
Spider Climb.MOD									CLASSES:Alchemist=2
Undetectable Alignment.MOD							CLASSES:Alchemist=2

Arcane Sight.MOD									CLASSES:Alchemist=3
