#  Sat May 18 14:56:38 2019 -- reformated by PCGen PrettyLST v6.08.00
#  Fri Nov 16 19:52:40 2018 -- reformated by PCGen PrettyLST v6.08.00
# CVS $Revision: $ $Author: $ -- Fri Jun 17 21:51:56 2016 -- reformated by PCGen PrettyLST v6.06.00

###--------------------------------------------###
##	New Formula Parser Support Mechanisms	##
###--------------------------------------------###


# ------------------------------
# Dwarf
# ------------------------------

###Block: Grant Abilities
# Ability Name						Define						Ability
CATEGORY=Internal|Racial Traits ~ Dwarf.MOD	DEFINE:Dwarf_ReplaceAbilityScores|0		ABILITY:Dwarf Racial Trait|AUTOMATIC|Dwarf ~ Ability Scores|PREVAREQ:Dwarf_ReplaceAbilityScores,0
CATEGORY=Internal|Racial Traits ~ Dwarf.MOD	DEFINE:Dwarf_ReplaceLanguages|0		ABILITY:Dwarf Racial Trait|AUTOMATIC|Dwarf ~ Languages|PREVAREQ:Dwarf_ReplaceLanguages,0

###Block: Remove Abilities
# Ability Name						Modify VAR
CATEGORY=Internal|Racial Traits ~ Dwarf.MOD	BONUS:VAR|Dwarf_ReplaceDefensiveTraining|1|TYPE=Boolean|PREABILITY:1,CATEGORY=Special Ability,TYPE.DwarfDefensiveTraining
CATEGORY=Internal|Racial Traits ~ Dwarf.MOD	BONUS:VAR|Dwarf_ReplaceGreed|1|TYPE=Boolean|PREABILITY:1,CATEGORY=Special Ability,TYPE.DwarfGreed
CATEGORY=Internal|Racial Traits ~ Dwarf.MOD	BONUS:VAR|Dwarf_ReplaceHatred|1|TYPE=Boolean|PREABILITY:1,CATEGORY=Special Ability,TYPE.DwarfHatred
CATEGORY=Internal|Racial Traits ~ Dwarf.MOD	BONUS:VAR|Dwarf_ReplaceHardy|1|TYPE=Boolean|PREABILITY:1,CATEGORY=Special Ability,TYPE.DwarfHardy
CATEGORY=Internal|Racial Traits ~ Dwarf.MOD	BONUS:VAR|Dwarf_ReplaceStability|1|TYPE=Boolean|PREABILITY:1,CATEGORY=Special Ability,TYPE.DwarfStability
CATEGORY=Internal|Racial Traits ~ Dwarf.MOD	BONUS:VAR|Dwarf_ReplaceStonecunning|1|TYPE=Boolean|PREABILITY:1,CATEGORY=Special Ability,TYPE.DwarfStonecunning
CATEGORY=Internal|Racial Traits ~ Dwarf.MOD	BONUS:VAR|Dwarf_ReplaceSpeed|1|TYPE=Boolean|PREABILITY:1,CATEGORY=Special Ability,TYPE.DwarfSteady
CATEGORY=Internal|Racial Traits ~ Dwarf.MOD	BONUS:VAR|Dwarf_ReplaceWeaponFamiliarity|1|TYPE=Boolean|PREABILITY:1,CATEGORY=Special Ability,TYPE.DwarfWeaponFamiliarity
CATEGORY=Internal|Racial Traits ~ Dwarf.MOD	BONUS:VAR|Dwarf_ReplaceVision|1|TYPE=Boolean|PREABILITY:1,CATEGORY=Special Ability,TYPE.DwarfRacialVision
CATEGORY=Internal|Racial Traits ~ Dwarf.MOD	BONUS:VAR|Dwarf_ReplaceLanguages|1|TYPE=Boolean|PREABILITY:1,CATEGORY=Special Ability,TYPE.DwarfLanguage

CATEGORY=Internal|Racial Traits ~ Dwarf.MOD	BONUS:VAR|Dwarf_ReplaceAbilityScores|1|TYPE=Boolean|PREFACT:1,ABILITIES,Dwarf_ReplaceAbilityScores=true
CATEGORY=Internal|Racial Traits ~ Dwarf.MOD	BONUS:VAR|Dwarf_ReplaceSize|1|TYPE=Boolean|PREFACT:1,ABILITIES,Dwarf_ReplaceSize=true
CATEGORY=Internal|Racial Traits ~ Dwarf.MOD	BONUS:VAR|Dwarf_ReplaceSpeed|1|TYPE=Boolean|PREFACT:1,ABILITIES,Dwarf_ReplaceSpeed=True
CATEGORY=Internal|Racial Traits ~ Dwarf.MOD	BONUS:VAR|Dwarf_ReplaceVision|1|TYPE=Boolean|PREFACT:1,ABILITIES,Dwarf_ReplaceVision=True
CATEGORY=Internal|Racial Traits ~ Dwarf.MOD	BONUS:VAR|Dwarf_ReplaceDefensiveTraining|1|TYPE=Boolean|PREFACT:1,ABILITIES,Dwarf_ReplaceDefensiveTraining=True
CATEGORY=Internal|Racial Traits ~ Dwarf.MOD	BONUS:VAR|Dwarf_ReplaceGreed|1|TYPE=Boolean|PREFACT:1,ABILITIES,Dwarf_ReplaceGreed=True
CATEGORY=Internal|Racial Traits ~ Dwarf.MOD	BONUS:VAR|Dwarf_ReplaceHatred|1|TYPE=Boolean|PREFACT:1,ABILITIES,Dwarf_ReplaceHatred=True
CATEGORY=Internal|Racial Traits ~ Dwarf.MOD	BONUS:VAR|Dwarf_ReplaceHardy|1|TYPE=Boolean|PREFACT:1,ABILITIES,Dwarf_ReplaceHardy=True
CATEGORY=Internal|Racial Traits ~ Dwarf.MOD	BONUS:VAR|Dwarf_ReplaceStability|1|TYPE=Boolean|PREFACT:1,ABILITIES,Dwarf_ReplaceStability=True
CATEGORY=Internal|Racial Traits ~ Dwarf.MOD	BONUS:VAR|Dwarf_ReplaceStonecunning|1|TYPE=Boolean|PREFACT:1,ABILITIES,Dwarf_ReplaceStonecunning=True
CATEGORY=Internal|Racial Traits ~ Dwarf.MOD	BONUS:VAR|Dwarf_ReplaceWeaponFamiliarity|1|TYPE=Boolean|PREFACT:1,ABILITIES,Dwarf_ReplaceWeaponFamiliarity=True
CATEGORY=Internal|Racial Traits ~ Dwarf.MOD	BONUS:VAR|Dwarf_ReplaceLanguages|1|TYPE=Boolean|PREFACT:1,ABILITIES,Dwarf_ReplaceLanguages=True


# ------------------------------
# Elf
# ------------------------------

###Block: Grant Abilities
# Ability Name					Define						Ability
CATEGORY=Internal|Racial Traits ~ Elf.MOD	DEFINE:Elf_ReplaceAbilityScores|0		ABILITY:Elf Racial Trait|AUTOMATIC|Elf ~ Ability Scores|PREVAREQ:Elf_ReplaceAbilityScores,0
CATEGORY=Internal|Racial Traits ~ Elf.MOD	DEFINE:Elf_ReplaceSize|0			ABILITY:Elf Racial Trait|AUTOMATIC|Elf ~ Size|PREVAREQ:Elf_ReplaceSize,0
CATEGORY=Internal|Racial Traits ~ Elf.MOD	DEFINE:Elf_ReplaceSpeed|0			ABILITY:Elf Racial Trait|AUTOMATIC|Elf ~ Speed|PREVAREQ:Elf_ReplaceSpeed,0
CATEGORY=Internal|Racial Traits ~ Elf.MOD	DEFINE:Elf_ReplaceVision|0			ABILITY:Elf Racial Trait|AUTOMATIC|Elf ~ Vision|PREVAREQ:Elf_ReplaceVision,0
CATEGORY=Internal|Racial Traits ~ Elf.MOD	DEFINE:Elf_ReplaceElvenImmunities|0		ABILITY:Elf Racial Trait|AUTOMATIC|Elf ~ Elven Immunities|PREVAREQ:Elf_ReplaceElvenImmunities,0
CATEGORY=Internal|Racial Traits ~ Elf.MOD	DEFINE:Elf_ReplaceElvenMagic|0		ABILITY:Elf Racial Trait|AUTOMATIC|Elf ~ Elven Magic|PREVAREQ:Elf_ReplaceElvenMagic,0
CATEGORY=Internal|Racial Traits ~ Elf.MOD	DEFINE:Elf_ReplaceKeenSenses|0		ABILITY:Elf Racial Trait|AUTOMATIC|Elf ~ Keen Senses|PREVAREQ:Elf_ReplaceKeenSenses,0
CATEGORY=Internal|Racial Traits ~ Elf.MOD	DEFINE:Elf_ReplaceWeaponFamiliarity|0	ABILITY:Elf Racial Trait|AUTOMATIC|Elf ~ Weapon Familiarity|PREVAREQ:Elf_ReplaceWeaponFamiliarity,0
CATEGORY=Internal|Racial Traits ~ Elf.MOD	DEFINE:Elf_ReplaceLanguages|0			ABILITY:Elf Racial Trait|AUTOMATIC|Elf ~ Languages|PREVAREQ:Elf_ReplaceLanguages,0

###Block: Remove Abilities
# Ability Name					Modify VAR
CATEGORY=Internal|Racial Traits ~ Elf.MOD	BONUS:VAR|Elf_ReplaceVision|1|TYPE=Boolean|PREABILITY:1,CATEGORY=Special Ability,TYPE.ElfRacialVision
CATEGORY=Internal|Racial Traits ~ Elf.MOD	BONUS:VAR|Elf_ReplaceElvenImmunities|1|TYPE=Boolean|PREABILITY:1,CATEGORY=Special Ability,TYPE.ElfImmunities
CATEGORY=Internal|Racial Traits ~ Elf.MOD	BONUS:VAR|Elf_ReplaceElvenMagic|1|TYPE=Boolean|PREABILITY:1,CATEGORY=Special Ability,TYPE.ElfMagic
CATEGORY=Internal|Racial Traits ~ Elf.MOD	BONUS:VAR|Elf_ReplaceKeenSenses|1|TYPE=Boolean|PREABILITY:1,CATEGORY=Special Ability,TYPE.ElfSenses,TYPE.ElfKeenSenses
CATEGORY=Internal|Racial Traits ~ Elf.MOD	BONUS:VAR|Elf_ReplaceWeaponFamiliarity|1|TYPE=Boolean|PREABILITY:1,CATEGORY=Special Ability,TYPE.ElfWeaponFamiliarity
CATEGORY=Internal|Racial Traits ~ Elf.MOD	BONUS:VAR|Elf_ReplaceLanguages|1|TYPE=Boolean|PREABILITY:1,CATEGORY=Special Ability,TYPE.ElfRacialLanguage

CATEGORY=Internal|Racial Traits ~ Elf.MOD	BONUS:VAR|Elf_ReplaceAbilityScores|1|TYPE=Boolean|PREFACT:1,ABILITIES,Elf_ReplaceAbilityScores=true
CATEGORY=Internal|Racial Traits ~ Elf.MOD	BONUS:VAR|Elf_ReplaceSize|1|TYPE=Boolean|PREFACT:1,ABILITIES,Elf_ReplaceSize=true
CATEGORY=Internal|Racial Traits ~ Elf.MOD	BONUS:VAR|Elf_ReplaceSpeed|1|TYPE=Boolean|PREFACT:1,ABILITIES,Elf_ReplaceSpeed=true
CATEGORY=Internal|Racial Traits ~ Elf.MOD	BONUS:VAR|Elf_ReplaceVision|1|TYPE=Boolean|PREFACT:1,ABILITIES,Elf_ReplaceVision=true
CATEGORY=Internal|Racial Traits ~ Elf.MOD	BONUS:VAR|Elf_ReplaceElvenImmunities|1|TYPE=Boolean|PREFACT:1,ABILITIES,Elf_ReplaceElvenImmunities=true
CATEGORY=Internal|Racial Traits ~ Elf.MOD	BONUS:VAR|Elf_ReplaceElvenMagic|1|TYPE=Boolean|PREFACT:1,ABILITIES,Elf_ReplaceElvenMagic=true
CATEGORY=Internal|Racial Traits ~ Elf.MOD	BONUS:VAR|Elf_ReplaceKeenSenses|1|TYPE=Boolean|PREFACT:1,ABILITIES,Elf_ReplaceKeenSenses=true
CATEGORY=Internal|Racial Traits ~ Elf.MOD	BONUS:VAR|Elf_ReplaceWeaponFamiliarity|1|TYPE=Boolean|PREFACT:1,ABILITIES,Elf_ReplaceWeaponFamiliarity=true
CATEGORY=Internal|Racial Traits ~ Elf.MOD	BONUS:VAR|Elf_ReplaceLanguages|1|TYPE=Boolean|PREFACT:1,ABILITIES,Elf_ReplaceLanguages=true


# ------------------------------
# Gnome
# ------------------------------

###Block: Grant Abilities
# Ability Name						Define						Ability
CATEGORY=Internal|Racial Traits ~ Gnome.MOD	DEFINE:Gnome_ReplaceAbilityScores|0		ABILITY:Gnome Racial Trait|AUTOMATIC|Gnome ~ Ability Scores|PREVAREQ:Gnome_ReplaceAbilityScores,0
CATEGORY=Internal|Racial Traits ~ Gnome.MOD	DEFINE:Gnome_ReplaceSize|0			ABILITY:Gnome Racial Trait|AUTOMATIC|Gnome ~ Size|PREVAREQ:Gnome_ReplaceSize,0
CATEGORY=Internal|Racial Traits ~ Gnome.MOD	DEFINE:Gnome_ReplaceSpeed|0			ABILITY:Gnome Racial Trait|AUTOMATIC|Gnome ~ Speed|PREVAREQ:Gnome_ReplaceSpeed,0
CATEGORY=Internal|Racial Traits ~ Gnome.MOD	DEFINE:Gnome_ReplaceVision|0			ABILITY:Gnome Racial Trait|AUTOMATIC|Gnome ~ Vision|PREVAREQ:Gnome_ReplaceVision,0
CATEGORY=Internal|Racial Traits ~ Gnome.MOD	DEFINE:Gnome_ReplaceDefensiveTraining|0	ABILITY:Gnome Racial Trait|AUTOMATIC|Gnome ~ Defensive Training|PREVAREQ:Gnome_ReplaceDefensiveTraining,0
CATEGORY=Internal|Racial Traits ~ Gnome.MOD	DEFINE:Gnome_ReplaceGnomeMagic|0		ABILITY:Gnome Racial Trait|AUTOMATIC|Gnome ~ Gnome Magic|PREVAREQ:Gnome_ReplaceGnomeMagic,0
CATEGORY=Internal|Racial Traits ~ Gnome.MOD	DEFINE:Gnome_ReplaceHatred|0			ABILITY:Gnome Racial Trait|AUTOMATIC|Gnome ~ Hatred|PREVAREQ:Gnome_ReplaceHatred,0
CATEGORY=Internal|Racial Traits ~ Gnome.MOD	DEFINE:Gnome_ReplaceIllusionResistance|0	ABILITY:Gnome Racial Trait|AUTOMATIC|Gnome ~ Illusion Resistance|PREVAREQ:Gnome_ReplaceIllusionResistance,0
CATEGORY=Internal|Racial Traits ~ Gnome.MOD	DEFINE:Gnome_ReplaceKeenSenses|0		ABILITY:Gnome Racial Trait|AUTOMATIC|Gnome ~ Keen Senses|PREVAREQ:Gnome_ReplaceKeenSenses,0
CATEGORY=Internal|Racial Traits ~ Gnome.MOD	DEFINE:Gnome_ReplaceObsessive|0		ABILITY:Gnome Racial Trait|AUTOMATIC|Gnome ~ Obsessive|PREVAREQ:Gnome_ReplaceObsessive,0
CATEGORY=Internal|Racial Traits ~ Gnome.MOD	DEFINE:Gnome_ReplaceWeaponFamiliarity|0	ABILITY:Gnome Racial Trait|AUTOMATIC|Gnome ~ Weapon Familiarity|PREVAREQ:Gnome_ReplaceWeaponFamiliarity,0
CATEGORY=Internal|Racial Traits ~ Gnome.MOD	DEFINE:Gnome_ReplaceLanguages|0		ABILITY:Gnome Racial Trait|AUTOMATIC|Gnome ~ Languages|PREVAREQ:Gnome_ReplaceLanguages,0

###Block: Remove Abilities
# Ability Name						Modify VAR
CATEGORY=Internal|Racial Traits ~ Gnome.MOD	BONUS:VAR|Gnome_ReplaceVision|1|TYPE=Boolean|PREABILITY:1,CATEGORY=Special Ability,TYPE.GnomeRacialVision
CATEGORY=Internal|Racial Traits ~ Gnome.MOD	BONUS:VAR|Gnome_ReplaceDefensiveTraining|1|TYPE=Boolean|PREABILITY:1,CATEGORY=Special Ability,TYPE.GnomeDefensiveTraining
CATEGORY=Internal|Racial Traits ~ Gnome.MOD	BONUS:VAR|Gnome_ReplaceGnomeMagic|1|TYPE=Boolean|PREABILITY:1,CATEGORY=Special Ability,TYPE.GnomeMagic
CATEGORY=Internal|Racial Traits ~ Gnome.MOD	BONUS:VAR|Gnome_ReplaceHatred|1|TYPE=Boolean|PREABILITY:1,CATEGORY=Special Ability,TYPE.GnomeHatred
CATEGORY=Internal|Racial Traits ~ Gnome.MOD	BONUS:VAR|Gnome_ReplaceIllusionResistance|1|TYPE=Boolean|PREABILITY:1,CATEGORY=Special Ability,TYPE.GnomeIllusionResistance
CATEGORY=Internal|Racial Traits ~ Gnome.MOD	BONUS:VAR|Gnome_ReplaceKeenSenses|1|TYPE=Boolean|PREABILITY:1,CATEGORY=Special Ability,TYPE.GnomeSenses
CATEGORY=Internal|Racial Traits ~ Gnome.MOD	BONUS:VAR|Gnome_ReplaceObsessive|1|TYPE=Boolean|PREABILITY:1,CATEGORY=Special Ability,TYPE.GnomeObsessive
CATEGORY=Internal|Racial Traits ~ Gnome.MOD	BONUS:VAR|Gnome_ReplaceWeaponFamiliarity|1|TYPE=Boolean|PREABILITY:1,CATEGORY=Special Ability,TYPE.GnomeWeaponFamiliarity
CATEGORY=Internal|Racial Traits ~ Gnome.MOD	BONUS:VAR|Gnome_ReplaceLanguages|1|TYPE=Boolean|PREABILITY:1,CATEGORY=Special Ability,TYPE.GnomeRacialLanguage

CATEGORY=Internal|Racial Traits ~ Gnome.MOD	BONUS:VAR|Gnome_ReplaceAbilityScores|1|TYPE=Boolean|PREFACT:1,ABILITIES,Gnome_ReplaceAbilityScores=true
CATEGORY=Internal|Racial Traits ~ Gnome.MOD	BONUS:VAR|Gnome_ReplaceSize|1|TYPE=Boolean|PREFACT:1,ABILITIES,Gnome_ReplaceSize=true
CATEGORY=Internal|Racial Traits ~ Gnome.MOD	BONUS:VAR|Gnome_ReplaceSpeed|1|TYPE=Boolean|PREFACT:1,ABILITIES,Gnome_ReplaceSpeed=true
CATEGORY=Internal|Racial Traits ~ Gnome.MOD	BONUS:VAR|Gnome_ReplaceVision|1|TYPE=Boolean|PREFACT:1,ABILITIES,Gnome_ReplaceVision=true
CATEGORY=Internal|Racial Traits ~ Gnome.MOD	BONUS:VAR|Gnome_ReplaceDefensiveTraining|1|TYPE=Boolean|PREFACT:1,ABILITIES,Gnome_ReplaceDefensiveTraining=true
CATEGORY=Internal|Racial Traits ~ Gnome.MOD	BONUS:VAR|Gnome_ReplaceGnomeMagic|1|TYPE=Boolean|PREFACT:1,ABILITIES,Gnome_ReplaceGnomeMagic=true
CATEGORY=Internal|Racial Traits ~ Gnome.MOD	BONUS:VAR|Gnome_ReplaceHatred|1|TYPE=Boolean|PREFACT:1,ABILITIES,Gnome_ReplaceHatred=true
CATEGORY=Internal|Racial Traits ~ Gnome.MOD	BONUS:VAR|Gnome_ReplaceIllusionResistance|1|TYPE=Boolean|PREFACT:1,ABILITIES,Gnome_ReplaceIllusionResistance=true
CATEGORY=Internal|Racial Traits ~ Gnome.MOD	BONUS:VAR|Gnome_ReplaceKeenSenses|1|TYPE=Boolean|PREFACT:1,ABILITIES,Gnome_ReplaceKeenSenses=true
CATEGORY=Internal|Racial Traits ~ Gnome.MOD	BONUS:VAR|Gnome_ReplaceObsessive|1|TYPE=Boolean|PREFACT:1,ABILITIES,Gnome_ReplaceObsessive=true
CATEGORY=Internal|Racial Traits ~ Gnome.MOD	BONUS:VAR|Gnome_ReplaceWeaponFamiliarity|1|TYPE=Boolean|PREFACT:1,ABILITIES,Gnome_ReplaceWeaponFamiliarity=true
CATEGORY=Internal|Racial Traits ~ Gnome.MOD	BONUS:VAR|Gnome_ReplaceLanguages|1|TYPE=Boolean|PREFACT:1,ABILITIES,Gnome_ReplaceLanguages=true


# ------------------------------
# Half-Elf
# ------------------------------

###Block: Grant Abilities
# Ability Name						Define						Ability
CATEGORY=Internal|Racial Traits ~ Half-Elf.MOD	DEFINE:HalfElf_ReplaceAbilityScores|0	ABILITY:Half-Elf Racial Trait|AUTOMATIC|Half-Elf ~ Ability Scores|PREVAREQ:HalfElf_ReplaceAbilityScores,0
CATEGORY=Internal|Racial Traits ~ Half-Elf.MOD	DEFINE:HalfElf_ReplaceSize|0			ABILITY:Half-Elf Racial Trait|AUTOMATIC|Half-Elf ~ Size|PREVAREQ:HalfElf_ReplaceSize,0
CATEGORY=Internal|Racial Traits ~ Half-Elf.MOD	DEFINE:HalfElf_ReplaceSpeed|0			ABILITY:Half-Elf Racial Trait|AUTOMATIC|Half-Elf ~ Speed|PREVAREQ:HalfElf_ReplaceSpeed,0
CATEGORY=Internal|Racial Traits ~ Half-Elf.MOD	DEFINE:HalfElf_ReplaceVision|0		ABILITY:Half-Elf Racial Trait|AUTOMATIC|Half-Elf ~ Vision|PREVAREQ:HalfElf_ReplaceVision,0
CATEGORY=Internal|Racial Traits ~ Half-Elf.MOD	DEFINE:HalfElf_ReplaceAdaptability|0	ABILITY:Half-Elf Racial Trait|AUTOMATIC|Half-Elf ~ Adaptability|PREVAREQ:HalfElf_ReplaceAdaptability,0
CATEGORY=Internal|Racial Traits ~ Half-Elf.MOD	DEFINE:HalfElf_ReplaceElfBlood|0		ABILITY:Half-Elf Racial Trait|AUTOMATIC|Half-Elf ~ Elf Blood|PREVAREQ:HalfElf_ReplaceElfBlood,0
CATEGORY=Internal|Racial Traits ~ Half-Elf.MOD	DEFINE:HalfElf_ReplaceElvenImmunities|0	ABILITY:Half-Elf Racial Trait|AUTOMATIC|Half-Elf ~ Elven Immunities|PREVAREQ:HalfElf_ReplaceElvenImmunities,0
CATEGORY=Internal|Racial Traits ~ Half-Elf.MOD	DEFINE:HalfElf_ReplaceKeenSenses|0		ABILITY:Half-Elf Racial Trait|AUTOMATIC|Half-Elf ~ Keen Senses|PREVAREQ:HalfElf_ReplaceKeenSenses,0
CATEGORY=Internal|Racial Traits ~ Half-Elf.MOD	DEFINE:HalfElf_ReplaceMultitalented|0	ABILITY:Half-Elf Racial Trait|AUTOMATIC|Half-Elf ~ Multitalented|PREVAREQ:HalfElf_ReplaceMultitalented,0
CATEGORY=Internal|Racial Traits ~ Half-Elf.MOD	DEFINE:HalfElf_ReplaceLanguages|0		ABILITY:Half-Elf Racial Trait|AUTOMATIC|Half-Elf ~ Languages|PREVAREQ:HalfElf_ReplaceLanguages,0

###Block: Remove Abilities
# Ability Name						Modify VAR
CATEGORY=Internal|Racial Traits ~ Half-Elf.MOD	BONUS:VAR|HalfElf_ReplaceVision|1|TYPE=Boolean|PREABILITY:1,CATEGORY=Special Ability,TYPE.HalfElfRacialVision
CATEGORY=Internal|Racial Traits ~ Half-Elf.MOD	BONUS:VAR|HalfElf_ReplaceAdaptability|1|TYPE=Boolean|PREABILITY:1,CATEGORY=Special Ability,TYPE.HalfElfAdaptability
CATEGORY=Internal|Racial Traits ~ Half-Elf.MOD	BONUS:VAR|HalfElf_ReplaceElvenImmunities|1|TYPE=Boolean|PREABILITY:1,CATEGORY=Special Ability,TYPE.HalfElfImmunities
CATEGORY=Internal|Racial Traits ~ Half-Elf.MOD	BONUS:VAR|HalfElf_ReplaceKeenSenses|1|TYPE=Boolean|PREABILITY:1,CATEGORY=Special Ability,TYPE.HalfElfSenses
CATEGORY=Internal|Racial Traits ~ Half-Elf.MOD	BONUS:VAR|HalfElf_ReplaceMultitalented|1|TYPE=Boolean|PREABILITY:1,CATEGORY=Special Ability,TYPE.HalfElfMultitalented
CATEGORY=Internal|Racial Traits ~ Half-Elf.MOD	BONUS:VAR|HalfElf_ReplaceLanguages|1|TYPE=Boolean|PREABILITY:1,CATEGORY=Special Ability,TYPE.HalfElfRacialLanguage

CATEGORY=Internal|Racial Traits ~ Half-Elf.MOD	BONUS:VAR|HalfElf_ReplaceAbilityScores|1|TYPE=Boolean|PREFACT:1,ABILITIES,HalfElf_ReplaceAbilityScores=true
CATEGORY=Internal|Racial Traits ~ Half-Elf.MOD	BONUS:VAR|HalfElf_ReplaceSize|1|TYPE=Boolean|PREFACT:1,ABILITIES,HalfElf_ReplaceSize=true
CATEGORY=Internal|Racial Traits ~ Half-Elf.MOD	BONUS:VAR|HalfElf_ReplaceSpeed|1|TYPE=Boolean|PREFACT:1,ABILITIES,HalfElf_ReplaceSpeed=true
CATEGORY=Internal|Racial Traits ~ Half-Elf.MOD	BONUS:VAR|HalfElf_ReplaceVision|1|TYPE=Boolean|PREFACT:1,ABILITIES,HalfElf_ReplaceVision=true
CATEGORY=Internal|Racial Traits ~ Half-Elf.MOD	BONUS:VAR|HalfElf_ReplaceAdaptability|1|TYPE=Boolean|PREFACT:1,ABILITIES,HalfElf_ReplaceAdaptability=true
CATEGORY=Internal|Racial Traits ~ Half-Elf.MOD	BONUS:VAR|HalfElf_ReplaceElfBlood|1|TYPE=Boolean|PREFACT:1,ABILITIES,HalfElf_ReplaceElfBlood=true
CATEGORY=Internal|Racial Traits ~ Half-Elf.MOD	BONUS:VAR|HalfElf_ReplaceElvenImmunities|1|TYPE=Boolean|PREFACT:1,ABILITIES,HalfElf_ReplaceElvenImmunities=true
CATEGORY=Internal|Racial Traits ~ Half-Elf.MOD	BONUS:VAR|HalfElf_ReplaceKeenSenses|1|TYPE=Boolean|PREFACT:1,ABILITIES,HalfElf_ReplaceKeenSenses=true
CATEGORY=Internal|Racial Traits ~ Half-Elf.MOD	BONUS:VAR|HalfElf_ReplaceMultitalented|1|TYPE=Boolean|PREFACT:1,ABILITIES,HalfElf_ReplaceMultitalented=true
CATEGORY=Internal|Racial Traits ~ Half-Elf.MOD	BONUS:VAR|HalfElf_ReplaceLanguages|1|TYPE=Boolean|PREFACT:1,ABILITIES,HalfElf_ReplaceLanguages=true


# ------------------------------
# Half-Orc
# ------------------------------

###Block: Grant Abilities
# Ability Name						Define						Ability
CATEGORY=Internal|Racial Traits ~ Half-Orc.MOD	DEFINE:HalfOrc_ReplaceAbilityScores|0	ABILITY:Half-Orc Racial Trait|AUTOMATIC|Half-Orc ~ Ability Scores|PREVAREQ:HalfOrc_ReplaceAbilityScores,0
CATEGORY=Internal|Racial Traits ~ Half-Orc.MOD	DEFINE:HalfOrc_ReplaceSize|0			ABILITY:Half-Orc Racial Trait|AUTOMATIC|Half-Orc ~ Size|PREVAREQ:HalfOrc_ReplaceSize,0
CATEGORY=Internal|Racial Traits ~ Half-Orc.MOD	DEFINE:HalfOrc_ReplaceSpeed|0			ABILITY:Half-Orc Racial Trait|AUTOMATIC|Half-Orc ~ Speed|PREVAREQ:HalfOrc_ReplaceSpeed,0
