# CVS $Revision$ $Author$ -- Sun Apr 22 08:08:02 2012 -- reformated by prettylst.pl v1.39 (build )
SOURCELONG:Ultimate Magic	SOURCESHORT:PFUM	SOURCEWEB:http://paizo.com/pathfinderRPG/v5748btpy8g7s	SOURCEDATE:2011-05
# Original Entry by: Stefan Radermacher and Eric Smith (Maredudd)

###Block: Core Rulebook Magus Spells
# 0-Level Magus Spells
# Spell Name			Classes of caster
Doom.MOD					DESCRIPTOR:Emotion
Euphoric Tranquility.MOD		DESCRIPTOR:Emotion
Eyebite.MOD					DESCRIPTOR:Emotion|Pain
Fear.MOD					DESCRIPTOR:Emotion
Feast of Ashes.MOD			DESCRIPTOR:Curse
Forced Repentance.MOD			DESCRIPTOR:Emotion
Geas (Lesser).MOD				DESCRIPTOR:Curse
Geas/Quest.MOD				DESCRIPTOR:Curse
Ghoul Touch.MOD				DESCRIPTOR:Poison
Good Hope.MOD				DESCRIPTOR:Emotion
Hunter's Howl.MOD				DESCRIPTOR:Emotion
Ill Omen.MOD				DESCRIPTOR:Curse
Mark of Justice.MOD			DESCRIPTOR:Curse
Moonstruck.MOD				DESCRIPTOR:Emotion
Nature's Exile.MOD			DESCRIPTOR:Curse
Oracle's Burden.MOD			DESCRIPTOR:Curse
Pain Strike.MOD				DESCRIPTOR:Pain
Pain Strike (Mass).MOD			DESCRIPTOR:Pain
Phantasmal Killer.MOD			DESCRIPTOR:Emotion
Phantasmal Revenge.MOD			DESCRIPTOR:Emotion
Poison.MOD					DESCRIPTOR:Poison
Pox Pustules.MOD				DESCRIPTOR:Disease
Project Image.MOD				DESCRIPTOR:Shadow
Putrefy Food and Drink.MOD		DESCRIPTOR:Poison
Rage.MOD					DESCRIPTOR:Emotion
Rally Point.MOD				DESCRIPTOR:Emotion
Repel Vermin.MOD				DESCRIPTOR:Pain
Rest Eternal.MOD				DESCRIPTOR:Curse
Retribution.MOD				DESCRIPTOR:Pain
Scare.MOD					DESCRIPTOR:Emotion
Shades.MOD					DESCRIPTOR:Shadow
Shadow Conjuration.MOD			DESCRIPTOR:Shadow
Shadow Conjuration (Greater).MOD	DESCRIPTOR:Shadow
Shadow Evocation.MOD			DESCRIPTOR:Shadow
Shadow Evocation (Greater).MOD	DESCRIPTOR:Shadow
Shadow Walk.MOD				DESCRIPTOR:Shadow
Shared Wrath.MOD				DESCRIPTOR:Emotion
Stinking Cloud.MOD			DESCRIPTOR:Poison
Symbol of Fear.MOD			DESCRIPTOR:Emotion
Symbol of Pain.MOD			DESCRIPTOR:Pain
Sympathy.MOD				DESCRIPTOR:Emotion
Transmute Potion to Poison.MOD	DESCRIPTOR:Poison
Venomous Bolt.MOD				DESCRIPTOR:Poison
Weapon of Awe.MOD				DESCRIPTOR:Emotion
Weird.MOD					DESCRIPTOR:Emotion
Wrath.MOD					DESCRIPTOR:Emotion


###Block: Metal and Wood Elemental Spells
#Block: Metal Elemental Spells
# Spell Name			Spell Descriptors
Mending.MOD				DESCRIPTOR:MetalSchool
Gravity Bow.MOD			DESCRIPTOR:MetalSchool
Magic Weapon.MOD			DESCRIPTOR:MetalSchool
Shocking Grasp.MOD		DESCRIPTOR:MetalSchool
Defensive Shock.MOD		DESCRIPTOR:MetalSchool
Glitterdust.MOD			DESCRIPTOR:MetalSchool
Make Whole.MOD			DESCRIPTOR:MetalSchool
Shatter.MOD				DESCRIPTOR:MetalSchool
Silk to Steel.MOD			DESCRIPTOR:MetalSchool
Chill Metal.MOD			DESCRIPTOR:MetalSchool
Heat Metal.MOD			DESCRIPTOR:MetalSchool
Lightning Bolt.MOD		DESCRIPTOR:MetalSchool
Keen Edge.MOD			DESCRIPTOR:MetalSchool
Magic Weapon (Greater).MOD	DESCRIPTOR:MetalSchool
Versatile Weapon.MOD		DESCRIPTOR:MetalSchool
Malfunction.MOD			DESCRIPTOR:MetalSchool
Shout.MOD				DESCRIPTOR:MetalSchool
Stoneskin.MOD			DESCRIPTOR:MetalSchool
Lightning Arc.MOD			DESCRIPTOR:MetalSchool
Major Creation.MOD		DESCRIPTOR:MetalSchool
Rapid Repair.MOD			DESCRIPTOR:MetalSchool
Rusting Grasp.MOD			DESCRIPTOR:MetalSchool
Soothe Construct.MOD		DESCRIPTOR:MetalSchool
Unbreakable Construct.MOD	DESCRIPTOR:MetalSchool
Chain Lightning.MOD		DESCRIPTOR:MetalSchool
Disintegrate.MOD			DESCRIPTOR:MetalSchool
Wall of Iron.MOD			DESCRIPTOR:MetalSchool
Control Construct.MOD		DESCRIPTOR:MetalSchool
# COMMENT: Lightning Rod is listed as a Metal-type spell, but doesn't exist in the book (or Core, or APG)
#Lightning Rod.MOD		DESCRIPTOR:MetalSchool
Statue.MOD				DESCRIPTOR:MetalSchool
Call Construct.MOD		DESCRIPTOR:MetalSchool
Iron Body.MOD			DESCRIPTOR:MetalSchool
Shout (Greater).MOD		DESCRIPTOR:MetalSchool
Stormbolts.MOD			DESCRIPTOR:MetalSchool
Meteor Swarm.MOD			DESCRIPTOR:MetalSchool
Repel Metal or Stone.MOD	DESCRIPTOR:MetalSchool
Ride the Lightning.MOD		DESCRIPTOR:MetalSchool

#Block: Wood Elemental spells
Light.MOD				DESCRIPTOR:WoodSchool
Alter Winds.MOD			DESCRIPTOR:WoodSchool
Animate Rope.MOD			DESCRIPTOR:WoodSchool
Charm Person.MOD			DESCRIPTOR:WoodSchool
Cat's Grace.MOD			DESCRIPTOR:WoodSchool
Entangle.MOD			DESCRIPTOR:WoodSchool
Protection from Arrows.MOD	DESCRIPTOR:WoodSchool
Web.MOD				DESCRIPTOR:WoodSchool
Whispering Wind.MOD		DESCRIPTOR:WoodSchool
Cloak of Winds.MOD		DESCRIPTOR:WoodSchool
Tongues.MOD				DESCRIPTOR:WoodSchool
Tree Shape.MOD			DESCRIPTOR:WoodSchool
Wind Wall.MOD			DESCRIPTOR:WoodSchool
Charm Monster.MOD			DESCRIPTOR:WoodSchool
Hallucinatory Terrain.MOD	DESCRIPTOR:WoodSchool
Minor Creation.MOD		DESCRIPTOR:WoodSchool
Plant Growth.MOD			DESCRIPTOR:WoodSchool
River of Wind.MOD			DESCRIPTOR:WoodSchool
Secure Shelter.MOD		DESCRIPTOR:WoodSchool
Sirocco.MOD				DESCRIPTOR:WoodSchool
Command Plants.MOD		DESCRIPTOR:WoodSchool
Fabricate.MOD			DESCRIPTOR:WoodSchool
Fickle Winds.MOD			DESCRIPTOR:WoodSchool
Mirage Arcana.MOD			DESCRIPTOR:WoodSchool
Sending.MOD				DESCRIPTOR:WoodSchool
Telepathic Bond.MOD		DESCRIPTOR:WoodSchool
Battlemind Link.MOD		DESCRIPTOR:WoodSchool
Cat's Grace (Mass).MOD		DESCRIPTOR:WoodSchool
Tree Stride.MOD			DESCRIPTOR:WoodSchool
Control Weather.MOD		DESCRIPTOR:WoodSchool
Liveoak.MOD				DESCRIPTOR:WoodSchool
Scouring Winds.MOD		DESCRIPTOR:WoodSchool
Charm Monster (Mass).MOD	DESCRIPTOR:WoodSchool
Euphoric Tranquility.MOD	DESCRIPTOR:WoodSchool
Transmute Metal to Wood.MOD	DESCRIPTOR:WoodSchool
Control Plants.MOD		DESCRIPTOR:WoodSchool
Refuge.MOD				DESCRIPTOR:WoodSchool
Winds of Vengeance.MOD		DESCRIPTOR:WoodSchool

#
# End
#
