# CVS $Revision$ $Author$ -- Mon Jun 22 22:43:30 2009 -- reformated by prettylst.pl v1.39 (build 9548)
SOURCELONG:System Reference Document	SOURCESHORT:SRD	SOURCEWEB:http://groups.yahoo.com/group/pcgen/files/3.0%20SRD/
# Original Entry by Tir Gwaith

#########################################################
###									###
###	Shared Abilities (used by multiple classes)	###
###									###
#########################################################

# Ability Name	Category of Ability		Type								Visible	Define																														Description																																																		Save checks bonus							Combat bonus								Stat bonus																	Modify VAR																																																								Source Page						Aspects
Sneak Attack	CATEGORY:Special Ability	TYPE:SpecialAttack					VISIBLE:YES	DEFINE:SneakAttack|0	DEFINE:SneakAttackDie|6																								DESC:%1d%2 damage any time your target would be denied a Dexterity bonus to AC or when you flank your target|SneakAttack|SneakAttackDie																																																																																																																											SOURCEPAGE:srdbasiccharacterclassesii.rtf	ASPECT:Ability Benefit|%1d%2|SneakAttack|SneakAttackDie
Rage			CATEGORY:Special Ability	TYPE:SpecialQuality.AttackOption.ModifyAC		VISIBLE:YES	DEFINE:RageTimes|0	DEFINE:RageDuration|0	DEFINE:RageConBonus|0	DEFINE:RageStrBonus|0	DEFINE:RageACPenalty|0	DEFINE:RageMorale|0	DEFINE:Enraged|0	DEFINE:RageBonus|4	DESC:%1 times/day (%2 rounds)|RageTimes|RageDuration|PREVARLT:GreaterRage,1	DESC:%1 times/day (%2 rounds)|RageTimes|RageDuration|PREMULT:2,[PREVARGTEQ:GreaterRage,1],[PREVARLT:TirelessRage,1]	DESC:%1 times/day and no longer winded after (%2 rounds)|RageTimes|RageDuration|PREVARGTEQ:TirelessRage,1	BONUS:CHECKS|Will|RageMorale|TYPE=Rage|PREAPPLY:PC	BONUS:COMBAT|AC|-1*RageACPenalty|TYPE=Rage|PREAPPLY:PC	BONUS:STAT|CON|RageConBonus|TYPE=Rage|PREAPPLY:PC	BONUS:STAT|STR|RageStrBonus|TYPE=Rage|PREAPPLY:PC	BONUS:VAR|RageDuration|CON+3+(RageConBonus/2)	BONUS:VAR|RageConBonus|RageBonus	BONUS:VAR|RageStrBonus|RageBonus	BONUS:VAR|RageACPenalty|2	BONUS:VAR|RageMorale|RageBonus/2	BONUS:VAR|RageDuration|-(RageConBonus/2)|TYPE=Rage|PREAPPLY:PC	BONUS:VAR|Enraged|1|TYPE=Rage|PREAPPLY:PC	BONUS:VAR|RageBonus|2|PREVARGTEQ:GreaterRage,1



Retain Dex To AC ~ Flat-footed	CATEGORY:Special Ability	TYPE:Internal	VISIBLE:NO	DESC:You retain your Dexterity bonus to AC even when flat-footed


Uncanny Dodge	CATEGORY:Special Ability	TYPE:SpecialQuality					VISIBLE:YES	DEFINE:UncannyDodge|0	DEFINE:ImprovedUncannyDodge|max(UncannyDodge-1,0)	DEFINE:UncannyTraps|max(UncannyDodge-2,0)												DESC:Dex bonus to AC|PREVARGT:UncannyDodge,0	DESC:Can't be flanked|PREVARGT:ImprovedUncannyDodge,0	DESC:+%1 against traps|UncannyTraps|PREVARGT:UncannyTraps,0	ABILITY:Special Ability|AUTOMATIC|Retain Dex To AC ~ Flat-footed
Evasion		CATEGORY:Special Ability	TYPE:SpecialQuality.Extraordinary.ModifyAC	VISIBLE:YES																																DESC:If you make a successful Reflex saving throw against an attack that normally deals half damage on a successful save, you instead take no damage.																																																																																																																									SOURCEPAGE:srdbasiccharacterclassesii.rtf

###Block: Timeless Body For Druid and Monk (the actual benefits of this class feature are implemented with a template by the same name)
# Ability Name	Category of Ability		Type						Visible	Template			Source Page
Timeless Body	CATEGORY:Special Ability	TYPE:SpecialQuality.Extraordinary	VISIBLE:YES	TEMPLATE:Timeless Body	SOURCEPAGE:ClassesI.rtf

###Block: Companions
# Ability Name	Category of Ability		Type						Visible	Define			Allow Follower			Allowed Companions																																																																																																							Source Page
Animal Companion	CATEGORY:Special Ability	TYPE:SpecialQuality.Extraordinary	VISIBLE:YES	DEFINE:CompLevel|0	FOLLOWERS:Animal Companion|1	COMPANIONLIST:Animal Companion|Badger,Camel,Crocodile,Dog,Dog (Riding),Eagle,Hawk,Horse (Heavy),Horse (Light),Owl,Pony,Porpoise,Shark (Medium),Snake (Medium Viper),Snake (Small Viper),Squid,Wolf	COMPANIONLIST:Animal Companion|Ape,Bear (Black),Bison,Boar,Cheetah,Leopard,Snake (Constrictor),Snake (Large Viper),Wolverine|FOLLOWERADJUSTMENT:-3	COMPANIONLIST:Animal Companion|Bear (Brown),Crocodile (Giant),Lion,Rhinoceros,Snake (Huge Viper),Tiger|FOLLOWERADJUSTMENT:-6	COMPANIONLIST:Animal Companion|Bear (Polar),Snake (Giant Constrictor)|FOLLOWERADJUSTMENT:-9	COMPANIONLIST:Animal Companion|Elephant|FOLLOWERADJUSTMENT:-12
Special Mount	CATEGORY:Special Ability	TYPE:SpecialQuality.SpellLike		VISIBLE:YES	DEFINE:SMLevel|0		FOLLOWERS:Special Mount|1	COMPANIONLIST:Special Mount|ANY																																																																																																					SOURCEPAGE:ClassesII.rtf
Summon Familiar	CATEGORY:Special Ability	TYPE:SpecialQuality			VISIBLE:YES	DEFINE:FMLevel|0		FOLLOWERS:Familiar|1		COMPANIONLIST:Familiar|Bat,Cat,Hawk,Lizard,Owl,Rat,Raven,Snake (Tiny Viper),Toad,Weasel

###Block: Smiting
# Ability Name	Category of Ability		Type							Visible	Define			Description								Source Page
Smite			CATEGORY:Special Ability	TYPE:SpecialAttack.Smite.Supernatural	VISIBLE:YES	DEFINE:SmiteAnyTimes|0	DESC:%1/day|SmiteAnyTimes|PREVARGT:SmiteAnyTimes,0	SOURCEPAGE:srdspellsi.rtf
Smite Evil		CATEGORY:Special Ability	TYPE:SpecialAttack.Smite.Supernatural	VISIBLE:YES	DEFINE:SmiteEvil|0	DESC:%1 times per day|SmiteEvil				SOURCEPAGE:srdbasiccharacterclassesii.rtf
Smite Good		CATEGORY:Special Ability	TYPE:SpecialAttack.Smite.Supernatural	VISIBLE:YES	DEFINE:SmiteGood|0	DESC:%1 times per day|SmiteGood				SOURCEPAGE:srdmonsterstemplates.rtf

###Block: Leadership feat support
# Ability Name	Category of Ability		Type			Visible	Choose										Modify VAR							Temporary effect description
Leadership Score	CATEGORY:Special Ability	TYPE:Internal	VISIBLE:NO	CHOOSE:NUMBER|MIN=-10|MAX=10|TITLE=Leadership Score Adjustment	BONUS:VAR|LeadershipScore|%CHOICE|PREAPPLY:PC	TEMPDESC:Several factors can affect a character's Leadership score, causing it to vary from the base score. Add modifiers as needed.

###Block:Hidden Feat for Negative Levels
# Ability Name	Category of Ability		Type				Visible	Define			Description																					Save checks bonus						Combat bonus				Bonus to HP					Bonus to skill																		Aspects
Negative Levels	CATEGORY:Special Ability	TYPE:SpecialQuality	VISIBLE:YES	DEFINE:NegLevels|0	DESC:%1 negative level(s) (-%1 effective level(s) and loses access to %1 spell(s) from the highest spell level castable)|NegLevels	BONUS:CHECKS|Fortitude,Reflex,Will|-1*NegLevels	BONUS:COMBAT|TOHIT|-1*NegLevels	BONUS:HP|CURRENTMAX|-5*NegLevels	BONUS:SKILL|TYPE=Strength,TYPE=Dexterity,TYPE=Constitution,TYPE=Intelligence,TYPE=Wisdom,TYPE=Charisma|-1*NegLevels	ASPECT:Ability Bonus|%1|NegLevels

###Block: Class Proficiencies
# Ability Name				Category of Ability		Type			Visible	Automatically Gained Weapon Prof.
All Automatic Proficiencies		CATEGORY:Special Ability	TYPE:Internal	VISIBLE:NO	AUTO:WEAPONPROF|Gauntlet|Unarmed Strike|Spells(Ray)|Grapple
All Martial Weapon Proficiencies	CATEGORY:Special Ability	TYPE:Internal	VISIBLE:NO	AUTO:WEAPONPROF|TYPE=Martial																																								SERVESAS:ABILITY=FEAT|Martial Weapon Proficiency
Druid Weapon Proficiencies		CATEGORY:Special Ability	TYPE:Internal	VISIBLE:NO	AUTO:WEAPONPROF|Club|Dagger|Dart|Halfspear|Longspear|Quarterstaff|Scimitar|Sickle|Shortspear|Sling
Monk Weapon Proficiencies		CATEGORY:Special Ability	TYPE:Internal	VISIBLE:NO	AUTO:WEAPONPROF|Unarmed Strike|Club|Crossbow (Light)|Crossbow (Heavy)|Dagger|Handaxe|Javelin|Kama|Nunchaku|Quarterstaff|Shuriken|Siangham|Sling
Rogue Weapon Proficiencies		CATEGORY:Special Ability	TYPE:Internal	VISIBLE:NO	AUTO:WEAPONPROF|Crossbow (Hand)|Crossbow (Light)|Dagger|Dagger (Punching)|Dart|Mace (Light)|Sap|Shortbow|Shortbow (Composite)|Sword (Short)	AUTO:WEAPONPROF|Club|Crossbow (Heavy)|Mace (Heavy)|Morningstar|Quarterstaff|Rapier[PRESIZEGTEQ:M]
Wizard Weapon Proficiencies		CATEGORY:Special Ability	TYPE:Internal	VISIBLE:NO	AUTO:WEAPONPROF|Club|Dagger|Crossbow (Heavy)|Crossbow (Light)|Quarterstaff
Shadowdancer Weapon Proficiencies	CATEGORY:Special Ability	TYPE:Internal	VISIBLE:NO	AUTO:WEAPONPROF|Crossbow (Hand)|Crossbow (Light)|Dagger|Dart|Mace (Light)|Sap|Shortbow|Shortbow (Composite)|Club|Crossbow (Heavy)|Mace (Heavy)|Morningstar|Quarterstaff|Rapier
Assassin Weapon Proficiencies		CATEGORY:Special Ability	TYPE:Internal	VISIBLE:NO	AUTO:WEAPONPROF|Crossbow (Hand)|Crossbow (Light)|Crossbow (Heavy)|Dart|Rapier|Sap|Shortbow|Shortbow (Composite)|Sword (Short)|TYPE=Dagger

Martial Weapon Proficiency	KEY:Martial Weapon Proficiency Output	CATEGORY:FEAT			TYPE:Internal	VISIBLE:EXPORT	DESC:You understand how to use all types of martial weapons in combat.

#BLOCK: Where to store Abilities
Grants All Hidden Abilities		CATEGORY:Internal		ABILITY:Internal|AUTOMATIC|Defines Required	
#COMMENT: This allows further expansion without having to MOD characters. It will grant abilities as needed

# Bardic Abilities for Non-Bard Use
#CATEGORY=Internal|Grants All Hidden Abilities.MOD	ABILITY:Internal|AUTOMATIC|Master Traits
CATEGORY=Internal|Master Traits.MOD	ABILITY:Special Ability|AUTOMATIC|Traits Output ~ Archon|PREMULT:2,[PREVAREQ:NoTypeTraits,0],[PRERACE:1,RACESUBTYPE=Archon]
CATEGORY=Internal|Master Traits.MOD	ABILITY:Special Ability|AUTOMATIC|Traits Output ~ Augmented|PREMULT:2,[PREVAREQ:NoTypeTraits,0],[PRERACE:1,RACESUBTYPE=Augmented]
CATEGORY=Internal|Master Traits.MOD	ABILITY:Special Ability|AUTOMATIC|Traits Output ~ Chaotic|PREMULT:2,[PREVAREQ:NoTypeTraits,0],[PRERACE:1,RACESUBTYPE=Chaotic]
CATEGORY=Internal|Master Traits.MOD	ABILITY:Special Ability|AUTOMATIC|Traits Output ~ Cold|PREMULT:2,[PREVAREQ:NoTypeTraits,0],[PRERACE:1,RACESUBTYPE=Cold]
CATEGORY=Internal|Master Traits.MOD	ABILITY:Special Ability|AUTOMATIC|Traits Output ~ Earth|PREMULT:2,[PREVAREQ:NoTypeTraits,0],[PRERACE:1,RACESUBTYPE=Earth]
CATEGORY=Internal|Master Traits.MOD	ABILITY:Special Ability|AUTOMATIC|Traits Output ~ Evil|PREMULT:2,[PREVAREQ:NoTypeTraits,0],[PRERACE:1,RACESUBTYPE=Evil]
CATEGORY=Internal|Master Traits.MOD	ABILITY:Special Ability|AUTOMATIC|Traits Output ~ Extraplanar|PREMULT:2,[PREVAREQ:NoTypeTraits,0],[PRERACE:1,RACESUBTYPE=Extraplanar]
CATEGORY=Internal|Master Traits.MOD	ABILITY:Special Ability|AUTOMATIC|Traits Output ~ Fire|PREMULT:2,[PREVAREQ:NoTypeTraits,0],[PRERACE:1,RACESUBTYPE=Fire]
CATEGORY=Internal|Master Traits.MOD	ABILITY:Special Ability|AUTOMATIC|Traits Output ~ Goblinoid|PREMULT:2,[PREVAREQ:NoTypeTraits,0],[PRERACE:1,RACESUBTYPE=Goblinoid]
CATEGORY=Internal|Master Traits.MOD	ABILITY:Special Ability|AUTOMATIC|Traits Output ~ Good|PREMULT:2,[PREVAREQ:NoTypeTraits,0],[PRERACE:1,RACESUBTYPE=Good]
CATEGORY=Internal|Master Traits.MOD	ABILITY:Special Ability|AUTOMATIC|Traits Output ~ Incorporeal|PREMULT:2,[PREVAREQ:NoTypeTraits,0],[PRERACE:1,RACESUBTYPE=Incorporeal]
CATEGORY=Internal|Master Traits.MOD	ABILITY:Special Ability|AUTOMATIC|Traits Output ~ Lawful|PREMULT:2,[PREVAREQ:NoTypeTraits,0],[PRERACE:1,RACESUBTYPE=Lawful]
CATEGORY=Internal|Master Traits.MOD	ABILITY:Special Ability|AUTOMATIC|Traits Output ~ Native|PREMULT:2,[PREVAREQ:NoTypeTraits,0],[PRERACE:1,RACESUBTYPE=Native]
CATEGORY=Internal|Master Traits.MOD	ABILITY:Special Ability|AUTOMATIC|Traits Output ~ Reptilian|PREMULT:2,[PREVAREQ:NoTypeTraits,0],[PRERACE:1,RACESUBTYPE=Reptilian]
CATEGORY=Internal|Master Traits.MOD	ABILITY:Special Ability|AUTOMATIC|Traits Output ~ Shapechanger|PREMULT:2,[PREVAREQ:NoTypeTraits,0],[PRERACE:1,RACESUBTYPE=Shapechanger]
CATEGORY=Internal|Master Traits.MOD	ABILITY:Special Ability|AUTOMATIC|Traits Output ~ Swarm|PREMULT:2,[PREVAREQ:NoTypeTraits,0],[PRERACE:1,RACESUBTYPE=Swarm]
CATEGORY=Internal|Master Traits.MOD	ABILITY:Special Ability|AUTOMATIC|Traits Output ~ Water|PREMULT:2,[PREVAREQ:NoTypeTraits,0],[PRERACE:1,RACESUBTYPE=Water]

#Block: RACE TRAITS
Aberration Traits			CATEGORY:Special Ability	TYPE:TraitAbility	VISION:Darkvision (60')			SOURCEPAGE:TypesSubtypesAbilities.rtf
Animal Traits			CATEGORY:Special Ability	TYPE:TraitAbility	VISION:Low-light	ABILITY:Special Ability|AUTOMATIC|Low light Vision				SOURCEPAGE:TypesSubtypesAbilities.rtf
Construct Traits			CATEGORY:Special Ability	TYPE:TraitAbility	VISION:Darkvision (60')|Low-light	ABILITY:Special Ability|AUTOMATIC|Low light Vision	SOURCEPAGE:TypesSubtypesAbilities.rtf	TEMPLATE:Construct	BONUS:HP|CURRENTMAX|max(SIZE-2,0)*10	BONUS:HP|CURRENTMAX|max(SIZE-6,0)*10
Dragon Traits			CATEGORY:Special Ability	TYPE:TraitAbility	VISION:Darkvision (60')|Low-light	ABILITY:Special Ability|AUTOMATIC|Low light Vision	SOURCEPAGE:TypesSubtypesAbilities.rtf
Elemental Traits			CATEGORY:Special Ability	TYPE:TraitAbility	VISION:Darkvision (60')			SOURCEPAGE:TypesSubtypesAbilities.rtf
Fey Traits				CATEGORY:Special Ability	TYPE:TraitAbility	VISION:Low-light	ABILITY:Special Ability|AUTOMATIC|Low light Vision				SOURCEPAGE:TypesSubtypesAbilities.rtf
Giant Traits			CATEGORY:Special Ability	TYPE:TraitAbility	VISION:Low-light	ABILITY:Special Ability|AUTOMATIC|Low light Vision				SOURCEPAGE:TypesSubtypesAbilities.rtf
Humanoid Traits			CATEGORY:Special Ability	TYPE:TraitAbility	
Magical Beast Traits		CATEGORY:Special Ability	TYPE:TraitAbility	VISION:Darkvision (60')|Low-light	ABILITY:Special Ability|AUTOMATIC|Low light Vision	SOURCEPAGE:TypesSubtypesAbilities.rtf
Monstrous Humanoid Traits	CATEGORY:Special Ability	TYPE:TraitAbility	VISION:Darkvision (60')			SOURCEPAGE:TypesSubtypesAbilities.rtf
Ooze Traits				CATEGORY:Special Ability	TYPE:TraitAbility	VISION:Blind				SOURCEPAGE:TypesSubtypesAbilities.rtf	DEFINE:OozeObjectAcidDamageAmount|0	DEFINE:OozeHasObjectAcidDamage|0																											BONUS:VAR|OozeObjectAcidDamageAmount|10+(HD/2)+CON	TEMPLATE:Ooze
Outsider Traits			CATEGORY:Special Ability	TYPE:TraitAbility	VISION:Darkvision (60')			SOURCEPAGE:TypesSubtypesAbilities.rtf
Plant Traits			CATEGORY:Special Ability	TYPE:TraitAbility	VISION:Low-light	ABILITY:Special Ability|AUTOMATIC|Low light Vision				SOURCEPAGE:TypesSubtypesAbilities.rtf
Undead Traits			CATEGORY:Special Ability	TYPE:TraitAbility	TEMPLATE:Undead	BONUS:SKILL|Concentration|CHA-CON
Vermin Traits			CATEGORY:Special Ability	TYPE:TraitAbility	VISION:Darkvision (60')			SOURCEPAGE:TypesSubtypesAbilities.rtf

#Block: DISPLAY OUTPUT To toggle ACTUAL display of the Traits on the Character Sheet
Aberration Traits			KEY:Traits Output ~ Aberration		CATEGORY:Special Ability	TYPE:SpecialQuality	DESC:Aberrations eat/sleep/breathe	SOURCEPAGE:TypesSubtypesAbilities.rtf
Animal Traits			KEY:Traits Output ~ Animal			CATEGORY:Special Ability	TYPE:SpecialQuality	DESC:Animals eat/sleep/breathe	SOURCEPAGE:TypesSubtypesAbilities.rtf
Construct Traits			KEY:Traits Output ~ Construct			CATEGORY:Special Ability	TYPE:SpecialQuality	DESC:Not subject to critical hits/ subdual damage/ ability damage/ energy drain/ or death from massive damage.
Dragon Traits			KEY:Traits Output ~ Dragon			CATEGORY:Special Ability	TYPE:SpecialQuality	DESC:Dragons eat/sleep/breathe. Dragons are Immune to magic sleep effects and paralysis effects.																																																																									SOURCEPAGE:TypesSubtypesAbilities.rtf
Elemental Traits			KEY:Traits Output ~ Elemental			CATEGORY:Special Ability	TYPE:SpecialQuality	DESC:Elementals do not eat/sleep/breathe. Elementals' are Immune to poison/ sleep effects/ paralysis/ and stunning. Elementals' are not subject to critical hits or flanking. Elementals' souls and bodies are one unit so cannot be restored to life by spells that restore souls to a body (requires a different effect such as a Wish or True Resurrection).																															SOURCEPAGE:TypesSubtypesAbilities.rtf
Fey Traits				KEY:Traits Output ~ Fey				CATEGORY:Special Ability	TYPE:SpecialQuality	DESC:Fey eat/sleep/breathe																																																																																					SOURCEPAGE:TypesSubtypesAbilities.rtf
Giant Traits			KEY:Traits Output ~ Giant			CATEGORY:Special Ability	TYPE:SpecialQuality	DESC:Giants eat/sleep/breathe																																																																																					SOURCEPAGE:TypesSubtypesAbilities.rtf
Humanoid Traits			KEY:Traits Output ~ Humanoid			CATEGORY:Special Ability	TYPE:SpecialQuality	DESC:Humanoids eat/sleep/breathe																																																																																				SOURCEPAGE:TypesSubtypesAbilities.rtf
Magical Beast Traits		KEY:Traits Output ~ Magical Beast		CATEGORY:Special Ability	TYPE:SpecialQuality	DESC:Magical Beasts eat/sleep/breathe																																																																		SOURCEPAGE:TypesSubtypesAbilities.rtf
Monstrous Humanoid Traits	KEY:Traits Output ~ Monstrous Humanoid	CATEGORY:Special Ability	TYPE:SpecialQuality	DESC:Monstrous Humanoids eat/sleep/breathe																																																																																		SOURCEPAGE:TypesSubtypesAbilities.rtf
Ooze Traits				KEY:Traits Output ~ Ooze			CATEGORY:Special Ability	TYPE:SpecialQuality	DESC:Oozes eat/breathe but do not sleep. Oozes are Immune to all mind-influencing effects (charms/ compulsions/ phantasms/ patterns/ and morale effects). Blind: Immune to gaze attacks/ visual effects/ illusions/ and other attack forms that rely on sight. Immune to poison/ sleep effects/ paralysis/ polymorph/ and stunning. Not subject to critical hits or flanking.	DESC:Some oozes have the ability to inflict acid damage to objects (%1 damage per full round of contact)|OozeObjectAcidDamageAmount|PREVARGT:OozeHasObjectAcidDamage,0	SOURCEPAGE:TypesSubtypesAbilities.rtf
Outsider Traits			KEY:Traits Output ~ Outsider			CATEGORY:Special Ability	TYPE:SpecialQuality	DESC:Outsiders breathe but do not sleep/eat (though they can if they wish). Outsiders' souls and bodies are one unit so cannot be restored to life by spells that restore souls to a body (requires a different effect such as a Wish or True Resurrection).|!PRERACE:1,RACESUBTYPE=Native	DESC:Native outsiders eat/sleep/breathe|PRERACE:1,RACESUBTYPE=Native																														SOURCEPAGE:TypesSubtypesAbilities.rtf
Plant Traits			KEY:Traits Output ~ Plant			CATEGORY:Special Ability	TYPE:SpecialQuality	DESC:Plants breathe/eat but do not sleep. Plants are Immune to all mind-influencing effects (charms/ compulsions/ phantasms/ patterns/ and morale effects). Immune to poison/ sleep effects/ paralysis/ polymorph/ and stunning. Not subject to critical hits.
Undead Traits			KEY:Traits Output ~ Undead			CATEGORY:Special Ability	TYPE:SpecialQuality	DESC:Immune to mind-influencing effects/ poison/ sleep/ paralysis/ stunning/ disease, Not subject to critical hits/ subdual damage/ ability damage/ energy drain/ or death from massive damage
Vermin Traits			KEY:Traits Output ~ Vermin			CATEGORY:Special Ability	TYPE:SpecialQuality	DESC:Vermin eat/sleep/breathe	DESC:Mindless - Immune to all mind-influencing effects (charms/ compulsions/ phantasms/ patterns/ and morale effects)|PRETEMPLATE:1,Mindless																																																													SOURCEPAGE:TypesSubtypesAbilities.rtf

Air Traits			KEY:Traits Output ~ Air			CATEGORY:Special Ability	TYPE:SpecialQuality.RacialTrait	DESC:Air creatures always have fly speeds and usually have perfect maneuverability
Angel Traits		KEY:Traits Output ~ Angel		CATEGORY:Special Ability	TYPE:SpecialQuality.RacialTrait	DESC:+4 racial bonus on saves vs. poison
Aquatic Traits		KEY:Traits Output ~ Aquatic		CATEGORY:Special Ability	TYPE:SpecialQuality.RacialTrait	DESC:Aquatic creatures move in water without making Swim checks/ and breathe underwater
Archon Traits		KEY:Traits Output ~ Archon		CATEGORY:Special Ability	TYPE:SpecialQuality.RacialTrait	DESC:+4 racial bonus on saves vs. poison
Augmented Traits		KEY:Traits Output ~ Augmented		CATEGORY:Special Ability	TYPE:SpecialQuality.RacialTrait	DESC:A creature receives this subtype whenever something happens to change its original type. Some creatures (those with an inherited template) are born with this subtype; others acquire it when they take on an acquired template. The augmented subtype is always paired with the creature's original type. A creature with the augmented subtype usually has the traits of its current type, but the features of its original type.
Chaotic Traits		KEY:Traits Output ~ Chaotic		CATEGORY:Special Ability	TYPE:SpecialQuality.RacialTrait	DESC:A creature with the chaotic subtype overcomes damage reduction as if its natural weapons and any weapons it wields were chaotic-aligned
Cold Traits			KEY:Traits Output ~ Cold		CATEGORY:Special Ability	TYPE:SpecialQuality.RacialTrait	DESC:A creature with the cold subtype has immunity to cold. It has vulnerability to fire, which means it takes half again as much (+50%%) damage as normal from fire, regardless of whether a saving throw is allowed, or if the save is a success or failure.
Earth Traits		KEY:Traits Output ~ Earth		CATEGORY:Special Ability	TYPE:SpecialQuality.RacialTrait	DESC:This subtype usually is used for elementals and outsiders with a connection to the Elemental Plane of Earth. Earth creatures usually have burrow speeds, and most earth creatures can burrow through solid rock.
Evil Traits			KEY:Traits Output ~ Evil		CATEGORY:Special Ability	TYPE:SpecialQuality.RacialTrait	DESC:A creature with the evil subtype overcomes damage reduction as if its natural weapons and any weapons it wields were evil-aligned
Extraplanar Traits	KEY:Traits Output ~ Extraplanar	CATEGORY:Special Ability	TYPE:SpecialQuality.RacialTrait	DESC:A subtype applied to any creature when it is on a plane other than its native plane. A creature that travels the planes can gain or lose this subtype as it goes from plane to plane. Monster entries assume that encounters with creatures take place on the Material Plane, and every creature whose native plane is not the Material Plane has the extraplanar subtype (but would not have when on its home plane). Every extraplanar creature in this book has a home plane mentioned in its description. Creatures not labeled as extraplanar are natives of the Material Plane, and they gain the extraplanar subtype if they leave the Material Plane. No creature has the extraplanar subtype when it is on a transitive plane, such as the Astral Plane, the Ethereal Plane, and the Plane of Shadow.
Fire Traits			KEY:Traits Output ~ Fire		CATEGORY:Special Ability	TYPE:SpecialQuality.RacialTrait	DESC:A creature with the fire subtype has immunity to fire. It has vulnerability to cold, which means it takes half again as much (+50%%) damage as normal from cold, regardless of whether a saving throw is allowed, or if the save is a success or failure.
Goblinoid Traits		KEY:Traits Output ~ Goblinoid		CATEGORY:Special Ability	TYPE:SpecialQuality.RacialTrait	DESC:Goblinoids are stealthy humanoids who live by hunting and raiding and who all speak Goblin.
Good Traits			KEY:Traits Output ~ Good		CATEGORY:Special Ability	TYPE:SpecialQuality.RacialTrait	DESC:A creature with the good subtype overcomes damage reduction as if its natural weapons and any weapons it wields were good-aligned
Incorporeal Traits	KEY:Traits Output ~ Incorporeal	CATEGORY:Special Ability	TYPE:SpecialQuality.RacialTrait	DESC:Can be harmed only by other incorporeal creatures/+1 or better weapons/magic, 50%% chance to ignore any damage from a corporeal source. Can pass through solid objects at will, attacks pass through armor. Always moves silently
Lawful Traits		KEY:Traits Output ~ Lawful		CATEGORY:Special Ability	TYPE:SpecialQuality.RacialTrait	DESC:A creature with the lawful subtype overcomes damage reduction as if its natural weapons and any weapons it wields were lawful-aligned
Native Traits		KEY:Traits Output ~ Native		CATEGORY:Special Ability	TYPE:SpecialQuality.RacialTrait	DESC:Outsider native to Material Plane
Reptilian Traits		KEY:Traits Output ~ Reptilian		CATEGORY:Special Ability	TYPE:SpecialQuality.RacialTrait	DESC:These creatures are scaly and usually coldblooded. The reptilian subtype is only used to describe a set of humanoid races, not all animals and monsters that are truly reptiles.
Shapechanger Traits	KEY:Traits Output ~ Shapechanger	CATEGORY:Special Ability	TYPE:SpecialQuality.RacialTrait	DESC:A shapechanger has the supernatural ability to assume one or more alternate forms. Many magical effects allow some kind of shape shifting, and not every creature that can change shapes has the shapechanger subtype. Traits- A shapechanger possesses the following traits (unless otherwise noted in a creature's entry). Proficient with its natural weapons, with simple weapons, and with any weapons mentioned in the creature's description. Proficient with any armor mentioned in the creature's description, as well as all lighter forms. If no form of armor is mentioned, the shapechanger is not proficient with armor. A shapechanger is proficient with shields if it is proficient with any type of armor.
Swarm Traits		KEY:Traits Output ~ Swarm		CATEGORY:Special Ability	TYPE:SpecialQuality.RacialTrait	DESC:Swarm are Not subject to critical hits or flanking. Immune to any spell or effect that targets a specific number of creatures. Immune to any spell or effect that targets a specific number of creatures	DESC:Takes half damage from slashing and piercing weapons|PRESIZEEQ:T	DESC:Immune to all weapon damage/ susceptible to high winds|PRESIZELTEQ:D
Water Traits		KEY:Traits Output ~ Water		CATEGORY:Special Ability	TYPE:SpecialQuality.RacialTrait	DESC:Always have swim speeds and can move in water without making Swim checks/ can breathe underwater and usually can breathe air as well

###Block: Creature Subtype Traits
# Ability Name		Category of Ability		Type				
Air Traits			CATEGORY:Special Ability	TYPE:SubTraitAbility
Angel Traits		CATEGORY:Special Ability	TYPE:SubTraitAbility	ABILITY:Special Ability|AUTOMATIC|Immunity To Acid|Immunity To Cold|Immunity To Petrification|Protective Aura|Tongues					VISION:Darkvision (60')|Low-light	ABILITY:Special Ability|AUTOMATIC|Low light Vision
Aquatic Traits		CATEGORY:Special Ability	TYPE:SubTraitAbility	
Archon Traits		CATEGORY:Special Ability	TYPE:SubTraitAbility	ABILITY:Special Ability|AUTOMATIC|Aura of Menace|Magic Circle against Evil|Teleport										VISION:Darkvision (60')|Low-light	ABILITY:Special Ability|AUTOMATIC|Low light Vision
Augmented Traits		CATEGORY:Special Ability	TYPE:SubTraitAbility
Chaotic Traits		CATEGORY:Special Ability	TYPE:SubTraitAbility	
Cold Traits			CATEGORY:Special Ability	TYPE:SubTraitAbility	ABILITY:Special Ability|AUTOMATIC|Immunity To Cold|Vulnerability To Fire
Earth Traits		CATEGORY:Special Ability	TYPE:SubTraitAbility
Evil Traits			CATEGORY:Special Ability	TYPE:SubTraitAbility
Extraplanar Traits	CATEGORY:Special Ability	TYPE:SubTraitAbility
Fire Traits			CATEGORY:Special Ability	TYPE:SubTraitAbility	ABILITY:Special Ability|AUTOMATIC|Immunity To Fire|Vulnerability To Cold
Goblinoid Traits		CATEGORY:Special Ability	TYPE:SubTraitAbility
Good Traits			CATEGORY:Special Ability	TYPE:SubTraitAbility
