# CVS $Revision: 1.1 $ $Author: eddyanthony $ -- Wed Jul 27 01:11:15 2005 -- reformated by prettylst.pl v1.35 (build 469)
SOURCELONG:Malhavoc Press - If Thoughts Could Kill|SOURCESHORT:ITCK|SOURCEWEB:http://www.montecook.com

# Spell Name		Product Identity?	Classes of caster						Key Attribute	School			Spell Descriptors				Type			Components			Casting Time						Range					Target Area																Duration								Save Info						Spell Resistance			Description		Source Page
Chrysalis			NAMEISPI:YES	CLASSES:Psion,Psion ITCK,Psychic Warrior=1	STAT:INT		SCHOOL:Metacreativity							TYPE:Psionic	COMPS:Vi			CASTTIME:1 action						RANGE:Touch				TARGETAREA:Creature touched gains damage reduction									DURATION:(CASTERLEVEL*10) minutes or until discharged	SAVEINFO:Will negates (harmless)		SPELLRES:Yes			DESC:See text	SOURCEPAGE:p.43
Double Dimension		NAMEISPI:YES	CLASSES:Psion,Psion ITCK=4				STAT:INT		SCHOOL:Metacreativity							TYPE:Psionic	COMPS:Ol			CASTTIME:10 minutes					RANGE:Close				TARGETAREA:Up to (10*(CASTELEVEL/2))' cubes										DURATION:Instantaneous						SAVEINFO:None					SPELLRES:No				DESC:See text	SOURCEPAGE:p.43
Greater Mindlink		NAMEISPI:YES	CLASSES:Psion,Psion ITCK=4				STAT:CHA		SCHOOL:Telepathy								TYPE:Psionic	COMPS:Ma			CASTTIME:1 action						RANGE:Close				TARGETAREA:You and one other creature no more than 30' away								DURATION:(24*CASTERLEVEL) hours				SAVEINFO:None					SPELLRES:No				DESC:See text	SOURCEPAGE:p.44
Id Cascade			NAMEISPI:YES	CLASSES:Psion,Psion ITCK=9				STAT:CHA		SCHOOL:Telepathy		DESCRIPTOR:Death|Mind-Affecting	TYPE:Psionic	COMPS:Me			CASTTIME:1 action						RANGE:Close				TARGETAREA:One sentient creature/round dies										DURATION:Concentration, up to 4 rounds			SAVEINFO:Fortitude negates			SPELLRES:Yes			DESC:See text	SOURCEPAGE:p.44
Improved Teleport		NAMEISPI:YES	CLASSES:Psion,Psion ITCK=6				STAT:DEX		SCHOOL:Psychoportation	DESCRIPTOR:Teleportation		TYPE:Psionic	COMPS:Vi			CASTTIME:1 action						RANGE:Personal and touch	TARGETAREA:You and touched objects or other touched willing creatures up to (250*CASTERLEVEL) lbs	DURATION:Instantaneous						SAVEINFO:None and Will negates (object)	SPELLRES:No and Yes (object)	DESC:See text	SOURCEPAGE:p.44
Mindquake			NAMEISPI:YES	CLASSES:Psion,Psion ITCK=8				STAT:CON		SCHOOL:Psychokinesis	DESCRIPTOR:Force				TYPE:Psionic	COMPS:Au (see text)	CASTTIME:1 action						RANGE:20 feet			TARGETAREA:All creatures within a 20-foot-radius burst centered on you						DURATION:Concentration (up to 10 rounds)			SAVEINFO:None					SPELLRES:Yes			DESC:See text	SOURCEPAGE:p.44
Probability Mantle	NAMEISPI:YES	CLASSES:Psion,Psion ITCK=6				STAT:DEX		SCHOOL:Psychoportation							TYPE:Psionic	COMPS:Au			CASTTIME:1 action						RANGE:Personal			TARGETAREA:Place yourself in state of unresolved probability							DURATION:(CASTERLEVEL) rounds					SAVEINFO:None					SPELLRES:No				DESC:See text	SOURCEPAGE:p.46
Psianimate Dead		NAMEISPI:YES	CLASSES:Psion,Psion ITCK=6				STAT:INT		SCHOOL:Metacreativity	DESCRIPTOR:Evil				TYPE:Psionic	COMPS:Au			CASTTIME:6 hours						RANGE:Touch				TARGETAREA:One or more corporeal corpses touched									DURATION:Instantaneous						SAVEINFO:None					SPELLRES:No				DESC:See text	SOURCEPAGE:p.46
Stabilize Construct	NAMEISPI:YES	CLASSES:Psion,Psion ITCK=8				STAT:INT		SCHOOL:Metacreativity							TYPE:Psionic	COMPS:Ma			CASTTIME:1 week/level of construct (see text)	RANGE:Close				TARGETAREA:One personally crafted astral construct									DURATION:Instantaneous						SAVEINFO:None					SPELLRES:No				DESC:See text	SOURCEPAGE:p.46

###Block:Modified spells in other sources
# Spell Name					Classes of caster
Detect Thoughts.MOD				CLASSES:Psion ITCK=2
Detonation.MOD					CLASSES:Psion ITCK=9
Dimension Door.MOD				CLASSES:Psion ITCK=4
Dimension Slide.MOD				CLASSES:Psion ITCK=3
Dimensional Anchor.MOD				CLASSES:Psion ITCK=4
Disable.MOD						CLASSES:Psion ITCK=1
Disintegrate.MOD					CLASSES:Psion ITCK=6
Dismiss Ectoplasm.MOD				CLASSES:Psion ITCK=4
Dismissal.MOD					CLASSES:Psion ITCK=4
Displacement.MOD					CLASSES:Psion ITCK=3
Dissipating Touch.MOD				CLASSES:Psion ITCK=1
Dissolution.MOD					CLASSES:Psion ITCK=9
Dissolving Touch.MOD				CLASSES:Psion ITCK=4
Distract.MOD					CLASSES:Psion ITCK=0
Divination.MOD					CLASSES:Psion ITCK=4
Domination.MOD					CLASSES:Psion ITCK=4
Dream Travel.MOD					CLASSES:Psion ITCK=8
Duodimensional Hand.MOD				CLASSES:Psion ITCK=3
Ecto Puppet.MOD					CLASSES:Psion ITCK=2
Ectoplasmic Armor.MOD				CLASSES:Psion ITCK=5
Ectoplasmic Cocoon.MOD				CLASSES:Psion ITCK=2
Ectoplasmic Form.MOD				CLASSES:Psion ITCK=3
Ectoplasmic Shambler.MOD			CLASSES:Psion ITCK=5
Elfsight.MOD					CLASSES:Psion ITCK=0
Empathic Transfer.MOD				CLASSES:Psion ITCK=1
Empathy.MOD						CLASSES:Psion ITCK=1
Emulate Power.MOD					CLASSES:Psion ITCK=7
Energy Barrier.MOD				CLASSES:Psion ITCK=5
Energy Conversion.MOD				CLASSES:Psion ITCK=7
Ethereal Jaunt.MOD				CLASSES:Psion ITCK=6
Etherealness.MOD					CLASSES:Psion ITCK=7
Expanded Vision.MOD				CLASSES:Psion ITCK=1
Expansion.MOD					CLASSES:Psion ITCK=2
Fabricate.MOD					CLASSES:Psion ITCK=4
False Sensory Input.MOD				CLASSES:Psion ITCK=3
Far Hand.MOD					CLASSES:Psion ITCK=0
Far Punch.MOD					CLASSES:Psion ITCK=0
Fatal Attraction.MOD				CLASSES:Psion ITCK=4
Fate Link.MOD					CLASSES:Psion ITCK=3
Fate of One.MOD					CLASSES:Psion ITCK=4
Feather Fall.MOD					CLASSES:Psion ITCK=1
Feel Light.MOD					CLASSES:Psion ITCK=1
Feel Sound.MOD					CLASSES:Psion ITCK=1
Finger of Fire.MOD				CLASSES:Psion ITCK=0
Firefall.MOD					CLASSES:Psion ITCK=1
Fission.MOD						CLASSES:Psion ITCK=7
Flaming Shroud.MOD				CLASSES:Psion ITCK=6
Float.MOD						CLASSES:Psion ITCK=0
Fly.MOD						CLASSES:Psion ITCK=3
Forced Mindlink.MOD				CLASSES:Psion ITCK=4
Foresight.MOD					CLASSES:Psion ITCK=8
Freedom of Movement.MOD				CLASSES:Psion ITCK=4
Genesis.MOD						CLASSES:Psion ITCK=9
Glide.MOD						CLASSES:Psion ITCK=2
Graft Weapon.MOD					CLASSES:Psion ITCK=5
Grease.MOD						CLASSES:Psion ITCK=1
Greater Biocurrent.MOD				CLASSES:Psion ITCK=6
Greater Concussion.MOD				CLASSES:Psion ITCK=3
Greater Domination.MOD				CLASSES:Psion ITCK=5
Greater Emulation.MOD				CLASSES:Psion ITCK=9
Hammer.MOD						CLASSES:Psion ITCK=1
Hear Light.MOD					CLASSES:Psion ITCK=1
Hustle.MOD						CLASSES:Psion ITCK=1
Identify.MOD					CLASSES:Psion ITCK=1
Immovability.MOD					CLASSES:Psion ITCK=4
Improved Anchored Navigation.MOD		CLASSES:Psion ITCK=7
Improved Biofeedback.MOD			CLASSES:Psion ITCK=3
Improved Clairtangency.MOD			CLASSES:Psion ITCK=8
Improved Etherealness.MOD			CLASSES:Psion ITCK=8
Improved Fabricate.MOD				CLASSES:Psion ITCK=6
Improved Fly.MOD					CLASSES:Psion ITCK=6
Improved Telekinesis.MOD			CLASSES:Psion ITCK=7
Improved Vigor.MOD				CLASSES:Psion ITCK=6
Incarnate.MOD					CLASSES:Psion ITCK=5
Inertial Barrier.MOD				CLASSES:Psion ITCK=4
Inflict Pain.MOD					CLASSES:Psion ITCK=2
Inkling.MOD						CLASSES:Psion ITCK=0
Insanity.MOD					CLASSES:Psion ITCK=7
Intrusive Sense Link.MOD			CLASSES:Psion ITCK=2
Invisibility.MOD					CLASSES:Psion ITCK=2
Invisibility Purge.MOD				CLASSES:Psion ITCK=3
Iron Body.MOD					CLASSES:Psion ITCK=8
Knock.MOD						CLASSES:Psion ITCK=2
Know Direction.MOD				CLASSES:Psion ITCK=0
Know Location.MOD					CLASSES:Psion ITCK=1
Lesser Body Adjustment.MOD			CLASSES:Psion ITCK=1
Lesser Concussion.MOD				CLASSES:Psion ITCK=1
Lesser Domination.MOD				CLASSES:Psion ITCK=3
Lesser Metaphysical Weapon.MOD		CLASSES:Psion ITCK=1
Lesser Mindlink.MOD				CLASSES:Psion ITCK=1
Lesser Natural Armor.MOD			CLASSES:Psion ITCK=0
Levitate.MOD					CLASSES:Psion ITCK=2
Major Creation.MOD				CLASSES:Psion ITCK=5
Mass Cocoon.MOD					CLASSES:Psion ITCK=7
Mass Concussion.MOD				CLASSES:Psion ITCK=4
Mass Domination.MOD				CLASSES:Psion ITCK=7
Mass Suggestion.MOD				CLASSES:Psion ITCK=6
Matter Agitation.MOD				CLASSES:Psion ITCK=1
Matter Manipulation.MOD				CLASSES:Psion ITCK=8
Matter Rearrangement.MOD			CLASSES:Psion ITCK=5
Metaconcert.MOD					CLASSES:Psion ITCK=5
Metafaculty.MOD					CLASSES:Psion ITCK=9
Metamorphosis.MOD					CLASSES:Psion ITCK=5
Metaphysical Weapon.MOD				CLASSES:Psion ITCK=3
Microcosm.MOD					CLASSES:Psion ITCK=9
Mind Blank.MOD					CLASSES:Psion ITCK=8
Mind Probe.MOD					CLASSES:Psion ITCK=5
Mind Seed.MOD					CLASSES:Psion ITCK=8
Mind Store.MOD					CLASSES:Psion ITCK=8
Mind Switch.MOD					CLASSES:Psion ITCK=6
Mindlink.MOD					CLASSES:Psion ITCK=3
Mindwipe.MOD					CLASSES:Psion ITCK=4
Minor Creation.MOD				CLASSES:Psion ITCK=1
Missive.MOD						CLASSES:Psion ITCK=0
Monster Domination.MOD				CLASSES:Psion ITCK=9
My Light.MOD					CLASSES:Psion ITCK=0
Natural Armor.MOD					CLASSES:Psion ITCK=4
Negate Psionics.MOD				CLASSES:Psion ITCK=3
Nondetection.MOD					CLASSES:Psion ITCK=3
Null Psionics Field.MOD				CLASSES:Psion ITCK=6
Oak Body.MOD					CLASSES:Psion ITCK=7
Object Reading.MOD				CLASSES:Psion ITCK=1
Painful Touch.MOD					CLASSES:Psion ITCK=2
Phase Door.MOD					CLASSES:Psion ITCK=7
Plane Shift.MOD					CLASSES:Psion ITCK=7
Poison Sense.MOD					CLASSES:Psion ITCK=3
Polymorph Self.MOD				CLASSES:Psion ITCK=4
Power Resistance.MOD				CLASSES:Psion ITCK=5
Power Turning.MOD					CLASSES:Psion ITCK=7
Precognition.MOD					CLASSES:Psion ITCK=6
Probability Travel.MOD				CLASSES:Psion ITCK=9
Psionic Lock.MOD					CLASSES:Psion ITCK=2
Psychic Chirurgery.MOD				CLASSES:Psion ITCK=9
Psychic Vampire.MOD				CLASSES:Psion ITCK=5
Psychofeedback.MOD				CLASSES:Psion ITCK=4
Psycholuminescence.MOD				CLASSES:Psion ITCK=1
Quintessence.MOD					CLASSES:Psion ITCK=4
Recall Agony.MOD					CLASSES:Psion ITCK=5
Recall Death.MOD					CLASSES:Psion ITCK=8
Recall Pain.MOD					CLASSES:Psion ITCK=2
Reddopsi.MOD					CLASSES:Psion ITCK=7
Rejuvenation.MOD					CLASSES:Psion ITCK=3
Remote View Trap.MOD				CLASSES:Psion ITCK=3
Remote Viewing.MOD				CLASSES:Psion ITCK=6
Retrieve.MOD					CLASSES:Psion ITCK=6
Schism.MOD						CLASSES:Psion ITCK=3
See Invisibility.MOD				CLASSES:Psion ITCK=2
See Sound.MOD					CLASSES:Psion ITCK=1
Sending.MOD						CLASSES:Psion ITCK=5
Sense Link.MOD					CLASSES:Psion ITCK=1
Sense Psionics.MOD				CLASSES:Psion ITCK=5
Sense Psychoportation.MOD			CLASSES:Psion ITCK=2
Sensitivity to Psychic Impressions.MOD	CLASSES:Psion ITCK=2
Sequester.MOD					CLASSES:Psion ITCK=7
Sever the Tie.MOD					CLASSES:Psion ITCK=2
Shadow Body.MOD					CLASSES:Psion ITCK=8
Shapechange.MOD					CLASSES:Psion ITCK=9
Shield of Prudence.MOD				CLASSES:Psion ITCK=6
Skate.MOD						CLASSES:Psion ITCK=1
Spider Climb.MOD					CLASSES:Psion ITCK=1
Steadfast Gaze.MOD				CLASSES:Psion ITCK=1
Stomp.MOD						CLASSES:Psion ITCK=1
Sudden Minor Creation.MOD			CLASSES:Psion ITCK=2
Suggestion.MOD					CLASSES:Psion ITCK=2
Suspend Life.MOD					CLASSES:Psion ITCK=6
Sustenance.MOD					CLASSES:Psion ITCK=2
Tailor Memory.MOD					CLASSES:Psion ITCK=4
Talons.MOD						CLASSES:Psion ITCK=0
Telekinesis.MOD					CLASSES:Psion ITCK=4
Telekinetic Sphere.MOD				CLASSES:Psion ITCK=8
Telempathic Projection.MOD			CLASSES:Psion ITCK=0
Teleport.MOD					CLASSES:Psion ITCK=5
Teleport Trigger.MOD				CLASSES:Psion ITCK=5
Teleport Without Error.MOD			CLASSES:Psion ITCK=7
Teleportation Circle.MOD			CLASSES:Psion ITCK=8
Temporal Acceleration.MOD			CLASSES:Psion ITCK=8
Temporal Velocity.MOD				CLASSES:Psion ITCK=9
Thrall.MOD						CLASSES:Psion ITCK=9
Time Hop.MOD					CLASSES:Psion ITCK=3
Time Regression.MOD				CLASSES:Psion ITCK=9
Trace Teleport.MOD				CLASSES:Psion ITCK=6
Trinket.MOD						CLASSES:Psion ITCK=0
True Concussion.MOD				CLASSES:Psion ITCK=7
True Creation.MOD					CLASSES:Psion ITCK=8
True Domination.MOD				CLASSES:Psion ITCK=8
True Metabolism.MOD				CLASSES:Psion ITCK=9
True Seeing.MOD					CLASSES:Psion ITCK=5
True Telekinesis.MOD				CLASSES:Psion ITCK=9
Ubiquitous Vision.MOD				CLASSES:Psion ITCK=3
Ultrablast.MOD					CLASSES:Psion ITCK=7
Undead Sense.MOD					CLASSES:Psion ITCK=3
Verve.MOD						CLASSES:Psion ITCK=0
Vigor.MOD						CLASSES:Psion ITCK=1
Wall of Ectoplasm.MOD				CLASSES:Psion ITCK=4
Whitefire.MOD					CLASSES:Psion ITCK=3

