# CVS $Revision: $ $Author: $ -- Sat Nov 23 14:46:39 2013 -- reformated by prettylst.pl v1.50 (build 22134)
SOURCELONG:Magic of Arcanis	SOURCESHORT:MoA	SOURCEWEB:http://www.paradigmconcepts.com
#Original Entry: Andrew Maitland (LegacyKing), 2008

###New Spells
# Spell Name				Classes of caster
Major Image.MOD				CLASSES:Ehtzara=3
Nondetection.MOD				CLASSES:Ehtzara=3
Phantom Steed.MOD				CLASSES:Ehtzara=3
Plant Growth.MOD				CLASSES:Ehtzara=3
Protection from Energy.MOD		CLASSES:Ehtzara=3
Secret Page.MOD				CLASSES:Ehtzara=3
Sepia Snake Sigil.MOD			CLASSES:Ehtzara=3
Slow.MOD					CLASSES:Ehtzara=3
Speak with Plants.MOD			CLASSES:Ehtzara=3
Suggestion.MOD				CLASSES:Ehtzara=3
Summon Monster III.MOD			CLASSES:Ehtzara=3
Tongues.MOD					CLASSES:Ehtzara=3
Vampiric Touch.MOD			CLASSES:Ehtzara=3
Water Breathing.MOD			CLASSES:Ehtzara=3
Wind Wall.MOD				CLASSES:Ehtzara=3

#4th-Level:
Arcane Eye.MOD				CLASSES:Ehtzara=4
Bestow Curse.MOD				CLASSES:Ehtzara=4
Charm Monster.MOD				CLASSES:Ehtzara=4
Contagion.MOD				CLASSES:Ehtzara=4
Detect Scrying.MOD			CLASSES:Ehtzara=4
Dimensional Anchor.MOD			CLASSES:Ehtzara=4
Dimension Door.MOD			CLASSES:Ehtzara=4
Divination.MOD				CLASSES:Ehtzara=4
Enervation.MOD				CLASSES:Ehtzara=4
Fear.MOD					CLASSES:Ehtzara=4
Fire Trap.MOD				CLASSES:Ehtzara=4
Freedom of Movement.MOD			CLASSES:Ehtzara=4
Glyph of Warding.MOD			CLASSES:Ehtzara=4
Hallucinatory Terrain.MOD		CLASSES:Ehtzara=4
Illusory Wall.MOD				CLASSES:Ehtzara=4
Invisibility (Greater).MOD		CLASSES:Ehtzara=4
Geas (Lesser).MOD				CLASSES:Ehtzara=4
Locate Creature.MOD			CLASSES:Ehtzara=4
Minor Creation.MOD			CLASSES:Ehtzara=4
Phantasmal Killer.MOD			CLASSES:Ehtzara=4
Polymorph.MOD				CLASSES:Ehtzara=4
#Polymorph Self.MOD			CLASSES:Ehtzara=4
Rainbow Pattern.MOD			CLASSES:Ehtzara=4
Remove Curse.MOD				CLASSES:Ehtzara=4
Restoration.MOD				CLASSES:Ehtzara=4
Scrying.MOD					CLASSES:Ehtzara=4
Shadow Conjuration.MOD			CLASSES:Ehtzara=4
Solid Fog.MOD				CLASSES:Ehtzara=4
Spike Stones.MOD				CLASSES:Ehtzara=4
Stoneskin.MOD				CLASSES:Ehtzara=4
Summon Monster IV.MOD			CLASSES:Ehtzara=4
Wall of Fire.MOD				CLASSES:Ehtzara=4
Wall of Ice.MOD				CLASSES:Ehtzara=4

# EOF
