# CVS $Revision$ $Author$ -- Fri Oct 19 20:16:09 2012 -- reformated by prettylst.pl v1.39 (build 15052)
SOURCELONG:Revised (v.3.5) System Reference Document	SOURCESHORT:RSRD	SOURCEWEB:http://www.wizards.com/default.asp?x=d20/article/srd35	SOURCEDATE:2000-01


###Block: Epic Class Feat Pool MODs
#Barbarian
# Feat Name						Type
Plant Wild Shape.MOD				TYPE:EpicDruid
Spell Opportunity.MOD				TYPE:EpicDruid
Spell Stowaway.MOD				TYPE:EpicDruid
Spontaneous Spell.MOD				TYPE:EpicDruid
Tenacious Magic.MOD				TYPE:EpicDruid
Vermin Wild Shape.MOD				TYPE:EpicDruid

#Fighter
Armor Skin.MOD					TYPE:EpicFighter
Combat Archery.MOD				TYPE:EpicFighter
Damage Reduction.MOD				TYPE:EpicFighter
Devastating Critical.MOD			TYPE:EpicFighter
Dire Charge.MOD					TYPE:EpicFighter
Distant Shot.MOD					TYPE:EpicFighter
Energy Resistance ~ Acid.MOD			TYPE:EpicFighter
Energy Resistance ~ Cold.MOD			TYPE:EpicFighter
Energy Resistance ~ Electricity.MOD		TYPE:EpicFighter
Energy Resistance ~ Fire.MOD			TYPE:EpicFighter
Energy Resistance ~ Sonic.MOD			TYPE:EpicFighter
Epic Endurance.MOD				TYPE:EpicFighter
Epic Leadership.MOD				TYPE:EpicFighter
Epic Prowess.MOD					TYPE:EpicFighter
Epic Toughness.MOD				TYPE:EpicFighter
Epic Weapon Focus.MOD				TYPE:EpicFighter
Epic Weapon Specialization.MOD		TYPE:EpicFighter
Exceptional Deflection.MOD			TYPE:EpicFighter
Improved Combat Reflexes.MOD			TYPE:EpicFighter
Improved Manyshot.MOD				TYPE:EpicFighter
Improved Stunning Fist.MOD			TYPE:EpicFighter
Improved Whirlwind Attack.MOD			TYPE:EpicFighter
Infinite Deflection.MOD				TYPE:EpicFighter
Instant Reload.MOD				TYPE:EpicFighter
Legendary Commander.MOD				TYPE:EpicFighter
Legendary Rider.MOD				TYPE:EpicFighter
Legendary Wrestler.MOD				TYPE:EpicFighter
Overwhelming Critical.MOD			TYPE:EpicFighter
Penetrate Damage Reduction.MOD		TYPE:EpicFighter
Perfect Two Weapon Fighting.MOD		TYPE:EpicFighter
Reflect Arrows.MOD				TYPE:EpicFighter
Spellcasting Harrier.MOD			TYPE:EpicFighter
Storm of Throws.MOD				TYPE:EpicFighter
Superior Initiative.MOD				TYPE:EpicFighter
Swarm of Arrows.MOD				TYPE:EpicFighter
Two Weapon Rend.MOD				TYPE:EpicFighter
Uncanny Accuracy.MOD				TYPE:EpicFighter

#Monk
Armor Skin.MOD					TYPE:EpicMonk
Blinding Speed.MOD				TYPE:EpicMonk
Damage Reduction.MOD				TYPE:EpicMonk
Energy Resistance ~ Acid.MOD			TYPE:EpicMonk
Energy Resistance ~ Cold.MOD			TYPE:EpicMonk
Energy Resistance ~ Electricity.MOD		TYPE:EpicMonk
Energy Resistance ~ Fire.MOD			TYPE:EpicMonk
Energy Resistance ~ Sonic.MOD			TYPE:EpicMonk
Epic Prowess.MOD					TYPE:EpicMonk
Epic Speed.MOD					TYPE:EpicMonk
Epic Toughness.MOD				TYPE:EpicMonk
Exceptional Deflection.MOD			TYPE:EpicMonk
Fast Healing.MOD					TYPE:EpicMonk
Improved Combat Reflexes.MOD			TYPE:EpicMonk
Improved Spell Resistance.MOD			TYPE:EpicMonk
Improved Stunning Fist.MOD			TYPE:EpicMonk
Improved Ki Strike.MOD				TYPE:EpicMonk
Infinite Deflection.MOD				TYPE:EpicMonk
Keen Strike.MOD					TYPE:EpicMonk
Legendary Climber.MOD				TYPE:EpicMonk
Legendary Wrestler.MOD				TYPE:EpicMonk
Reflect Arrows.MOD				TYPE:EpicMonk
Righteous Strike.MOD				TYPE:EpicMonk
Self Concealment.MOD				TYPE:EpicMonk
Shattering Strike.MOD				TYPE:EpicMonk
Vorpal Strike.MOD					TYPE:EpicMonk

#Paladin
Armor Skin.MOD					TYPE:EpicPaladin
Devastating Critical.MOD			TYPE:EpicPaladin
Epic Leadership.MOD				TYPE:EpicPaladin
Epic Prowess.MOD					TYPE:EpicPaladin
Epic Reputation.MOD				TYPE:EpicPaladin
Epic Toughness.MOD				TYPE:EpicPaladin
Epic Weapon Focus.MOD				TYPE:EpicPaladin
Great Smiting.MOD					TYPE:EpicPaladin
Holy Strike.MOD					TYPE:EpicPaladin
Improved Aura of Courage.MOD			TYPE:EpicPaladin
Improved Combat Casting.MOD			TYPE:EpicPaladin
Improved Spell Capacity.MOD			TYPE:EpicPaladin
Legendary Commander.MOD				TYPE:EpicPaladin
Legendary Rider.MOD				TYPE:EpicPaladin
Overwhelming Critical.MOD			TYPE:EpicPaladin
Perfect Health.MOD				TYPE:EpicPaladin
Permanent Emanation.MOD				TYPE:EpicPaladin
Planar Turning.MOD				TYPE:EpicPaladin
Positive Energy Aura.MOD			TYPE:EpicPaladin
Spectral Strike.MOD				TYPE:EpicPaladin
Spontaneous Spell.MOD				TYPE:EpicPaladin
Widen Aura of Courage.MOD			TYPE:EpicPaladin

#Ranger
Bane of Enemies.MOD				TYPE:EpicRanger
Blinding Speed.MOD				TYPE:EpicRanger
Combat Archery.MOD				TYPE:EpicRanger
Death of Enemies.MOD				TYPE:EpicRanger
Distant Shot.MOD					TYPE:EpicRanger
Epic Endurance.MOD				TYPE:EpicRanger
Epic Prowess.MOD					TYPE:EpicRanger
Epic Speed.MOD					TYPE:EpicRanger
Epic Toughness.MOD				TYPE:EpicRanger
Epic Weapon Focus.MOD				TYPE:EpicRanger
Fast Healing.MOD					TYPE:EpicRanger
Improved Combat Casting.MOD			TYPE:EpicRanger
Improved Favored Enemy.MOD			TYPE:EpicRanger
Improved Manyshot.MOD				TYPE:EpicRanger
Improved Spell Capacity.MOD			TYPE:EpicRanger
Legendary Climber.MOD				TYPE:EpicRanger
Legendary Rider.MOD				TYPE:EpicRanger
Legendary Tracker.MOD				TYPE:EpicRanger
Perfect Health.MOD				TYPE:EpicRanger
Perfect Two Weapon Fighting.MOD		TYPE:EpicRanger
Permanent Emanation.MOD				TYPE:EpicRanger
Spontaneous Spell.MOD				TYPE:EpicRanger
Storm of Throws.MOD				TYPE:EpicRanger
Swarm of Arrows.MOD				TYPE:EpicRanger
Two Weapon Rend.MOD				TYPE:EpicRanger
Uncanny Accuracy.MOD				TYPE:EpicRanger

#Rogue
Blinding Speed.MOD				TYPE:EpicRogue
Combat Archery.MOD				TYPE:EpicRogue
Dexterous Fortitude.MOD				TYPE:EpicRogue
Dexterous Will.MOD				TYPE:EpicRogue
Epic Dodge.MOD					TYPE:EpicRogue
Epic Reputation.MOD				TYPE:EpicRogue
Epic Skill Focus.MOD				TYPE:EpicRogue
Epic Speed.MOD					TYPE:EpicRogue
Improved Combat Reflexes.MOD			TYPE:EpicRogue
Improved Sneak Attack.MOD			TYPE:EpicRogue
Legendary Climber.MOD				TYPE:EpicRogue
Lingering Damage.MOD				TYPE:EpicRogue
Self Concealment.MOD				TYPE:EpicRogue
Sneak Attack of Opportunity.MOD		TYPE:EpicRogue
Spellcasting Harrier.MOD			TYPE:EpicRogue
Superior Initiative.MOD				TYPE:EpicRogue
Trap Sense.MOD					TYPE:EpicRogue
Uncanny Accuracy.MOD				TYPE:EpicRogue

#Sorcerer
Augmented Alchemy.MOD				TYPE:EpicSorcerer
Automatic Quicken Spell.MOD			TYPE:EpicSorcerer
Automatic Silent Spell.MOD			TYPE:EpicSorcerer
Automatic Still Spell.MOD			TYPE:EpicSorcerer
Energy Resistance ~ Acid.MOD			TYPE:EpicSorcerer
Energy Resistance ~ Cold.MOD			TYPE:EpicSorcerer
Energy Resistance ~ Electricity.MOD		TYPE:EpicSorcerer
Energy Resistance ~ Fire.MOD			TYPE:EpicSorcerer
Energy Resistance ~ Sonic.MOD			TYPE:EpicSorcerer
Enhance Spell.MOD					TYPE:EpicSorcerer
Epic Spell Focus.MOD				TYPE:EpicSorcerer
Epic Spell Penetration.MOD			TYPE:EpicSorcerer
Epic Spellcasting.MOD				TYPE:EpicSorcerer
Familiar Spell.MOD				TYPE:EpicSorcerer
Ignore Material Components.MOD		TYPE:EpicSorcerer
Improved Combat Casting.MOD			TYPE:EpicSorcerer
Improved Heighten Spell.MOD			TYPE:EpicSorcerer
Improved Metamagic.MOD				TYPE:EpicSorcerer
Improved Spell Capacity.MOD			TYPE:EpicSorcerer
Intensify Spell.MOD				TYPE:EpicSorcerer
Master Staff.MOD					TYPE:EpicSorcerer
Master Wand.MOD					TYPE:EpicSorcerer
Multispell.MOD					TYPE:EpicSorcerer
Permanent Emanation.MOD				TYPE:EpicSorcerer
Spell Knowledge.MOD				TYPE:EpicSorcerer
Spell Opportunity.MOD				TYPE:EpicSorcerer
Spell Stowaway.MOD				TYPE:EpicSorcerer

#Wizard
Augmented Alchemy.MOD				TYPE:EpicWizard
Automatic Quicken Spell.MOD			TYPE:EpicWizard
Automatic Silent Spell.MOD			TYPE:EpicWizard
Automatic Still Spell.MOD			TYPE:EpicWizard
Combat Casting.MOD				TYPE:EpicWizard
Craft Epic Magic Arms and Armor.MOD		TYPE:EpicWizard
Craft Epic Rod.MOD				TYPE:EpicWizard
Craft Epic Staff.MOD				TYPE:EpicWizard
Craft Epic Wondrous Item.MOD			TYPE:EpicWizard
Efficient Item Creation.MOD			TYPE:EpicWizard
Enhance Spell.MOD					TYPE:EpicWizard
Epic Spell Focus.MOD				TYPE:EpicWizard
Epic Spell Penetration.MOD			TYPE:EpicWizard
Epic Spellcasting.MOD				TYPE:EpicWizard
Familiar Spell.MOD				TYPE:EpicWizard
Forge Epic Ring.MOD				TYPE:EpicWizard
Ignore Material Components.MOD		TYPE:EpicWizard
Improved Combat Casting.MOD			TYPE:EpicWizard
Improved Heighten Spell.MOD			TYPE:EpicWizard
Improved Metamagic.MOD				TYPE:EpicWizard
Improved Spell Capacity.MOD			TYPE:EpicWizard
Intensify Spell.MOD				TYPE:EpicWizard
Multispell.MOD					TYPE:EpicWizard
Permanent Emanation.MOD				TYPE:EpicWizard
Scribe Epic Scroll.MOD				TYPE:EpicWizard
Spell Focus.MOD					TYPE:EpicWizard
Spell Knowledge.MOD				TYPE:EpicWizard
Spell Mastery.MOD					TYPE:EpicWizard
Spell Opportunity.MOD				TYPE:EpicWizard
Spell Penetration.MOD				TYPE:EpicWizard
Spell Stowaway.MOD				TYPE:EpicWizard
Spontaneous Spell.MOD				TYPE:EpicWizard
Tenacious Magic.MOD				TYPE:EpicWizard

###Block: Epic Prestige Class Bonus Feat MODs
#Arcane Archer
# Feat Name						Type
Blinding Speed.MOD				TYPE:EpicArcaneArcher
Combat Archery.MOD				TYPE:EpicArcaneArcher
Distant Shot.MOD					TYPE:EpicArcaneArcher
Epic Prowess.MOD					TYPE:EpicArcaneArcher
Epic Speed.MOD					TYPE:EpicArcaneArcher
Epic Toughness.MOD				TYPE:EpicArcaneArcher
Epic Weapon Focus.MOD				TYPE:EpicArcaneArcher
Improved Arrow of Death.MOD			TYPE:EpicArcaneArcher
Improved Combat Casting.MOD			TYPE:EpicArcaneArcher
Improved Low light Vision.MOD			TYPE:EpicArcaneArcher
Improved Manyshot.MOD				TYPE:EpicArcaneArcher
Swarm of Arrows.MOD				TYPE:EpicArcaneArcher
Uncanny Accuracy.MOD				TYPE:EpicArcaneArcher

#Arcane Trickster
Automatic Silent Spell.MOD			TYPE:EpicArcaneTrickster
Automatic Still Spell.MOD			TYPE:EpicArcaneTrickster
Blinding Speed.MOD				TYPE:EpicArcaneTrickster
Epic Skill Focus.MOD				TYPE:EpicArcaneTrickster
Improved Combat Casting.MOD			TYPE:EpicArcaneTrickster
Improved Sneak Attack.MOD			TYPE:EpicArcaneTrickster
Improved Spell Capacity.MOD			TYPE:EpicArcaneTrickster
Lingering Damage.MOD				TYPE:EpicArcaneTrickster
Self Concealment.MOD				TYPE:EpicArcaneTrickster
Sneak Attack of Opportunity.MOD		TYPE:EpicArcaneTrickster
Spell Knowledge.MOD				TYPE:EpicArcaneTrickster
Spell Opportunity.MOD				TYPE:EpicArcaneTrickster
Spell Stowaway.MOD				TYPE:EpicArcaneTrickster

#Assassin
Dexterous Fortitude.MOD				TYPE:EpicAssassin
Dexterous Will.MOD				TYPE:EpicAssassin
Improved Combat Casting.MOD			TYPE:EpicAssassin
Improved Death Attack.MOD			TYPE:EpicAssassin
Improved Sneak Attack.MOD			TYPE:EpicAssassin
Improved Spell Capacity.MOD			TYPE:EpicAssassin
Legendary Tracker.MOD				TYPE:EpicAssassin
Lingering Damage.MOD				TYPE:EpicAssassin
Sneak Attack of Opportunity.MOD		TYPE:EpicAssassin
Spell Knowledge.MOD				TYPE:EpicAssassin
Spontaneous Spell.MOD				TYPE:EpicAssassin
Superior Initiative.MOD				TYPE:EpicAssassin
Tenacious Magic.MOD				TYPE:EpicAssassin
Uncanny Accuracy.MOD				TYPE:EpicAssassin

#Blackguard
Armor Skin.MOD					TYPE:EpicBlackguard
Devastating Critical.MOD			TYPE:EpicBlackguard
Epic Leadership.MOD				TYPE:EpicBlackguard
Epic Prowess.MOD					TYPE:EpicBlackguard
Epic Reputation.MOD				TYPE:EpicBlackguard
Epic Toughness.MOD				TYPE:EpicBlackguard
Epic Weapon Focus.MOD				TYPE:EpicBlackguard
Great Smiting.MOD					TYPE:EpicBlackguard
Improved Aura of Despair.MOD			TYPE:EpicBlackguard
Improved Combat Casting.MOD			TYPE:EpicBlackguard
Improved Sneak Attack.MOD			TYPE:EpicBlackguard
Improved Spell Capacity.MOD			TYPE:EpicBlackguard
Legendary Commander.MOD				TYPE:EpicBlackguard
Legendary Rider.MOD				TYPE:EpicBlackguard
Lingering Damage.MOD				TYPE:EpicBlackguard
Negative Energy Burst.MOD			TYPE:EpicBlackguard
Overwhelming Critical.MOD			TYPE:EpicBlackguard
Perfect Health.MOD				TYPE:EpicBlackguard
Permanent Emanation.MOD				TYPE:EpicBlackguard
Planar Turning.MOD				TYPE:EpicBlackguard
Spontaneous Spell.MOD				TYPE:EpicBlackguard
Undead Mastery.MOD				TYPE:EpicBlackguard
Unholy Strike.MOD					TYPE:EpicBlackguard
Widen Aura of Despair.MOD			TYPE:EpicBlackguard
Zone of Animation.MOD				TYPE:EpicBlackguard

#Dragon Disciple
Armor Skin.MOD					TYPE:EpicDragonDisciple
Damage Reduction.MOD				TYPE:EpicDragonDisciple
Epic Prowess.MOD					TYPE:EpicDragonDisciple
Epic Skill Focus.MOD				TYPE:EpicDragonDisciple
Epic Toughness.MOD				TYPE:EpicDragonDisciple
Extended Life Span.MOD				TYPE:EpicDragonDisciple
Flyby Attack.MOD					TYPE:EpicDragonDisciple
Great Charisma.MOD				TYPE:EpicDragonDisciple
Great Constitution.MOD				TYPE:EpicDragonDisciple
Great Strength.MOD				TYPE:EpicDragonDisciple
Hover.MOD						TYPE:EpicDragonDisciple
Improved Combat Casting.MOD			TYPE:EpicDragonDisciple
Improved Darkvision.MOD				TYPE:EpicDragonDisciple
Improved Spell Capacity.MOD			TYPE:EpicDragonDisciple
Improved Spell Resistance.MOD			TYPE:EpicDragonDisciple
Snatch.MOD						TYPE:EpicDragonDisciple
Spell Knowledge.MOD				TYPE:EpicDragonDisciple
Wingover.MOD					TYPE:EpicDragonDisciple

#Duelist
Blinding Speed.MOD				TYPE:EpicDuelist
Epic Prowess.MOD					TYPE:EpicDuelist
Epic Reputation.MOD				TYPE:EpicDuelist
Epic Skill Focus.MOD				TYPE:EpicDuelist
Epic Speed.MOD					TYPE:EpicDuelist
Epic Weapon Focus.MOD				TYPE:EpicDuelist
Exceptional Deflection.MOD			TYPE:EpicDuelist
Improved Combat Reflexes.MOD			TYPE:EpicDuelist
Improved Whirlwind Attack.MOD			TYPE:EpicDuelist
Infinite Deflection.MOD				TYPE:EpicDuelist
Perfect Two Weapon Fighting.MOD		TYPE:EpicDuelist
Superior Initiative.MOD				TYPE:EpicDuelist
Two Weapon Rend.MOD				TYPE:EpicDuelist

#Dwarven Defender
Armor Skin.MOD					TYPE:EpicDwarvenDefender
Bulwark of Defense.MOD				TYPE:EpicDwarvenDefender
Damage Reduction.MOD				TYPE:EpicDwarvenDefender
Devastating Critical.MOD			TYPE:EpicDwarvenDefender
Energy Resistance ~ Acid.MOD			TYPE:EpicDwarvenDefender
Energy Resistance ~ Cold.MOD			TYPE:EpicDwarvenDefender
Energy Resistance ~ Electricity.MOD		TYPE:EpicDwarvenDefender
Energy Resistance ~ Fire.MOD			TYPE:EpicDwarvenDefender
Energy Resistance ~ Sonic.MOD			TYPE:EpicDwarvenDefender
Epic Endurance.MOD				TYPE:EpicDwarvenDefender
Epic Prowess.MOD					TYPE:EpicDwarvenDefender
Epic Toughness.MOD				TYPE:EpicDwarvenDefender
Epic Weapon Focus.MOD				TYPE:EpicDwarvenDefender
Fast Healing.MOD					TYPE:EpicDwarvenDefender
Improved Combat Reflexes.MOD			TYPE:EpicDwarvenDefender
Improved Darkvision.MOD				TYPE:EpicDwarvenDefender
Instant Reload.MOD				TYPE:EpicDwarvenDefender
Mobile Defense.MOD				TYPE:EpicDwarvenDefender
Overwhelming Critical.MOD			TYPE:EpicDwarvenDefender
Perfect Health.MOD				TYPE:EpicDwarvenDefender
Spellcasting Harrier.MOD			TYPE:EpicDwarvenDefender

#Eldritch Knight
Armor Skin.MOD					TYPE:EpicEldritchKnight
Automatic Still Spell.MOD			TYPE:EpicEldritchKnight
Combat Archery.MOD				TYPE:EpicEldritchKnight
Damage Reduction.MOD				TYPE:EpicEldritchKnight
Devastating Critical.MOD			TYPE:EpicEldritchKnight
Dire Charge.MOD					TYPE:EpicEldritchKnight
Distant Shot.MOD					TYPE:EpicEldritchKnight
Enhance Spell.MOD					TYPE:EpicEldritchKnight
Epic Prowess.MOD					TYPE:EpicEldritchKnight
Epic Spell Focus.MOD				TYPE:EpicEldritchKnight
Epic Spell Penetration.MOD			TYPE:EpicEldritchKnight
Epic Spellcasting.MOD				TYPE:EpicEldritchKnight
Epic Toughness.MOD				TYPE:EpicEldritchKnight
Epic Weapon Focus.MOD				TYPE:EpicEldritchKnight
Ignore Material Components.MOD		TYPE:EpicEldritchKnight
Improved Combat Casting.MOD			TYPE:EpicEldritchKnight
Improved Combat Reflexes.MOD			TYPE:EpicEldritchKnight
Improved Manyshot.MOD				TYPE:EpicEldritchKnight
Improved Spell Capacity.MOD			TYPE:EpicEldritchKnight
Improved Whirlwind Attack.MOD			TYPE:EpicEldritchKnight
Instant Reload.MOD				TYPE:EpicEldritchKnight
Legendary Rider.MOD				TYPE:EpicEldritchKnight
Overwhelming Critical.MOD			TYPE:EpicEldritchKnight
Penetrate Damage Reduction.MOD		TYPE:EpicEldritchKnight
Perfect Two Weapon Fighting.MOD		TYPE:EpicEldritchKnight
Permanent Emanation.MOD				TYPE:EpicEldritchKnight
Spell Knowledge.MOD				TYPE:EpicEldritchKnight
Spell Opportunity.MOD				TYPE:EpicEldritchKnight
Spell Stowaway.MOD				TYPE:EpicEldritchKnight
Spellcasting Harrier.MOD			TYPE:EpicEldritchKnight
Spontaneous Spell.MOD				TYPE:EpicEldritchKnight
Storm of Throws.MOD				TYPE:EpicEldritchKnight
Superior Initiative.MOD				TYPE:EpicEldritchKnight
Swarm of Arrows.MOD				TYPE:EpicEldritchKnight
Tenacious Magic.MOD				TYPE:EpicEldritchKnight
Two Weapon Rend.MOD				TYPE:EpicEldritchKnight
Uncanny Accuracy.MOD				TYPE:EpicEldritchKnight

#Horizon Walker
Armor Skin.MOD					TYPE:EpicHorizonWalker
Blinding Speed.MOD				TYPE:EpicHorizonWalker
Energy Resistance ~ Acid.MOD			TYPE:EpicHorizonWalker
Energy Resistance ~ Cold.MOD			TYPE:EpicHorizonWalker
Energy Resistance ~ Electricity.MOD		TYPE:EpicHorizonWalker
Energy Resistance ~ Fire.MOD			TYPE:EpicHorizonWalker
Energy Resistance ~ Sonic.MOD			TYPE:EpicHorizonWalker
Epic Endurance.MOD				TYPE:EpicHorizonWalker
Epic Prowess.MOD					TYPE:EpicHorizonWalker
Epic Reputation.MOD				TYPE:EpicHorizonWalker
Epic Skill Focus.MOD				TYPE:EpicHorizonWalker
Epic Speed.MOD					TYPE:EpicHorizonWalker
Epic Toughness.MOD				TYPE:EpicHorizonWalker
Extended Life Span.MOD				TYPE:EpicHorizonWalker
Legendary Climber.MOD				TYPE:EpicHorizonWalker
Perfect Health.MOD				TYPE:EpicHorizonWalker
Polyglot.MOD					TYPE:EpicHorizonWalker

#Loremaster
Augmented Alchemy.MOD				TYPE:EpicLoremaster
Automatic Quicken Spell.MOD			TYPE:EpicLoremaster
Automatic Silent Spell.MOD			TYPE:EpicLoremaster
Automatic Still Spell.MOD			TYPE:EpicLoremaster
Craft Epic Magic Arms and Armor.MOD		TYPE:EpicLoremaster
Craft Epic Rod.MOD				TYPE:EpicLoremaster
Craft Epic Staff.MOD				TYPE:EpicLoremaster
Craft Epic Wondrous Item.MOD			TYPE:EpicLoremaster
Efficient Item Creation.MOD			TYPE:EpicLoremaster
Enhance Spell.MOD					TYPE:EpicLoremaster
Epic Spell Focus.MOD				TYPE:EpicLoremaster
Epic Spell Penetration.MOD			TYPE:EpicLoremaster
Epic Spellcasting.MOD				TYPE:EpicLoremaster
Forge Epic Ring.MOD				TYPE:EpicLoremaster
Ignore Material Components.MOD		TYPE:EpicLoremaster
Improved Combat Casting.MOD			TYPE:EpicLoremaster
Improved Heighten Spell.MOD			TYPE:EpicLoremaster
Improved Metamagic.MOD				TYPE:EpicLoremaster
Improved Spell Capacity.MOD			TYPE:EpicLoremaster
Intensify Spell.MOD				TYPE:EpicLoremaster
Master Staff.MOD					TYPE:EpicLoremaster
Master Wand.MOD					TYPE:EpicLoremaster
Multispell.MOD					TYPE:EpicLoremaster
Permanent Emanation.MOD				TYPE:EpicLoremaster
Polyglot.MOD					TYPE:EpicLoremaster
Scribe Epic Scroll.MOD				TYPE:EpicLoremaster
