# CVS $Revision$ $Author$ -- Sun Mar 19 07:31:26 2006 -- reformated by prettylst.pl v1.35 (build 561)
SOURCELONG:Modern System Reference Document	SOURCESHORT:MSRD	SOURCEWEB:http://www.wizards.com/D20/article.asp?x=msrd

###Block: Occupations
# Feat Name				Output Name		Type			Visible		Required Stat		Description																																																							Choose a Feat										Modify VAR			Source Page
Occupation (Apothecary)		OUTPUTNAME:[NAME]	TYPE:Occupation	VISIBLE:EXPORT					DESC:Apothecaries are people who study the science of mixing chemicals, elements, and naturally occurring materials together for predictable results. They often go on to be research scientists, inventors, pharmacists, or alchemists.																		ADD:FEAT|TYPE=Apothecary	ADD:FEAT|3|TYPE=Apothecary_Skills		BONUS:VAR|WealthBonus|3	SOURCEPAGE:ArcanaOccupationsandFeats.rtf
Occupation (Hedge Wizard)	OUTPUTNAME:[NAME]	TYPE:Occupation	VISIBLE:EXPORT	PRESTAT:1,INT=10		DESC:A hedge wizard is someone who has spent a great deal of time studying the arcane arts without the benefit of having any formal training or mentoring.																															ADD:FEAT|TYPE=HedgeWizard	ADD:FEAT|3|TYPE=Hedge_Wizard_Skills		BONUS:VAR|WealthBonus|2	SOURCEPAGE:ArcanaOccupationsandFeats.rtf
Occupation (Novitiate)		OUTPUTNAME:[NAME]	TYPE:Occupation	VISIBLE:EXPORT	PRESTAT:1,WIS=10		DESC:Novitiates draw quiet strength from their belief in a greater power. They do not necessarily have ties to a specific religion or denomination—their faith is enough. Some novitiates are lay clergy, counselors, motivational speakers, social workers, or any other position involved with helping people who have lost hope and faith.	ADD:FEAT|TYPE=Novitiate	ADD:FEAT|3|TYPE=Novitiate_Skills			BONUS:VAR|WealthBonus|2	SOURCEPAGE:ArcanaOccupationsandFeats.rtf
Occupation (Psychic)		OUTPUTNAME:[NAME]	TYPE:Occupation	VISIBLE:EXPORT					DESC:Psychics can be people with innate, low-level psionic abilities or simply con-artists looking to make a buck off those gullible enough to believe their ruses.																													ADD:FEAT|TYPE=Psychic	ADD:FEAT|2|TYPE=Psychic_Skills			BONUS:VAR|WealthBonus|2	SOURCEPAGE:ArcanaOccupationsandFeats.rtf
Occupation (Shadow Scholar)	OUTPUTNAME:[NAME]	TYPE:Occupation	VISIBLE:EXPORT					DESC:Shadow scholars fall into two categories—learned Shadowkind and mundane folk who have spent time studying Shadow culture, magic, and other supernatural occurrences.																												ADD:FEAT|TYPE=ShadowScholar	ADD:FEAT|3|TYPE=Shadow_Scholar_Skills	BONUS:VAR|WealthBonus|1	SOURCEPAGE:ArcanaOccupationsandFeats.rtf
Occupation (Squire)		OUTPUTNAME:[NAME]	TYPE:Occupation	VISIBLE:EXPORT	PRESTAT:1,STR=13,DEX=13	DESC:Squires serve as assistants to warriors in hopes of learning the skills they will need to be warriors themselves one day.																																			ADD:FEAT|TYPE=Squire	ADD:FEAT|3|TYPE=Squire_Skills				BONUS:VAR|WealthBonus|1	SOURCEPAGE:ArcanaOccupationsandFeats.rtf

###Block: skill choices
# Feat Name								Type
Knowledge (Behavioral Sciences - class skill).MOD	TYPE:Shadow_Scholar_Skills.Psychic_Skills.Novitiate_Skills
Knowledge (Behavioral Sciences - +1 to skill).MOD	TYPE:Shadow_Scholar_Skills.Psychic_skills.Novitiate_Skills

Knowledge (Current Events - class skill).MOD		TYPE:Psychic_Skills
Knowledge (Current Events - +1 to skill).MOD		TYPE:Psychic_Skills

Knowledge (Earth and Life Sciences - class skill).MOD	TYPE:Shadow_Scholar_Skills.Hedge_Wizard_Skills.Apothecary_Skills
Knowledge (Earth and Life Sciences - +1 to skill).MOD	TYPE:Shadow_Scholar_Skills.Hedge_Wizard_Skills.Apothecary_Skills

Knowledge (History - class skill).MOD			TYPE:Shadow_Scholar_Skills.Novitiate_Skills.Hedge_Wizard_Skills.Apothecary_Skills
Knowledge (History - +1 to skill).MOD			TYPE:Shadow_Scholar_Skills.Novitiate_Skills.Hedge_Wizard_Skills.Apothecary_Skills

Knowledge (Physical Sciences - class skill).MOD		TYPE:Shadow_Scholar_Skills.Hedge_Wizard_Skills.Apothecary_Skills
Knowledge (Physical Sciences - +1 to skill).MOD		TYPE:Shadow_Scholar_Skills.Hedge_Wizard_Skills.Apothecary_Skills

Knowledge (Popular Culture - class skill).MOD		TYPE:Psychic_Skills
Knowledge (Popular Culture - +1 to skill).MOD		TYPE:Psychic_Skills

Knowledge (Streetwise - class skill).MOD			TYPE:Psychic_Skills
Knowledge (Streetwise - +1 to skill).MOD			TYPE:Psychic_Skills

Knowledge (Tactics - class skill).MOD			TYPE:Shadow_Scholar_Skills
Knowledge (Tactics - +1 to skill).MOD			TYPE:Shadow_Scholar_Skills

Knowledge (Theology and Philosophy - class skill).MOD	TYPE:Shadow_Scholar_Skills.Novitiate_Skills
Knowledge (Theology and Philosophy - +1 to skill).MOD	TYPE:Shadow_Scholar_Skills.Novitiate_Skills

Read/Write Language(class skill).MOD			TYPE:Shadow_Scholar_Skills
Read/Write Language(1 additional language).MOD		TYPE:Shadow_Scholar_Skills

Repair(class skill).MOD						TYPE:Apothecary_Skills
Repair(+1 to skill).MOD						TYPE:Apothecary_Skills

Research(class skill).MOD					TYPE:Shadow_Scholar_Skills.Hedge_Wizard_Skills.Apothecary_Skills
Research(+1 to skill).MOD					TYPE:Shadow_Scholar_Skills.Hedge_Wizard_Skills.Apothecary_Skills

Ride(class skill).MOD						TYPE:Squire_Skills
Ride(+1 to skill).MOD						TYPE:Squire_Skills

Sense Motive(class skill).MOD					TYPE:Psychic_Skills.Novitiate_Skills
Sense Motive(+1 to skill).MOD					TYPE:Psychic_Skills.Novitiate_Skills

Speak Language(class skill).MOD				TYPE:Shadow_Scholar_Skills
Speak Language(1 additional language).MOD			TYPE:Shadow_Scholar_Skills

Tumble(class skill).MOD						TYPE:Squire_Skills
Tumble(+1 to skill).MOD						TYPE:Squire_Skills

#
# End
#
